"","HA","vs","played","Pts","GD","GS","ePts","sched","cumulative"
"1","A","Sto","yes",0,-1,0,"1.27","0.16","0.16"
"2","H","Oxf","yes",3,1,3,"2.28","-0.52","-0.37"
"3","A","Bri","yes",1,0,1,"0.76","0.50","0.13"
"4","H","Nor","yes",0,-1,0,"2.14","-0.42","-0.30"
"5","A","Wat","yes",1,0,1,"0.99","0.34","0.05"
"6","H","Swa","yes",0,-1,1,"1.91","-0.27","-0.23"
"7","A","Lee","yes",0,-3,0,"0.34","0.77","0.54"
"8","H","Bbn","yes",3,3,3,"1.87","-0.25","0.30"
"9","H","ShW","yes",0,-1,1,"1.64","-0.10","0.20"
"10","A","PNE","yes",0,-1,0,"1.27","0.16","0.36"
"11","A","QPR","yes",1,0,1,"1.42","0.05","0.41"
"12","H","Lut","yes",3,1,3,"2.29","-0.52","-0.11"
"13","A","Mid","yes",3,3,3,"1.02","0.32","0.21"
"14","H","Der","yes",0,-1,1,"2.18","-0.45","-0.24"
"15","A","Sun","yes",1,0,2,"0.86","0.42","0.18"
"16","H","ShU","yes",1,0,2,"1.17","0.22","0.40"
"17","A","Bur","yes",0,-2,0,"0.57","0.62","1.02"
"18","H","Car","yes",1,0,2,"2.22","-0.48","0.55"
"19","A","Mil","yes",3,1,1,"0.98","0.35","0.89"
"20","A","WBA","yes",0,-2,0,"0.94","0.37","1.26"
"21","H","Hul","yes",3,1,2,"1.88","-0.26","1.01"
"22","A","Por","yes",0,-3,1,"0.99","0.34","1.35"
"23","H","Ply","yes",3,4,4,"2.40","-0.60","0.75"
"24","H","Mil","yes",1,0,0,"1.87","-0.25","0.50"
"25","A","Car","yes",1,0,1,"1.51","-0.01","0.49"
"26","A","Nor","yes",0,-1,1,"1.06","0.29","0.78"
"27","H","Bri","yes",3,1,1,"2.02","-0.35","0.44"
"28","A","Bbn","yes",3,2,2,"0.98","0.35","0.78"
"29","H","Wat","yes",3,1,2,"2.21","-0.47","0.31"
"30","A","Swa","yes",3,2,2,"1.14","0.24","0.55"
"31","H","Lee","yes",0,-2,0,"1.20","0.20","0.75"
"32","H","QPR","yes",3,1,1,"1.84","-0.23","0.52"
"33","A","ShW","yes",3,1,2,"1.54","-0.03","0.49"
"34","H","PNE","yes",3,1,2,"2.21","-0.48","0.02"
"35","A","Oxf","yes",3,1,3,"1.07","0.29","0.31"
"36","H","Sto","yes",3,1,3,"2.18","-0.45","-0.14"
"37","A","Der","yes",0,-2,0,"1.31","0.13","-0.01"
"38","H","Sun","yes",3,3,3,"1.59","-0.06","-0.07"
"39","A","ShU","yes",0,-2,1,"0.64","0.57","0.50"
"40","H","Bur","yes",0,-1,1,"0.91","0.40","0.90"
"41","H","Por","yes",3,1,1,"2.32","-0.55","0.35"
"42","A","Hul","yes",1,0,1,"1.67","-0.11","0.23"
"43","H","WBA","yes",3,2,2,"1.98","-0.32","-0.09"
"44","A","Ply","yes",0,-2,1,"1.23","0.18","0.09"
"45","A","Lut","yes",0,-1,0,"1.23","0.18","0.27"
"46","H","Mid","yes",3,2,2,"1.91","-0.27","-0.00"
