"","HA","vs","played","Pts","GD","GS","ePts","sched","cumulative"
"1","H","WBA","yes",0,-2,1,"1.28","-0.05","-0.05"
"2","A","ShU","yes",1,0,2,"0.73","0.40","0.35"
"3","H","Ply","yes",1,0,1,"1.84","-0.51","-0.16"
"4","A","Lut","yes",3,1,2,"1.35","-0.11","-0.27"
"5","A","ShW","yes",1,0,1,"1.66","-0.37","-0.64"
"6","H","Mil","yes",1,0,1,"1.16","0.05","-0.59"
"7","A","Bbn","yes",0,-2,0,"1.09","0.10","-0.49"
"8","H","Hul","yes",0,-2,1,"1.17","0.04","-0.45"
"9","A","Der","yes",0,-2,0,"1.43","-0.17","-0.63"
"10","H","Por","yes",0,-1,1,"1.72","-0.42","-1.04"
"11","H","Cov","yes",1,0,1,"1.24","-0.02","-1.06"
"12","A","Bur","yes",1,0,0,"0.65","0.47","-0.59"
"13","H","Sun","yes",1,0,0,"0.89","0.27","-0.33"
"14","H","Mid","yes",0,-3,1,"1.20","0.01","-0.31"
"15","A","Lee","yes",0,-2,0,"0.39","0.68","0.36"
"16","H","Sto","yes",1,0,1,"1.52","-0.25","0.12"
"17","A","Car","yes",3,2,2,"1.64","-0.34","-0.23"
"18","A","Wat","yes",1,0,0,"1.10","0.10","-0.13"
"19","H","Nor","yes",3,3,3,"1.47","-0.21","-0.34"
"20","H","Oxf","yes",3,2,2,"1.67","-0.37","-0.71"
"21","A","Bri","yes",1,0,1,"0.85","0.30","-0.41"
"22","H","PNE","yes",3,1,2,"1.57","-0.29","-0.70"
"23","A","Swa","yes",0,-3,0,"1.26","-0.03","-0.74"
"24","A","Nor","yes",1,0,1,"1.18","0.03","-0.71"
"25","H","Wat","yes",3,2,3,"1.57","-0.29","-0.99"
"26","H","Lut","yes",3,1,2,"1.67","-0.37","-1.37"
"27","A","Ply","yes",3,1,1,"1.35","-0.11","-1.48"
"28","A","Hul","yes",3,1,2,"1.79","-0.47","-1.95"
"29","H","ShW","yes",0,-2,0,"0.94","0.23","-1.72"
"30","A","Mil","yes",0,-1,1,"1.09","0.10","-1.62"
"31","H","Bbn","yes",3,1,2,"1.16","0.05","-1.57"
"32","A","Cov","yes",0,-1,0,"0.89","0.27","-1.30"
"33","H","Der","yes",3,4,4,"1.52","-0.25","-1.55"
"34","A","Por","yes",0,-1,1,"1.10","0.10","-1.46"
"35","H","ShU","yes",0,-1,1,"0.58","0.52","-0.94"
"36","A","WBA","yes",0,-1,0,"1.06","0.13","-0.80"
"37","A","Mid","yes",0,-1,1,"1.14","0.07","-0.74"
"38","H","Lee","yes",1,0,2,"0.60","0.50","-0.23"
"39","A","Sto","yes",0,-2,1,"1.39","-0.14","-0.37"
"40","H","Car","yes",1,0,0,"1.58","-0.29","-0.67"
"41","A","Oxf","yes",3,2,3,"1.18","0.03","-0.64"
"42","H","Bri","yes",1,0,1,"1.33","-0.09","-0.73"
"43","A","PNE","yes",3,1,2,"1.39","-0.14","-0.87"
"44","H","Swa","yes",0,-1,1,"1.20","0.01","-0.86"
"45","H","Bur","yes",0,-5,0,"0.42","0.65","-0.20"
"46","A","Sun","yes",3,1,1,"0.97","0.20","-0.00"
