"","HA","vs","played","Pts","GD","GS","ePts","sched","cumulative"
"1","H","Sun","yes",0,-2,0,"0.81","0.15","0.15"
"2","A","Bur","yes",0,-5,0,"0.38","0.61","0.76"
"3","A","Swa","yes",1,0,1,"0.81","0.15","0.91"
"4","H","Mid","yes",0,-2,0,"1.10","-0.15","0.75"
"5","A","Der","yes",0,-1,0,"0.96","-0.00","0.75"
"6","H","Lee","yes",0,-2,0,"0.54","0.43","1.18"
"7","A","Hul","yes",0,-3,1,"1.31","-0.37","0.82"
"8","H","Mil","yes",3,1,1,"1.06","-0.11","0.71"
"9","A","Bri","yes",1,0,1,"0.51","0.46","1.17"
"10","H","Ply","yes",3,5,5,"1.74","-0.82","0.35"
"11","H","Por","yes",3,2,2,"1.62","-0.70","-0.35"
"12","A","WBA","yes",1,0,0,"0.66","0.31","-0.04"
"13","H","Nor","yes",3,1,2,"1.37","-0.43","-0.46"
"14","A","Lut","yes",0,-1,0,"0.89","0.07","-0.39"
"15","H","Bbn","yes",0,-2,1,"1.06","-0.11","-0.51"
"16","A","ShW","yes",1,0,1,"1.18","-0.23","-0.74"
"17","H","QPR","yes",0,-2,0,"1.03","-0.08","-0.82"
"18","A","Cov","yes",1,0,2,"0.54","0.43","-0.38"
"19","H","PNE","yes",0,-2,0,"1.47","-0.53","-0.92"
"20","A","Sto","yes",1,0,2,"0.92","0.04","-0.88"
"21","H","ShU","yes",0,-2,0,"0.52","0.46","-0.42"
"22","A","Oxf","yes",0,-1,2,"0.75","0.21","-0.21"
"23","A","Wat","yes",3,1,2,"0.69","0.28","0.07"
"24","H","Cov","yes",1,0,1,"1.14","-0.19","-0.13"
"25","A","Mid","yes",1,0,1,"0.72","0.25","0.12"
"26","H","Wat","yes",1,0,1,"1.46","-0.53","-0.41"
"27","H","Swa","yes",3,3,3,"1.11","-0.16","-0.56"
"28","A","Mil","yes",1,0,2,"0.69","0.28","-0.28"
"29","H","Der","yes",3,1,2,"1.42","-0.48","-0.76"
"30","A","Lee","yes",0,-7,0,"0.22","0.77","0.00"
"31","A","Por","yes",0,-1,1,"0.69","0.28","0.28"
"32","H","Bri","yes",1,0,1,"1.23","-0.28","-0.00"
"33","A","Ply","yes",1,0,1,"0.89","0.07","0.07"
"34","H","Hul","yes",3,1,1,"1.08","-0.13","-0.06"
"35","H","Bur","yes",0,-1,1,"0.38","0.61","0.55"
"36","A","Sun","yes",0,-1,1,"0.59","0.38","0.93"
"37","H","Lut","yes",0,-1,1,"1.57","-0.64","0.28"
"38","A","Bbn","yes",3,1,2,"0.69","0.28","0.57"
"39","H","ShW","yes",1,0,1,"0.85","0.11","0.67"
"40","A","QPR","yes",1,0,0,"1.06","-0.11","0.56"
"41","A","PNE","yes",1,0,2,"0.92","0.03","0.60"
"42","H","Sto","yes",0,-1,0,"1.42","-0.48","0.11"
"43","A","ShU","yes",0,-2,0,"0.43","0.55","0.67"
"44","H","Oxf","yes",1,0,1,"1.57","-0.64","0.03"
"45","H","WBA","yes",1,0,0,"1.18","-0.24","-0.21"
"46","A","Nor","yes",0,-2,2,"0.75","0.21","-0.00"
