"","HA","vs","played","Pts","GD","GS","ePts","sched","cumulative"
"1","A","Mil","yes",3,1,3,"0.69","0.44","0.44"
"2","H","Sto","yes",3,3,3,"1.98","-0.60","-0.16"
"3","H","Der","yes",3,1,2,"1.98","-0.60","-0.75"
"4","A","ShU","yes",0,-1,0,"0.43","0.65","-0.10"
"5","H","Cov","yes",1,0,1,"1.72","-0.39","-0.49"
"6","A","Nor","yes",0,-3,1,"0.76","0.39","-0.10"
"7","H","Sun","yes",3,1,2,"1.35","-0.09","-0.19"
"8","A","PNE","yes",0,-3,0,"0.93","0.25","0.06"
"9","H","Mid","yes",3,1,2,"1.68","-0.36","-0.30"
"10","A","Lut","yes",0,-3,0,"0.90","0.27","-0.03"
"11","A","Lee","yes",0,-1,1,"0.23","0.82","0.79"
"12","H","Bbn","yes",3,1,1,"1.64","-0.32","0.47"
"13","A","ShW","yes",3,4,6,"1.19","0.04","0.51"
"14","A","Swa","yes",0,-1,0,"0.82","0.34","0.85"
"15","H","Oxf","yes",3,1,1,"2.10","-0.70","0.15"
"16","A","Ply","yes",1,0,2,"0.90","0.27","0.42"
"17","H","Bri","yes",3,1,1,"1.80","-0.45","-0.03"
"18","H","QPR","yes",1,0,0,"1.60","-0.30","-0.33"
"19","A","Hul","yes",1,0,1,"1.32","-0.06","-0.39"
"20","H","WBA","yes",3,1,2,"1.76","-0.42","-0.81"
"21","A","Bur","yes",0,-1,1,"0.38","0.69","-0.12"
"22","H","Por","yes",3,1,2,"2.15","-0.73","-0.86"
"23","H","Car","yes",0,-1,1,"2.03","-0.63","-1.49"
"24","A","QPR","yes",0,-2,1,"1.07","0.13","-1.36"
"25","H","ShU","yes",0,-1,1,"0.94","0.24","-1.12"
"26","A","Car","yes",1,0,1,"1.16","0.06","-1.06"
"27","A","Der","yes",3,2,2,"0.97","0.22","-0.84"
"28","H","PNE","yes",0,-1,1,"2.02","-0.63","-1.47"
"29","A","Cov","yes",0,-1,1,"0.55","0.56","-0.91"
"30","H","Nor","yes",0,-1,0,"1.93","-0.56","-1.47"
"31","A","Sun","yes",1,0,2,"0.60","0.52","-0.95"
"32","H","Lee","yes",0,-4,0,"0.98","0.21","-0.74"
"33","A","Mid","yes",3,1,1,"0.73","0.41","-0.33"
"34","H","Lut","yes",3,2,2,"2.11","-0.70","-1.03"
"35","A","Sto","yes",1,0,0,"0.93","0.25","-0.78"
"36","H","Mil","yes",0,-1,1,"1.64","-0.32","-1.10"
"37","H","Swa","yes",3,1,1,"1.68","-0.36","-1.46"
"38","A","Oxf","yes",0,-1,0,"0.76","0.38","-1.08"
"39","H","Ply","yes",1,0,0,"2.24","-0.81","-1.88"
"40","A","Bri","yes",0,-1,1,"0.52","0.58","-1.30"
"41","H","Hul","yes",3,1,1,"1.65","-0.33","-1.63"
"42","A","WBA","yes",0,-1,1,"0.67","0.46","-1.17"
"43","H","Bur","yes",0,-1,1,"0.71","0.43","-0.75"
"44","A","Por","yes",0,-1,0,"0.70","0.44","-0.31"
"45","A","Bbn","yes",0,-1,1,"0.69","0.44","0.13"
"46","H","ShW","yes",1,0,1,"1.40","-0.13","0.00"
