"","HA","vs","played","Pts","GD","GS","ePts","sched","cumulative"
"1","A","Lee","yes",1,0,3,"0.19","0.84","0.84"
"2","H","Lut","yes",1,0,0,"2.10","-0.79","0.05"
"3","A","Mid","yes",1,0,2,"0.60","0.49","0.53"
"4","H","Sun","yes",0,-2,1,"1.35","-0.15","0.39"
"5","H","WBA","yes",0,-3,0,"1.76","-0.50","-0.11"
"6","A","Bur","yes",0,-1,1,"0.31","0.73","0.62"
"7","H","ShU","yes",1,0,0,"0.94","0.20","0.82"
"8","A","Sto","yes",0,-5,1,"0.79","0.33","1.15"
"9","H","Oxf","yes",1,0,1,"2.10","-0.79","0.36"
"10","A","QPR","yes",3,1,2,"0.91","0.22","0.58"
"11","A","Car","yes",0,-2,0,"1.00","0.15","0.73"
"12","H","ShW","yes",0,-1,1,"1.40","-0.19","0.54"
"13","A","Hul","yes",1,0,1,"1.15","0.02","0.56"
"14","A","Ply","yes",0,-1,0,"0.76","0.35","0.91"
"15","H","PNE","yes",3,2,3,"2.02","-0.72","0.19"
"16","A","Swa","yes",1,0,2,"0.69","0.41","0.60"
"17","H","Bri","yes",3,3,3,"1.80","-0.53","0.07"
"18","H","Nor","yes",1,0,0,"1.93","-0.64","-0.57"
"19","A","Der","yes",0,-4,0,"0.82","0.30","-0.27"
"20","H","Cov","yes",3,3,4,"1.72","-0.46","-0.73"
"21","A","Wat","yes",0,-1,1,"0.58","0.51","-0.23"
"22","A","Bri","yes",0,-3,0,"0.43","0.64","0.41"
"23","H","Swa","yes",3,4,4,"1.68","-0.43","-0.02"
"24","A","Sun","yes",0,-1,0,"0.50","0.58","0.55"
"25","A","Bbn","yes",0,-3,0,"0.58","0.51","1.06"
"26","H","Mid","yes",3,1,2,"1.68","-0.43","0.63"
"27","H","Sto","yes",3,2,3,"1.98","-0.68","-0.05"
"28","A","WBA","yes",0,-4,1,"0.55","0.53","0.48"
"29","H","Mil","yes",0,-1,0,"1.64","-0.39","0.08"
"30","H","Bur","yes",1,0,0,"0.71","0.39","0.48"
"31","A","ShU","yes",0,-1,1,"0.36","0.70","1.18"
"32","H","Car","yes",3,1,2,"2.02","-0.72","0.45"
"33","A","Oxf","yes",3,2,2,"0.64","0.46","0.91"
"34","H","QPR","yes",3,1,2,"1.60","-0.37","0.54"
"35","A","Lut","yes",0,-1,0,"0.76","0.35","0.90"
"36","H","Lee","yes",3,1,1,"0.98","0.17","1.07"
"37","H","Ply","yes",0,-1,1,"2.24","-0.91","0.16"
"38","A","PNE","yes",0,-1,1,"0.79","0.33","0.49"
"39","H","Bbn","yes",3,1,1,"1.64","-0.39","0.10"
"40","A","Mil","yes",0,-1,1,"0.58","0.51","0.60"
"41","A","Cov","yes",0,-1,0,"0.45","0.62","1.22"
"42","H","Der","yes",1,0,2,"1.98","-0.68","0.54"
"43","A","Nor","yes",3,2,5,"0.64","0.46","0.99"
"44","H","Wat","yes",3,1,1,"2.02","-0.72","0.28"
"45","A","ShW","yes",1,0,1,"1.02","0.13","0.41"
"46","H","Hul","yes",1,0,1,"1.65","-0.41","-0.00"
