"","HA","vs","played","Pts","GD","GS","ePts","sched","cumulative"
"1","A","Lpa","yes",1,0,1,"0.99","0.06","0.06"
"2","H","Vil","yes",0,-1,0,"1.01","0.04","0.11"
"3","A","Gra","yes",0,-1,2,"1.33","-0.26","-0.15"
"4","H","Bil","yes",1,0,0,"1.04","0.01","-0.14"
"5","A","Cel","yes",3,1,1,"0.98","0.06","-0.07"
"6","A","Gir","yes",0,-2,3,"0.21","0.80","0.73"
"7","H","Bar","yes",1,0,2,"0.48","0.55","1.28"
"8","A","Ray","yes",1,0,2,"1.18","-0.12","1.16"
"9","H","Val","yes",1,0,1,"1.42","-0.35","0.80"
"10","A","RSo","yes",0,-1,0,"0.71","0.32","1.13"
"11","H","Get","yes",1,0,0,"1.72","-0.63","0.50"
"12","A","Bet","yes",0,-2,0,"0.57","0.46","0.95"
"13","A","Atl","yes",0,-1,0,"0.17","0.84","1.80"
"14","H","Cad","yes",1,0,1,"2.05","-0.94","0.85"
"15","H","Ala","yes",1,0,0,"1.66","-0.57","0.28"
"16","H","Sev","yes",3,1,1,"1.49","-0.42","-0.14"
"17","A","Alm","yes",1,0,0,"1.74","-0.66","-0.80"
"18","H","Osa","yes",3,1,3,"1.27","-0.21","-1.00"
"19","A","RMa","yes",0,-1,0,"0.12","0.88","-0.12"
"20","H","Cel","yes",1,0,1,"1.55","-0.47","-0.59"
"21","A","Vil","yes",1,0,1,"0.88","0.17","-0.43"
"22","H","Bet","yes",0,-1,0,"1.20","-0.14","-0.57"
"23","A","Bil","yes",0,-4,0,"0.33","0.69","0.12"
"24","H","Ray","yes",3,1,2,"1.50","-0.42","-0.30"
"25","H","RSo","yes",0,-1,1,"0.86","0.18","-0.12"
"26","A","Ala","yes",1,0,1,"0.69","0.35","0.23"
"27","H","Gir","yes",3,1,1,"0.67","0.37","0.60"
"28","A","Bar","yes",0,-1,0,"0.23","0.78","1.38"
"29","H","Gra","yes",3,1,1,"2.51","-1.39","-0.01"
"30","A","Val","yes",1,0,0,"0.72","0.31","0.31"
"31","H","RMa","yes",0,-1,0,"0.31","0.70","1.01"
"32","A","Sev","yes",0,-1,1,"1.03","0.02","1.03"
"33","A","Cad","yes",1,0,1,"1.00","0.05","1.08"
"34","H","Atl","yes",0,-1,0,"0.99","0.06","1.15"
"35","H","Lpa","yes",3,1,1,"1.61","-0.53","0.62"
"36","A","Osa","yes",1,0,1,"1.02","0.03","0.65"
"37","H","Alm","yes",1,0,2,"2.02","-0.92","-0.27"
"38","A","Get","yes",3,1,2,"0.77","0.27","-0.00"
