"","HA","vs","played","Pts","GD","GS","ePts","sched","cumulative"
"1","H","Mal","yes",1,0,1,"1.61","-0.53","-0.53"
"2","A","Val","yes",0,-1,0,"0.82","0.22","-0.32"
"3","H","RSo","yes",1,0,0,"0.77","0.27","-0.05"
"4","A","Gir","yes",0,-1,0,"0.24","0.77","0.72"
"5","A","Sev","yes",0,-1,0,"1.15","-0.09","0.63"
"6","H","Gra","yes",3,1,1,"2.45","-1.33","-0.70"
"7","A","RMa","yes",0,-2,0,"0.14","0.86","0.16"
"8","H","Cel","yes",3,1,2,"1.44","-0.37","-0.20"
"9","A","Vil","yes",3,1,2,"0.99","0.06","-0.15"
"10","H","Ray","yes",0,-1,0,"1.39","-0.32","-0.47"
"11","A","Alm","yes",3,1,2,"1.87","-0.78","-1.24"
"12","H","Atl","yes",3,1,2,"0.89","0.15","-1.09"
"13","A","Osa","yes",1,0,1,"1.14","-0.09","-1.17"
"14","A","Bet","yes",0,-1,0,"0.66","0.38","-0.80"
"15","H","Get","yes",3,2,2,"1.61","-0.53","-1.33"
"16","A","Ala","yes",3,1,1,"0.79","0.25","-1.07"
"17","H","Cad","yes",1,0,1,"1.95","-0.85","-1.93"
"18","A","Bil","yes",0,-1,0,"0.38","0.64","-1.29"
"19","H","Bar","yes",0,-1,1,"0.42","0.60","-0.69"
"20","H","Vil","yes",3,3,3,"0.91","0.14","-0.55"
"21","A","Ray","yes",3,2,2,"1.31","-0.24","-0.79"
"22","H","RMa","yes",0,-1,1,"0.27","0.74","-0.05"
"23","A","Gra","yes",1,0,1,"1.46","-0.38","-0.44"
"24","H","Val","yes",3,2,2,"1.31","-0.25","-0.68"
"25","A","Atl","yes",0,-5,0,"0.19","0.82","0.13"
"26","H","Osa","yes",1,0,1,"1.16","-0.10","0.03"
"27","A","Get","yes",1,0,3,"0.87","0.17","0.20"
"28","H","Bil","yes",0,-2,0,"0.94","0.11","0.31"
"29","H","Alm","yes",0,-1,0,"1.92","-0.83","-0.52"
"30","A","Bar","yes",0,-1,0,"0.26","0.75","0.23"
"31","H","Sev","yes",0,-2,0,"1.38","-0.31","-0.08"
"32","A","Cel","yes",0,-3,1,"1.10","-0.05","-0.13"
"33","H","Gir","yes",0,-2,0,"0.59","0.44","0.30"
"34","A","RSo","yes",0,-2,0,"0.81","0.23","0.53"
"35","A","Mal","yes",0,-1,0,"1.01","0.04","0.57"
"36","H","Bet","yes",1,0,2,"1.09","-0.04","0.53"
"37","A","Cad","yes",1,0,0,"1.12","-0.06","0.47"
"38","H","Ala","yes",1,0,1,"1.55","-0.47","0.00"
