"","HA","vs","played","Pts","GD","GS","ePts","sched","cumulative"
"1","A","Vil","yes",3,1,2,"1.42","0.05","0.05"
"2","H","Atl","yes",1,0,0,"1.45","0.04","0.09"
"3","A","Bil","yes",0,-2,2,"0.62","0.59","0.67"
"4","H","Ray","yes",3,1,1,"1.96","-0.30","0.37"
"5","A","Bar","yes",0,-5,0,"0.44","0.71","1.08"
"6","H","Cad","yes",1,0,1,"2.39","-0.59","0.49"
"7","A","Gra","yes",1,0,1,"1.89","-0.26","0.23"
"8","H","Val","yes",3,3,3,"1.89","-0.26","-0.03"
"9","A","Ala","yes",1,0,1,"1.18","0.21","0.18"
"10","A","Get","yes",1,0,1,"1.28","0.14","0.33"
"11","H","Osa","yes",3,1,2,"1.74","-0.16","0.16"
"12","H","Mal","yes",3,2,2,"2.14","-0.43","-0.26"
"13","A","Sev","yes",1,0,1,"1.59","-0.06","-0.33"
"14","H","Lpa","yes",3,1,1,"2.05","-0.36","-0.69"
"15","A","Alm","yes",1,0,0,"2.24","-0.49","-1.18"
"16","H","RMa","yes",1,0,1,"0.53","0.64","-0.54"
"17","A","RSo","yes",1,0,0,"1.21","0.19","-0.34"
"18","H","Gir","yes",1,0,1,"1.06","0.30","-0.05"
"19","A","Cel","yes",0,-1,1,"1.54","-0.03","-0.08"
"20","H","Gra","yes",3,1,1,"2.71","-0.81","-0.88"
"21","H","Bar","yes",0,-2,2,"0.79","0.47","-0.41"
"22","A","Mal","yes",3,1,1,"1.44","0.04","-0.37"
"23","H","Get","yes",1,0,1,"2.14","-0.43","-0.80"
"24","A","Cad","yes",3,2,2,"1.56","-0.04","-0.84"
"25","H","Ala","yes",1,0,0,"2.09","-0.39","-1.23"
"26","H","Bil","yes",3,2,3,"1.50","-0.00","-1.23"
"27","A","Atl","yes",0,-1,1,"0.32","0.79","-0.45"
"28","H","Vil","yes",0,-1,2,"1.47","0.02","-0.43"
"29","A","Ray","yes",0,-2,0,"1.75","-0.17","-0.59"
"30","A","Gir","yes",0,-1,2,"0.40","0.73","0.14"
"31","H","Cel","yes",3,1,2,"2.00","-0.33","-0.19"
"32","A","Val","yes",3,1,2,"1.23","0.18","-0.01"
"33","H","Sev","yes",1,0,1,"1.95","-0.30","-0.31"
"34","A","Osa","yes",3,2,2,"1.59","-0.06","-0.36"
"35","H","Alm","yes",3,1,3,"2.37","-0.58","-0.94"
"36","A","Lpa","yes",1,0,2,"1.54","-0.03","-0.97"
"37","H","RSo","yes",0,-2,0,"1.30","0.13","-0.84"
"38","A","RMa","yes",1,0,0,"0.24","0.84","-0.00"
