"","HA","vs","played","Pts","GD","GS","ePts","sched","cumulative"
"1","A","Cad","yes",0,-1,0,"1.07","0.12","0.12"
"2","H","Sev","yes",3,1,4,"1.78","-0.47","-0.35"
"3","A","Get","yes",0,-1,0,"0.83","0.32","-0.03"
"4","H","Val","yes",3,1,1,"1.71","-0.41","-0.45"
"5","A","Ray","yes",0,-2,0,"1.25","-0.04","-0.48"
"6","H","Bil","yes",0,-2,0,"1.32","-0.09","-0.57"
"7","A","Cel","yes",1,0,1,"1.05","0.13","-0.44"
"8","H","Osa","yes",0,-2,0,"1.56","-0.29","-0.73"
"9","H","Bet","yes",1,0,1,"1.49","-0.23","-0.96"
"10","A","Vil","yes",1,0,1,"0.94","0.22","-0.74"
"11","A","Atl","yes",0,-1,1,"0.18","0.85","0.12"
"12","H","Alm","yes",3,1,1,"2.25","-0.86","-0.74"
"13","A","Bar","yes",0,-1,1,"0.25","0.80","0.06"
"14","H","Gra","yes",3,2,3,"2.64","-1.18","-1.13"
"15","A","Mal","yes",1,0,0,"0.96","0.20","-0.92"
"16","H","Lpa","yes",0,-1,0,"1.88","-0.56","-1.48"
"17","A","Gir","yes",0,-3,0,"0.23","0.81","-0.67"
"18","H","RMa","yes",0,-1,0,"0.43","0.64","-0.02"
"19","A","RSo","yes",1,0,1,"0.77","0.37","0.34"
"20","A","Sev","yes",3,1,3,"1.10","0.09","0.43"
"21","H","Cad","yes",3,1,1,"2.27","-0.87","-0.44"
"22","A","Alm","yes",3,3,3,"1.82","-0.50","-0.94"
"23","H","Bar","yes",0,-2,1,"0.65","0.46","-0.48"
"24","H","Vil","yes",1,0,1,"1.28","-0.06","-0.54"
"25","A","Bet","yes",1,0,0,"0.62","0.49","-0.05"
"26","H","Mal","yes",1,0,1,"1.99","-0.64","-0.69"
"27","A","Osa","yes",0,-1,0,"1.09","0.10","-0.60"
"28","H","Ray","yes",3,1,1,"1.78","-0.47","-1.07"
"29","A","Bil","yes",0,-2,0,"0.36","0.70","-0.36"
"30","H","RSo","yes",0,-1,0,"1.12","0.08","-0.29"
"31","A","Gra","yes",0,-2,0,"1.40","-0.16","-0.44"
"32","H","Atl","yes",3,2,2,"1.26","-0.04","-0.49"
"33","H","Cel","yes",3,3,3,"1.83","-0.51","-1.00"
"34","A","Val","yes",3,1,1,"0.78","0.36","-0.64"
"35","H","Gir","yes",1,0,2,"0.89","0.26","-0.38"
"36","A","RMa","yes",0,-5,0,"0.14","0.89","0.51"
"37","H","Get","yes",3,1,1,"1.99","-0.64","-0.13"
"38","A","Lpa","yes",1,0,1,"1.05","0.13","0.00"
