"","HA","vs","played","Pts","GD","GS","ePts","sched","cumulative"
"1","H","Val","yes",0,-1,1,"1.26","-0.17","-0.17"
"2","A","Ala","yes",0,-1,3,"0.89","0.18","0.01"
"3","H","Gir","yes",0,-1,1,"0.56","0.48","0.49"
"4","H","Lpa","yes",3,1,1,"1.44","-0.34","0.15"
"5","A","Osa","yes",1,0,0,"1.27","-0.17","-0.02"
"6","H","Alm","yes",3,4,5,"1.88","-0.74","-0.76"
"7","A","Bar","yes",0,-1,0,"0.30","0.72","-0.04"
"8","H","Ray","yes",1,0,2,"1.34","-0.24","-0.28"
"9","H","RMa","yes",1,0,1,"0.26","0.76","0.48"
"10","A","Cad","yes",1,0,2,"1.24","-0.15","0.33"
"11","A","Cel","yes",1,0,1,"1.22","-0.13","0.20"
"12","H","Bet","yes",1,0,1,"1.05","0.03","0.23"
"13","A","RSo","yes",0,-1,1,"0.91","0.15","0.38"
"14","H","Vil","yes",1,0,1,"0.87","0.20","0.58"
"15","A","Mal","yes",0,-1,0,"1.13","-0.05","0.53"
"16","H","Get","yes",0,-3,0,"1.56","-0.44","0.09"
"17","A","Gra","yes",3,3,3,"1.58","-0.46","-0.38"
"18","A","Atl","yes",0,-1,0,"0.22","0.79","0.42"
"19","H","Bil","yes",0,-2,0,"0.89","0.17","0.59"
"20","H","Ala","yes",0,-1,2,"1.49","-0.38","0.21"
"21","A","Gir","yes",0,-4,1,"0.28","0.74","0.95"
"22","H","Osa","yes",1,0,1,"1.11","-0.03","0.92"
"23","A","Ray","yes",3,1,2,"1.43","-0.33","0.59"
"24","H","Atl","yes",3,1,1,"0.85","0.22","0.81"
"25","A","Val","yes",1,0,0,"0.93","0.14","0.95"
"26","A","RMa","yes",0,-1,0,"0.17","0.85","1.79"
"27","H","RSo","yes",3,1,3,"0.73","0.32","2.11"
"28","A","Alm","yes",1,0,2,"1.98","-0.84","1.28"
"29","H","Cel","yes",0,-1,1,"1.39","-0.28","0.99"
"30","A","Get","yes",3,1,1,"0.98","0.09","1.08"
"31","A","Lpa","yes",3,2,2,"1.23","-0.14","0.95"
"32","H","Mal","yes",3,1,2,"1.56","-0.45","0.50"
"33","A","Bet","yes",1,0,1,"0.75","0.31","0.81"
"34","H","Gra","yes",3,3,3,"2.42","-1.24","-0.44"
"35","A","Vil","yes",0,-1,2,"1.11","-0.03","-0.46"
"36","H","Cad","yes",0,-1,0,"1.90","-0.76","-1.23"
"37","A","Bil","yes",0,-2,0,"0.44","0.59","-0.63"
"38","H","Bar","yes",0,-1,1,"0.40","0.63","0.00"
