"","HA","vs","played","Pts","GD","GS","ePts","sched","cumulative"
"1","A","RSo","yes",1,0,1,"1.87","0.12","0.12"
"2","H","Get","yes",3,3,3,"2.66","-0.25","-0.12"
"3","A","Sev","yes",3,1,2,"2.19","-0.03","-0.15"
"4","H","Lpa","yes",3,1,1,"2.62","-0.23","-0.38"
"5","A","Gra","yes",3,2,4,"2.40","-0.12","-0.51"
"6","H","Mal","yes",3,2,5,"2.66","-0.25","-0.75"
"7","A","Vil","yes",3,1,2,"2.05","0.04","-0.72"
"8","H","RMa","yes",0,-3,0,"1.31","0.39","-0.33"
"9","A","Cad","yes",3,1,1,"2.16","-0.02","-0.35"
"10","H","Alm","yes",3,3,5,"2.76","-0.30","-0.64"
"11","H","Cel","yes",3,1,1,"2.60","-0.22","-0.86"
"12","A","Osa","yes",3,2,4,"2.18","-0.02","-0.89"
"13","A","Ray","yes",3,1,2,"2.30","-0.08","-0.97"
"14","H","Bil","yes",1,0,1,"2.32","-0.09","-1.06"
"15","H","Val","yes",3,1,2,"2.54","-0.19","-1.25"
"16","A","Bar","yes",3,2,4,"0.89","0.58","-0.66"
"17","H","Ala","yes",3,3,3,"2.64","-0.24","-0.90"
"18","A","Bet","yes",1,0,1,"1.67","0.22","-0.69"
"19","H","Atl","yes",3,1,4,"2.29","-0.07","-0.76"
"20","A","Alm","yes",1,0,0,"2.61","-0.22","-0.98"
"21","H","Sev","yes",3,4,5,"2.57","-0.21","-1.19"
"22","A","Cel","yes",3,1,1,"2.15","-0.01","-1.20"
"23","H","RSo","yes",1,0,0,"2.18","-0.02","-1.22"
"24","A","RMa","yes",0,-4,0,"0.52","0.76","-0.46"
"25","A","Bil","yes",0,-1,2,"1.18","0.45","-0.02"
"26","H","Ray","yes",3,3,3,"2.58","-0.21","-0.22"
"27","A","Mal","yes",0,-1,0,"2.07","0.03","-0.20"
"28","H","Osa","yes",3,2,2,"2.47","-0.16","-0.35"
"29","A","Get","yes",0,-1,0,"1.94","0.09","-0.26"
"30","H","Bet","yes",3,1,3,"2.43","-0.14","-0.40"
"31","A","Atl","yes",0,-2,1,"0.67","0.68","0.28"
"32","H","Cad","yes",3,3,4,"2.77","-0.30","-0.02"
"33","A","Lpa","yes",3,2,2,"2.15","-0.01","-0.03"
"34","H","Bar","yes",3,2,4,"1.68","0.21","0.18"
"35","A","Ala","yes",1,0,2,"1.84","0.14","0.32"
"36","H","Vil","yes",0,-1,0,"2.30","-0.08","0.24"
"37","A","Val","yes",3,2,3,"1.88","0.12","0.36"
"38","H","Gra","yes",3,7,7,"2.89","-0.36","-0.00"
