"","HA","vs","played","Pts","GD","GS","ePts","sched","cumulative"
"1","H","RMa","yes",0,-2,0,"0.92","0.49","0.49"
"2","A","Osa","yes",3,2,2,"1.77","0.01","0.50"
"3","H","Bet","yes",3,2,4,"2.14","-0.20","0.30"
"4","A","Mal","yes",1,0,0,"1.63","0.09","0.39"
"5","H","Cad","yes",3,3,3,"2.64","-0.48","-0.08"
"6","A","Ala","yes",3,2,2,"1.36","0.24","0.16"
"7","H","Get","yes",1,0,2,"2.48","-0.39","-0.23"
"8","A","RSo","yes",0,-3,0,"1.39","0.22","-0.01"
"9","H","Alm","yes",3,3,3,"2.63","-0.47","-0.47"
"10","A","Bar","yes",0,-1,0,"0.54","0.70","0.23"
"11","H","Val","yes",1,0,2,"2.31","-0.29","-0.06"
"12","A","Vil","yes",3,1,3,"1.60","0.10","0.04"
"13","H","Cel","yes",3,1,4,"2.38","-0.33","-0.29"
"14","A","Gir","yes",1,0,1,"0.49","0.73","0.43"
"15","H","Ray","yes",3,4,4,"2.35","-0.32","0.12"
"16","A","Gra","yes",1,0,1,"2.05","-0.14","-0.03"
"17","H","Atl","yes",3,2,2,"1.95","-0.09","-0.12"
"18","H","Lpa","yes",3,1,1,"2.42","-0.35","-0.47"
"19","A","Sev","yes",3,2,2,"1.77","0.01","-0.46"
"20","H","RSo","yes",3,1,2,"1.82","-0.02","-0.48"
"21","A","Val","yes",0,-1,0,"1.41","0.21","-0.26"
"22","A","Cad","yes",1,0,0,"1.74","0.03","-0.24"
"23","H","Mal","yes",3,4,4,"2.48","-0.39","-0.62"
"24","A","Alm","yes",1,0,0,"2.36","-0.32","-0.94"
"25","H","Gir","yes",3,1,3,"1.58","0.12","-0.82"
"26","A","Bet","yes",0,-2,1,"1.19","0.34","-0.49"
"27","H","Bar","yes",1,0,0,"1.26","0.29","-0.19"
"28","A","Lpa","yes",3,2,2,"1.73","0.04","-0.16"
"29","H","Ala","yes",3,2,2,"2.45","-0.37","-0.53"
"30","A","RMa","yes",0,-2,0,"0.30","0.83","0.31"
"31","H","Vil","yes",1,0,1,"1.97","-0.10","0.20"
"32","H","Gra","yes",1,0,1,"2.84","-0.58","-0.38"
"33","A","Atl","yes",0,-2,1,"0.40","0.78","0.40"
"34","A","Get","yes",3,2,2,"1.47","0.18","0.58"
"35","H","Osa","yes",1,0,2,"2.20","-0.23","0.35"
"36","A","Cel","yes",0,-1,1,"1.72","0.04","0.39"
"37","H","Sev","yes",3,2,2,"2.35","-0.31","0.07"
"38","A","Ray","yes",3,1,1,"1.92","-0.07","0.00"
