"","HA","vs","played","Pts","GD","GS","ePts","sched","cumulative"
"1","H","Ray","yes",0,-2,0,"0.64","-0.16","-0.16"
"2","H","RMa","yes",0,-2,1,"0.10","0.82","0.66"
"3","A","Cad","yes",1,0,1,"0.71","-0.28","0.38"
"4","H","Cel","yes",0,-1,2,"0.67","-0.22","0.16"
"5","A","Vil","yes",0,-1,1,"0.61","-0.11","0.06"
"6","H","Val","yes",1,0,2,"0.59","-0.07","-0.01"
"7","A","Sev","yes",0,-4,1,"0.73","-0.32","-0.33"
"8","H","Gra","yes",1,0,3,"1.75","-2.16","-2.50"
"9","A","Bil","yes",0,-3,0,"0.22","0.61","-1.89"
"10","A","Gir","yes",0,-3,2,"0.14","0.75","-1.14"
"11","H","Lpa","yes",0,-1,1,"0.72","-0.29","-1.43"
"12","A","Ala","yes",0,-1,0,"0.47","0.15","-1.28"
"13","H","RSo","yes",0,-2,1,"0.30","0.46","-0.82"
"14","A","Get","yes",0,-1,1,"0.53","0.05","-0.77"
"15","H","Bet","yes",1,0,0,"0.46","0.17","-0.61"
"16","A","Atl","yes",0,-1,1,"0.11","0.80","0.19"
"17","H","Mal","yes",1,0,0,"0.81","-0.46","-0.26"
"18","A","Bar","yes",0,-1,2,"0.15","0.73","0.47"
"19","A","Osa","yes",0,-1,0,"0.73","-0.31","0.15"
"20","H","Gir","yes",1,0,0,"0.22","0.59","0.75"
"21","A","RMa","yes",0,-1,2,"0.08","0.85","1.60"
"22","H","Ala","yes",0,-3,0,"0.75","-0.36","1.24"
"23","A","Val","yes",0,-1,1,"0.49","0.11","1.34"
"24","H","Bil","yes",1,0,0,"0.38","0.31","1.66"
"25","A","Gra","yes",1,0,1,"0.98","-0.78","0.88"
"26","H","Atl","yes",1,0,2,"0.36","0.36","1.23"
"27","A","Cel","yes",0,-1,0,"0.69","-0.26","0.98"
"28","H","Sev","yes",1,0,2,"0.64","-0.15","0.83"
"29","A","Lpa","yes",3,1,1,"0.70","-0.26","0.57"
"30","H","Osa","yes",0,-3,0,"0.50","0.10","0.67"
"31","A","RSo","yes",1,0,2,"0.48","0.12","0.79"
"32","H","Vil","yes",0,-1,1,"0.37","0.34","1.13"
"33","H","Get","yes",0,-2,1,"0.80","-0.45","0.68"
"34","A","Ray","yes",3,1,1,"0.86","-0.55","0.13"
"35","A","Bet","yes",0,-1,2,"0.38","0.31","0.43"
"36","H","Bar","yes",0,-2,0,"0.16","0.72","1.15"
"37","A","Mal","yes",1,0,2,"0.63","-0.13","1.02"
"38","H","Cad","yes",3,5,6,"1.11","-1.02","0.00"
