"","HA","vs","played","Pts","GD","GS","ePts","sched","cumulative"
"1","A","Cel","yes",3,2,2,"1.46","-0.24","-0.24"
"2","H","Bil","yes",0,-2,0,"0.90","0.24","0.00"
"3","A","Val","yes",3,1,2,"1.15","0.03","0.03"
"4","H","Bar","yes",0,-1,1,"0.40","0.66","0.69"
"5","A","Get","yes",0,-1,2,"1.21","-0.02","0.67"
"6","H","Sev","yes",1,0,0,"1.34","-0.13","0.54"
"7","H","Atl","yes",0,-2,0,"0.85","0.28","0.82"
"8","A","Ala","yes",3,2,2,"1.10","0.07","0.89"
"9","A","RMa","yes",0,-4,0,"0.22","0.81","1.71"
"10","H","Gra","yes",3,2,2,"2.43","-1.05","0.66"
"11","A","Bet","yes",0,-1,1,"0.94","0.20","0.86"
"12","H","Gir","yes",0,-2,2,"0.57","0.52","1.38"
"13","H","Lpa","yes",1,0,1,"1.45","-0.23","1.15"
"14","A","Vil","yes",0,-2,1,"1.34","-0.13","1.02"
"15","H","RSo","yes",1,0,1,"0.74","0.38","1.40"
"16","A","Cad","yes",1,0,1,"1.48","-0.25","1.15"
"17","H","Ray","yes",3,1,1,"1.35","-0.14","1.01"
"18","A","Mal","yes",0,-1,2,"1.37","-0.15","0.86"
"19","H","Alm","yes",3,1,1,"1.88","-0.59","0.27"
"20","H","Get","yes",3,1,3,"1.57","-0.32","-0.06"
"21","A","Sev","yes",1,0,1,"1.51","-0.28","-0.33"
"22","A","Bar","yes",0,-1,0,"0.40","0.66","0.33"
"23","H","Cel","yes",0,-3,0,"1.39","-0.18","0.15"
"24","A","RSo","yes",3,1,1,"1.13","0.04","0.19"
"25","H","Cad","yes",3,2,2,"1.91","-0.61","-0.42"
"26","A","Lpa","yes",1,0,1,"1.47","-0.24","-0.66"
"27","H","Ala","yes",3,1,1,"1.50","-0.27","-0.93"
"28","A","Gir","yes",0,-2,0,"0.37","0.69","-0.24"
"29","H","RMa","yes",0,-2,2,"0.26","0.78","0.54"
"30","A","Alm","yes",3,3,3,"2.18","-0.84","-0.30"
"31","H","Val","yes",0,-1,0,"1.27","-0.07","-0.37"
"32","A","Ray","yes",0,-1,1,"1.67","-0.41","-0.78"
"33","A","Gra","yes",0,-3,0,"1.82","-0.53","-1.32"
"34","H","Bet","yes",0,-2,0,"1.05","0.11","-1.21"
"35","A","Bil","yes",1,0,2,"0.57","0.52","-0.69"
"36","H","Mal","yes",1,0,1,"1.57","-0.33","-1.02"
"37","A","Atl","yes",3,3,4,"0.29","0.75","-0.26"
"38","H","Vil","yes",1,0,1,"0.87","0.26","0.00"
