"","HA","vs","played","Pts","GD","GS","ePts","sched","cumulative"
"1","A","Alm","yes",3,2,2,"1.98","-0.98","-0.98"
"2","A","Gra","yes",3,2,2,"1.57","-0.57","-1.55"
"3","H","Atl","yes",0,-7,0,"0.71","0.29","-1.26"
"4","A","Bet","yes",0,-1,0,"0.74","0.26","-1.00"
"5","H","Ala","yes",3,2,2,"1.32","-0.32","-1.32"
"6","H","Vil","yes",1,0,1,"0.73","0.27","-1.05"
"7","A","Cad","yes",1,0,0,"1.23","-0.23","-1.28"
"8","H","Mal","yes",1,0,2,"1.39","-0.39","-1.67"
"9","A","Sev","yes",1,0,2,"1.27","-0.27","-1.93"
"10","A","Lpa","yes",3,1,1,"1.22","-0.22","-2.15"
"11","H","RSo","yes",1,0,2,"0.61","0.39","-1.76"
"12","A","RMa","yes",1,0,0,"0.16","0.84","-0.92"
"13","H","Gir","yes",0,-1,1,"0.46","0.54","-0.39"
"14","H","Bar","yes",1,0,1,"0.32","0.68","0.29"
"15","A","Bil","yes",0,-4,0,"0.43","0.57","0.85"
"16","H","Cel","yes",1,0,0,"1.21","-0.21","0.64"
"17","A","Osa","yes",0,-1,0,"1.26","-0.26","0.38"
"18","H","Val","yes",0,-1,0,"1.09","-0.09","0.29"
"19","A","Get","yes",3,2,2,"0.97","0.03","0.32"
"20","H","Lpa","yes",0,-2,0,"1.27","-0.27","0.05"
"21","A","RSo","yes",1,0,0,"0.91","0.09","0.14"
"22","A","Atl","yes",0,-1,1,"0.22","0.78","0.92"
"23","H","Sev","yes",0,-1,1,"1.16","-0.16","0.76"
"24","A","Mal","yes",0,-1,1,"1.12","-0.12","0.64"
"25","H","RMa","yes",1,0,1,"0.21","0.79","1.43"
"26","A","Gir","yes",0,-3,0,"0.27","0.73","2.15"
"27","H","Cad","yes",1,0,1,"1.74","-0.74","1.42"
"28","A","Ala","yes",0,-1,0,"0.88","0.12","1.54"
"29","H","Bet","yes",3,2,2,"0.89","0.11","1.64"
"30","A","Cel","yes",1,0,0,"1.22","-0.22","1.43"
"31","H","Get","yes",1,0,0,"1.38","-0.38","1.04"
"32","H","Osa","yes",3,1,2,"0.95","0.05","1.09"
"33","A","Vil","yes",0,-3,0,"1.10","-0.10","0.99"
"34","H","Alm","yes",0,-1,0,"1.71","-0.71","0.28"
"35","A","Val","yes",1,0,0,"0.92","0.08","0.36"
"36","H","Gra","yes",3,1,2,"2.31","-1.31","-0.95"
"37","A","Bar","yes",0,-3,0,"0.30","0.70","-0.25"
"38","H","Bil","yes",0,-1,0,"0.75","0.25","0.00"
