"","HA","vs","played","Pts","GD","GS","ePts","sched","cumulative"
"1","A","Get","yes",1,0,0,"2.21","0.01","0.01"
"2","H","Cad","yes",3,2,2,"2.75","-0.23","-0.21"
"3","A","Vil","yes",3,1,4,"2.30","-0.03","-0.24"
"4","A","Osa","yes",3,1,2,"2.40","-0.07","-0.32"
"5","H","Bet","yes",3,5,5,"2.38","-0.06","-0.38"
"6","H","Cel","yes",3,1,3,"2.56","-0.14","-0.53"
"7","A","Mal","yes",1,0,2,"2.32","-0.04","-0.56"
"8","H","Sev","yes",3,1,1,"2.53","-0.13","-0.69"
"9","A","Gra","yes",1,0,2,"2.57","-0.15","-0.84"
"10","H","Bil","yes",3,1,1,"2.27","-0.01","-0.86"
"11","H","RMa","yes",0,-1,1,"1.23","0.45","-0.40"
"12","A","RSo","yes",3,1,1,"2.15","0.04","-0.36"
"13","H","Ala","yes",3,1,2,"2.61","-0.17","-0.53"
"14","A","Ray","yes",1,0,1,"2.50","-0.12","-0.65"
"15","H","Atl","yes",3,1,1,"2.23","0.00","-0.64"
"16","H","Gir","yes",0,-2,2,"1.90","0.15","-0.49"
"17","A","Val","yes",1,0,1,"2.16","0.03","-0.46"
"18","H","Alm","yes",3,1,3,"2.74","-0.22","-0.68"
"19","A","Lpa","yes",3,1,2,"2.38","-0.06","-0.74"
"20","A","Bet","yes",3,2,4,"1.98","0.12","-0.63"
"21","H","Vil","yes",0,-2,3,"2.24","-0.00","-0.63"
"22","H","Osa","yes",3,1,1,"2.42","-0.08","-0.71"
"23","A","Ala","yes",3,2,3,"2.12","0.05","-0.66"
"24","H","Gra","yes",1,0,3,"2.88","-0.29","-0.95"
"25","A","Cel","yes",3,1,2,"2.38","-0.06","-1.02"
"26","H","Get","yes",3,4,4,"2.63","-0.18","-1.19"
"27","A","Bil","yes",1,0,0,"1.51","0.33","-0.87"
"28","H","Mal","yes",3,1,1,"2.63","-0.18","-1.04"
"29","A","Atl","yes",3,3,3,"0.93","0.58","-0.46"
"30","H","Lpa","yes",3,1,1,"2.59","-0.16","-0.62"
"31","A","Cad","yes",3,1,1,"2.39","-0.07","-0.68"
"32","A","RMa","yes",0,-1,2,"0.73","0.67","-0.01"
"33","H","Val","yes",3,2,4,"2.50","-0.12","-0.13"
"34","A","Gir","yes",0,-2,2,"1.11","0.50","0.37"
"35","H","RSo","yes",3,2,2,"2.11","0.05","0.43"
"36","A","Alm","yes",3,2,2,"2.72","-0.22","0.21"
"37","H","Ray","yes",3,3,3,"2.54","-0.13","0.08"
"38","A","Sev","yes",3,1,2,"2.41","-0.08","0.00"
