"","HA","vs","played","Pts","GD","GS","ePts","sched","cumulative"
"1","H","Bar","yes",1,0,0,"0.57","0.49","0.49"
"2","A","Gir","yes",0,-3,0,"0.21","0.82","1.31"
"3","H","Ala","yes",3,1,1,"1.82","-0.61","0.70"
"4","A","RMa","yes",0,-1,1,"0.13","0.89","1.59"
"5","H","Osa","yes",3,1,3,"1.44","-0.27","1.31"
"6","A","RSo","yes",0,-1,3,"0.71","0.37","1.68"
"7","A","Bil","yes",1,0,2,"0.33","0.71","2.39"
"8","H","Vil","yes",1,0,0,"1.17","-0.03","2.36"
"9","A","Cel","yes",1,0,2,"0.99","0.13","2.49"
"10","H","Bet","yes",1,0,1,"1.37","-0.21","2.28"
"11","A","Mal","yes",1,0,0,"0.90","0.20","2.48"
"12","H","Cad","yes",3,1,1,"2.18","-0.93","1.55"
"13","A","Gra","yes",1,0,1,"1.33","-0.17","1.37"
"14","H","Alm","yes",3,1,2,"2.16","-0.91","0.46"
"15","A","Lpa","yes",0,-2,0,"0.99","0.12","0.59"
"16","H","Val","yes",3,1,1,"1.60","-0.41","0.18"
"17","A","Sev","yes",3,3,3,"1.03","0.09","0.27"
"18","A","Atl","yes",1,0,3,"0.17","0.85","1.12"
"19","H","Ray","yes",0,-2,0,"1.67","-0.48","0.64"
"20","A","Osa","yes",0,-1,2,"1.03","0.09","0.74"
"21","H","Gra","yes",3,2,2,"2.60","-1.29","-0.56"
"22","H","RMa","yes",0,-2,0,"0.38","0.66","0.11"
"23","A","Bet","yes",1,0,1,"0.57","0.49","0.60"
"24","H","Cel","yes",3,1,3,"1.72","-0.52","0.08"
"25","A","Vil","yes",1,0,1,"0.88","0.22","0.30"
"26","A","Bar","yes",0,-4,0,"0.23","0.80","1.10"
"27","H","Lpa","yes",1,0,3,"1.77","-0.57","0.53"
"28","A","Val","yes",0,-1,0,"0.73","0.36","0.89"
"29","H","Gir","yes",3,1,1,"0.79","0.30","1.19"
"30","H","Sev","yes",0,-1,0,"1.66","-0.47","0.72"
"31","A","Ray","yes",1,0,0,"1.18","-0.05","0.67"
"32","H","RSo","yes",1,0,1,"1.01","0.11","0.78"
"33","A","Alm","yes",3,2,3,"1.75","-0.55","0.24"
"34","H","Bil","yes",0,-2,0,"1.20","-0.06","0.17"
"35","A","Cad","yes",0,-1,0,"1.00","0.11","0.29"
"36","H","Atl","yes",0,-3,0,"1.15","-0.01","0.28"
"37","A","Ala","yes",0,-1,0,"0.69","0.39","0.67"
"38","H","Mal","yes",0,-1,1,"1.88","-0.67","0.00"
