"","HA","vs","played","Pts","GD","GS","ePts","sched","cumulative"
"1","H","Osa","yes",0,-2,0,"1.17","-0.08","-0.08"
"2","A","RSo","yes",1,0,1,"0.86","0.20","0.12"
"3","H","RMa","yes",0,-1,0,"0.28","0.75","0.87"
"4","A","Alm","yes",3,1,3,"1.93","-0.79","0.08"
"5","H","Mal","yes",0,-1,0,"1.62","-0.50","-0.42"
"6","A","Bar","yes",0,-1,2,"0.28","0.74","0.32"
"7","H","Ala","yes",1,0,1,"1.55","-0.44","-0.12"
"8","A","Lpa","yes",0,-1,1,"1.17","-0.08","-0.20"
"9","H","Get","yes",1,0,2,"1.61","-0.49","-0.69"
"10","H","Atl","yes",0,-3,0,"0.89","0.17","-0.52"
"11","A","Gir","yes",0,-1,0,"0.26","0.76","0.24"
"12","H","Sev","yes",1,0,1,"1.38","-0.28","-0.04"
"13","A","Bil","yes",0,-1,3,"0.41","0.62","0.58"
"14","A","Val","yes",1,0,0,"0.88","0.19","0.76"
"15","H","Cad","yes",1,0,1,"1.95","-0.81","-0.05"
"16","A","Ray","yes",1,0,0,"1.37","-0.27","-0.32"
"17","H","Gra","yes",3,1,1,"2.45","-1.27","-1.59"
"18","A","Vil","yes",0,-1,2,"1.05","0.03","-1.57"
"19","H","Bet","yes",3,1,2,"1.10","-0.02","-1.58"
"20","A","Mal","yes",1,0,1,"1.07","0.01","-1.57"
"21","H","RSo","yes",0,-1,0,"0.77","0.28","-1.29"
"22","H","Gir","yes",0,-1,0,"0.60","0.45","-0.84"
"23","A","Osa","yes",3,3,3,"1.21","-0.12","-0.96"
"24","A","Get","yes",0,-1,2,"0.93","0.14","-0.82"
"25","H","Bar","yes",0,-1,1,"0.42","0.61","-0.21"
"26","A","Cad","yes",1,0,2,"1.18","-0.09","-0.30"
"27","H","Alm","yes",3,1,1,"1.93","-0.78","-1.09"
"28","A","RMa","yes",0,-4,0,"0.16","0.86","-0.23"
"29","A","Sev","yes",3,1,2,"1.21","-0.13","-0.36"
"30","H","Ray","yes",1,0,0,"1.39","-0.29","-0.65"
"31","A","Bet","yes",0,-1,1,"0.70","0.35","-0.30"
"32","H","Lpa","yes",3,3,4,"1.50","-0.39","-0.69"
"33","A","Ala","yes",0,-3,0,"0.84","0.22","-0.46"
"34","H","Vil","yes",3,1,3,"0.91","0.15","-0.31"
"35","A","Atl","yes",0,-1,0,"0.21","0.81","0.50"
"36","H","Bil","yes",3,1,2,"0.94","0.13","0.63"
"37","A","Gra","yes",3,1,2,"1.52","-0.41","0.22"
"38","H","Val","yes",1,0,2,"1.32","-0.22","-0.00"
