"","HA","vs","played","Pts","GD","GS","ePts","sched","cumulative"
"1","H","Gra","yes",3,2,3,"2.91","-0.46","-0.46"
"2","A","Bet","yes",1,0,0,"1.25","0.38","-0.08"
"3","A","Ray","yes",3,7,7,"1.98","0.01","-0.07"
"4","A","Val","yes",0,-3,0,"1.47","0.27","0.20"
"5","H","RMa","yes",3,2,3,"1.51","0.24","0.44"
"6","A","Osa","yes",3,2,2,"1.82","0.09","0.53"
"7","H","Cad","yes",3,1,3,"2.81","-0.41","0.12"
"8","H","RSo","yes",3,1,2,"2.32","-0.16","-0.04"
"9","A","Cel","yes",3,3,3,"1.78","0.11","0.07"
"10","H","Ala","yes",3,1,2,"2.71","-0.35","-0.28"
"11","A","Lpa","yes",0,-1,1,"1.79","0.11","-0.18"
"12","H","Vil","yes",3,2,3,"2.43","-0.21","-0.39"
"13","H","Mal","yes",3,1,1,"2.73","-0.36","-0.75"
"14","A","Bar","yes",0,-1,0,"0.57","0.71","-0.04"
"15","H","Alm","yes",3,1,2,"2.81","-0.40","-0.44"
"16","A","Bil","yes",0,-2,0,"0.80","0.60","0.16"
"17","H","Get","yes",1,0,3,"2.73","-0.36","-0.21"
"18","H","Sev","yes",3,1,1,"2.65","-0.33","-0.53"
"19","A","Gir","yes",0,-1,3,"0.53","0.74","0.21"
"20","A","Gra","yes",3,1,1,"2.10","-0.05","0.16"
"21","H","Val","yes",3,2,2,"2.63","-0.31","-0.16"
"22","H","Ray","yes",3,1,2,"2.65","-0.33","-0.49"
"23","A","RMa","yes",1,0,1,"0.32","0.84","0.36"
"24","A","Sev","yes",0,-1,0,"1.83","0.08","0.44"
"25","H","Lpa","yes",3,5,5,"2.69","-0.35","0.09"
"26","A","Alm","yes",1,0,2,"2.40","-0.20","-0.11"
"27","H","Bet","yes",3,1,2,"2.53","-0.27","-0.37"
"28","A","Cad","yes",0,-2,0,"1.80","0.10","-0.27"
"29","H","Bar","yes",0,-3,0,"1.88","0.06","-0.21"
"30","A","Vil","yes",3,1,2,"1.67","0.17","-0.04"
"31","H","Gir","yes",3,2,3,"2.14","-0.07","-0.11"
"32","A","Ala","yes",0,-2,0,"1.42","0.29","0.18"
"33","H","Bil","yes",3,2,3,"2.45","-0.22","-0.05"
"34","A","Mal","yes",3,1,1,"1.69","0.16","0.11"
"35","H","Cel","yes",3,1,1,"2.67","-0.34","-0.23"
"36","A","Get","yes",3,3,3,"1.53","0.23","0.01"
"37","H","Osa","yes",0,-3,1,"2.56","-0.28","-0.27"
"38","A","RSo","yes",3,2,2,"1.45","0.27","0.00"
