"","HA","vs","played","Pts","GD","GS","ePts","sched","cumulative"
"1","H","Ala","yes",3,1,1,"1.53","-0.76","-0.76"
"2","A","Bar","yes",0,-2,0,"0.14","0.83","0.07"
"3","H","Alm","yes",1,0,1,"1.91","-1.20","-1.13"
"4","H","Vil","yes",3,2,3,"0.90","-0.03","-1.16"
"5","A","Bil","yes",0,-3,0,"0.21","0.76","-0.40"
"6","A","Bet","yes",1,0,1,"0.37","0.57","0.17"
"7","H","Ray","yes",1,0,0,"1.37","-0.58","-0.41"
"8","A","Atl","yes",0,-1,2,"0.11","0.88","0.47"
"9","H","Gir","yes",0,-1,0,"0.58","0.33","0.80"
"10","A","Val","yes",0,-2,0,"0.48","0.45","1.25"
"11","H","Sev","yes",1,0,2,"1.37","-0.57","0.67"
"12","A","Get","yes",0,-1,0,"0.51","0.42","1.09"
"13","H","RMa","yes",0,-3,0,"0.27","0.69","1.78"
"14","A","Mal","yes",1,0,1,"0.60","0.30","2.08"
"15","A","Cel","yes",1,0,1,"0.67","0.23","2.31"
"16","H","Osa","yes",1,0,1,"1.15","-0.32","1.99"
"17","A","Lpa","yes",1,0,1,"0.67","0.23","2.21"
"18","H","RSo","yes",1,0,0,"0.76","0.13","2.34"
"19","A","Gra","yes",0,-2,0,"0.95","-0.10","2.24"
"20","H","Val","yes",0,-3,1,"1.30","-0.50","1.75"
"21","A","Ala","yes",0,-1,0,"0.45","0.48","2.23"
"22","H","Bil","yes",1,0,0,"0.93","-0.07","2.16"
"23","A","Vil","yes",1,0,0,"0.59","0.32","2.48"
"24","H","Bet","yes",0,-2,0,"1.08","-0.24","2.24"
"25","A","Osa","yes",0,-2,0,"0.70","0.19","2.43"
"26","H","Cel","yes",1,0,2,"1.42","-0.64","1.79"
"27","A","Ray","yes",1,0,1,"0.83","0.05","1.84"
"28","H","Atl","yes",3,2,2,"0.88","-0.01","1.83"
"29","A","RSo","yes",0,-2,0,"0.47","0.46","2.29"
"30","H","Gra","yes",3,1,1,"2.44","-1.81","0.48"
"31","H","Bar","yes",0,-1,0,"0.41","0.52","1.00"
"32","A","Gir","yes",0,-3,1,"0.13","0.85","1.85"
"33","H","Mal","yes",1,0,1,"1.60","-0.84","1.01"
"34","A","RMa","yes",0,-3,0,"0.08","0.91","1.91"
"35","H","Get","yes",3,1,1,"1.60","-0.84","1.08"
"36","A","Sev","yes",3,1,1,"0.71","0.19","1.26"
"37","H","Lpa","yes",1,0,0,"1.48","-0.71","0.56"
"38","A","Alm","yes",0,-5,1,"1.35","-0.56","-0.00"
