"matchday","homeTeamName","homeTeamId","awayTeamName","awayTeamId","FTHG","FTAG","FTR","date","UTCtime","status"
1,"AS Monaco FC",548,"FC Nantes",543,1,1,"D","2021-08-06","19:00:00","FINISHED"
1,"Olympique Lyonnais",523,"Stade Brestois 29",512,1,1,"D","2021-08-07","15:00:00","FINISHED"
1,"ES Troyes AC",531,"Paris Saint-Germain FC",524,1,2,"A","2021-08-07","19:00:00","FINISHED"
1,"Stade Rennais FC 1901",529,"Racing Club de Lens",546,1,1,"D","2021-08-08","11:00:00","FINISHED"
1,"RC Strasbourg Alsace",576,"Angers SCO",532,0,2,"A","2021-08-08","13:00:00","FINISHED"
1,"AS Saint-Étienne",527,"FC Lorient",525,1,1,"D","2021-08-08","13:00:00","FINISHED"
1,"OGC Nice",522,"Stade de Reims",547,0,0,"D","2021-08-08","13:00:00","FINISHED"
1,"FC Girondins de Bordeaux",526,"Clermont Foot 63",541,0,2,"A","2021-08-08","13:00:00","FINISHED"
1,"FC Metz",545,"Lille OSC",521,3,3,"D","2021-08-08","15:00:00","FINISHED"
1,"Montpellier HSC",518,"Olympique de Marseille",516,2,3,"A","2021-08-08","18:45:00","FINISHED"
2,"FC Lorient",525,"AS Monaco FC",548,1,0,"H","2021-08-13","19:00:00","FINISHED"
2,"Lille OSC",521,"OGC Nice",522,0,4,"A","2021-08-14","15:00:00","FINISHED"
2,"Paris Saint-Germain FC",524,"RC Strasbourg Alsace",576,4,2,"H","2021-08-14","19:00:00","FINISHED"
2,"Angers SCO",532,"Olympique Lyonnais",523,3,0,"H","2021-08-15","11:00:00","FINISHED"
2,"Stade de Reims",547,"Montpellier HSC",518,3,3,"D","2021-08-15","13:00:00","FINISHED"
2,"FC Nantes",543,"FC Metz",545,2,0,"H","2021-08-15","13:00:00","FINISHED"
2,"Clermont Foot 63",541,"ES Troyes AC",531,2,0,"H","2021-08-15","13:00:00","FINISHED"
2,"Stade Brestois 29",512,"Stade Rennais FC 1901",529,1,1,"D","2021-08-15","13:00:00","FINISHED"
2,"Racing Club de Lens",546,"AS Saint-Étienne",527,2,2,"D","2021-08-15","15:00:00","FINISHED"
2,"Olympique de Marseille",516,"FC Girondins de Bordeaux",526,2,2,"D","2021-08-15","18:45:00","FINISHED"
3,"Stade Brestois 29",512,"Paris Saint-Germain FC",524,2,4,"A","2021-08-20","19:00:00","FINISHED"
3,"AS Monaco FC",548,"Racing Club de Lens",546,0,2,"A","2021-08-21","15:00:00","FINISHED"
3,"AS Saint-Étienne",527,"Lille OSC",521,1,1,"D","2021-08-21","19:00:00","FINISHED"
3,"Olympique Lyonnais",523,"Clermont Foot 63",541,3,3,"D","2021-08-22","11:00:00","FINISHED"
