"","HA","vs","played","Pts","GD","GS","ePts","sched","cumulative"
"1","A","Gro","yes",0,-3,1,"0.44","0.54","0.54"
"2","H","Ajx","yes",3,1,2,"0.48","0.50","1.05"
"3","H","Utr","yes",0,-1,1,"0.57","0.41","1.46"
"4","A","Hee","yes",0,-4,0,"0.27","0.72","2.18"
"5","H","Sit","yes",3,1,1,"1.53","-0.58","1.60"
"6","A","Fey","yes",0,-2,0,"0.27","0.72","2.32"
"7","A","Twe","yes",0,-1,0,"0.32","0.67","2.99"
"8","H","NEC","yes",3,1,1,"1.35","-0.39","2.60"
"9","A","Zwo","yes",3,1,2,"0.62","0.36","2.96"
"10","H","RKC","yes",3,3,4,"2.17","-1.23","1.73"
"11","A","Her","yes",0,-2,0,"0.62","0.36","2.09"
"12","H","PSV","yes",0,-3,0,"0.44","0.54","2.63"
"13","A","Wil","yes",1,0,2,"1.32","-0.36","2.27"
"14","H","Alm","yes",3,1,1,"1.91","-0.97","1.31"
"15","A","Spa","yes",3,2,2,"0.93","0.04","1.35"
"16","H","AZA","yes",0,-1,1,"0.80","0.18","1.52"
"17","A","GoA","yes",0,-1,1,"0.32","0.67","2.19"
"18","H","Hee","yes",0,-2,2,"2.17","-1.23","0.96"
"19","H","Twe","yes",3,1,2,"1.27","-0.31","0.64"
"20","A","PSV","yes",0,-1,2,"0.15","0.85","1.49"
"21","H","Her","yes",1,0,1,"1.73","-0.78","0.71"
"22","A","RKC","yes",0,-5,0,"0.97","0.00","0.71"
"23","H","Fey","yes",1,0,0,"0.65","0.33","1.04"
"24","A","Utr","yes",0,-1,0,"0.43","0.56","1.60"
"25","H","Spa","yes",1,0,1,"1.24","-0.28","1.32"
"26","A","Alm","yes",1,0,1,"1.40","-0.44","0.88"
"27","H","Gro","yes",1,0,1,"2.01","-1.07","-0.19"
"28","A","Ajx","yes",0,-2,1,"0.15","0.85","0.66"
"29","H","GoA","yes",1,0,1,"1.46","-0.50","0.15"
"30","A","AZA","yes",1,0,1,"0.50","0.49","0.64"
"31","H","Zwo","yes",0,-2,1,"1.53","-0.58","0.06"
"32","A","Sit","yes",0,-1,0,"0.62","0.36","0.42"
"33","A","NEC","yes",0,-3,0,"0.66","0.32","0.75"
"34","H","Wil","yes",1,0,1,"1.70","-0.75","0.00"
