"","HA","vs","played","Pts","GD","GS","ePts","sched","cumulative"
"1","H","Hee","yes",3,1,1,"2.80","-0.22","-0.22"
"2","A","NAC","yes",0,-1,1,"2.34","-0.02","-0.24"
"3","H","Sit","yes",3,5,5,"2.58","-0.13","-0.36"
"4","A","GoA","yes",1,0,1,"1.81","0.21","-0.15"
"5","A","RKC","yes",3,2,2,"2.54","-0.11","-0.26"
"6","H","Gro","yes",3,2,3,"2.75","-0.20","-0.46"
"7","A","Her","yes",3,1,4,"2.29","0.00","-0.46"
"8","H","Wil","yes",3,1,1,"2.65","-0.15","-0.61"
"9","A","Fey","yes",3,2,2,"1.66","0.28","-0.34"
"10","H","PSV","yes",3,1,3,"1.60","0.30","-0.03"
"11","A","Twe","yes",1,0,2,"1.81","0.21","0.18"
"12","H","Zwo","yes",3,2,2,"2.58","-0.13","0.05"
"13","A","NEC","yes",3,1,2,"2.32","-0.01","0.04"
"14","H","Utr","yes",1,0,2,"1.82","0.21","0.25"
"15","A","AZA","yes",0,-1,1,"2.14","0.07","0.31"
"16","H","Alm","yes",3,3,3,"2.72","-0.19","0.13"
"17","A","Spa","yes",3,2,2,"2.52","-0.10","0.03"
"18","H","RKC","yes",3,1,2,"2.80","-0.22","-0.19"
"19","A","Hee","yes",3,2,2,"1.67","0.27","0.08"
"20","H","Fey","yes",3,1,2,"1.93","0.16","0.24"
"21","A","Sit","yes",3,2,2,"2.29","0.00","0.24"
"22","H","Her","yes",3,4,4,"2.66","-0.16","0.08"
"23","H","GoA","yes",3,2,2,"2.55","-0.11","-0.03"
"24","A","Alm","yes",3,1,1,"2.71","-0.18","-0.21"
"25","A","Zwo","yes",3,1,1,"2.29","0.00","-0.21"
"26","H","AZA","yes",1,0,2,"2.10","0.08","-0.13"
"27","A","PSV","yes",3,2,2,"1.15","0.50","0.38"
"28","H","NAC","yes",3,2,3,"2.75","-0.20","0.18"
"29","A","Wil","yes",3,1,2,"2.69","-0.17","0.01"
"30","A","Utr","yes",0,-4,0,"2.03","0.11","0.12"
"31","H","Spa","yes",1,0,1,"2.44","-0.06","0.06"
"32","H","NEC","yes",0,-3,0,"2.50","-0.09","-0.03"
"33","A","Gro","yes",1,0,2,"2.06","0.10","0.07"
"34","H","Twe","yes",3,2,2,"2.46","-0.07","-0.00"
