"","HA","vs","played","Pts","GD","GS","ePts","sched","cumulative"
"1","H","Sit","yes",0,-2,0,"2.16","-0.44","-0.44"
"2","A","Wil","yes",0,-2,0,"1.94","-0.29","-0.73"
"3","H","RKC","yes",3,2,2,"2.58","-0.72","-1.45"
"4","A","PSV","yes",0,-3,0,"0.31","0.79","-0.66"
"5","A","Spa","yes",3,1,2,"1.55","-0.03","-0.69"
"6","H","Ajx","yes",1,0,1,"0.98","0.35","-0.34"
"7","A","Gro","yes",3,1,1,"0.86","0.42","0.08"
"8","H","Her","yes",3,3,4,"2.31","-0.54","-0.46"
"9","H","Fey","yes",0,-4,1,"1.24","0.17","-0.29"
"10","A","AZA","yes",1,0,2,"0.95","0.36","0.08"
"11","H","Zwo","yes",1,0,2,"2.16","-0.44","-0.36"
"12","A","Hee","yes",0,-1,0,"0.56","0.63","0.26"
"13","H","Alm","yes",3,3,3,"2.42","-0.61","-0.35"
"14","A","Twe","yes",0,-1,2,"0.65","0.56","0.21"
"15","H","NEC","yes",3,5,5,"2.01","-0.34","-0.13"
"16","A","Utr","yes",1,0,3,"0.84","0.44","0.31"
"17","H","NAC","yes",3,1,2,"2.49","-0.66","-0.35"
"18","A","Sit","yes",3,3,3,"1.14","0.24","-0.11"
"19","H","Gro","yes",3,1,2,"2.49","-0.66","-0.77"
"20","H","Twe","yes",1,0,2,"1.95","-0.30","-1.07"
"21","A","Her","yes",0,-2,2,"1.15","0.24","-0.83"
"22","H","Spa","yes",3,1,1,"1.92","-0.28","-1.11"
"23","A","Ajx","yes",0,-2,0,"0.31","0.79","-0.31"
"24","H","PSV","yes",3,1,3,"0.92","0.39","0.08"
"25","A","NEC","yes",3,1,3,"1.19","0.20","0.28"
"26","H","Wil","yes",3,1,1,"2.28","-0.52","-0.24"
"27","A","Fey","yes",0,-1,2,"0.55","0.63","0.39"
"28","H","Utr","yes",1,0,2,"1.12","0.25","0.64"
"29","A","NAC","yes",1,0,1,"1.21","0.19","0.83"
"30","A","Alm","yes",1,0,0,"2.01","-0.34","0.50"
"31","H","AZA","yes",0,-3,0,"1.44","0.04","0.54"
"32","A","Zwo","yes",1,0,1,"1.14","0.24","0.78"
"33","H","Hee","yes",3,1,1,"2.58","-0.72","0.06"
"34","A","RKC","yes",0,-2,3,"1.58","-0.06","0.00"
