"","HA","vs","played","Pts","GD","GS","ePts","sched","cumulative"
"1","H","AZA","yes",0,-1,0,"0.30","0.54","0.54"
"2","A","Sit","yes",0,-3,0,"0.71","-0.10","0.44"
"3","H","PSV","yes",0,-6,1,"0.16","0.76","1.20"
"4","H","Gro","yes",1,0,1,"1.14","-0.77","0.43"
"5","A","Her","yes",1,0,0,"0.71","-0.10","0.33"
"6","H","Twe","yes",0,-5,0,"0.54","0.17","0.49"
"7","A","Zwo","yes",0,-1,0,"0.71","-0.10","0.40"
"8","H","Wil","yes",0,-1,0,"0.84","-0.30","0.10"
"9","A","Spa","yes",1,0,2,"1.05","-0.63","-0.53"
"10","H","NEC","yes",3,1,1,"0.58","0.10","-0.43"
"11","A","RKC","yes",0,-2,0,"1.09","-0.68","-1.11"
"12","H","Fey","yes",0,-3,1,"0.24","0.63","-0.48"
"13","A","GoA","yes",0,-3,0,"0.38","0.42","-0.06"
"14","A","NAC","yes",0,-1,0,"0.77","-0.18","-0.24"
"15","H","Utr","yes",0,-2,1,"0.21","0.68","0.44"
"16","A","Ajx","yes",0,-3,0,"0.17","0.73","1.17"
"17","H","Hee","yes",3,3,3,"1.33","-1.06","0.12"
"18","A","Gro","yes",1,0,0,"0.51","0.21","0.32"
"19","H","Her","yes",0,-2,0,"0.87","-0.34","-0.02"
"20","H","RKC","yes",0,-3,1,"1.33","-1.06","-1.07"
"21","A","Utr","yes",3,1,1,"0.50","0.23","-0.84"
"22","A","NEC","yes",1,0,2,"0.75","-0.16","-1.00"
"23","A","Fey","yes",0,-1,1,"0.31","0.52","-0.49"
"24","H","Ajx","yes",0,-1,0,"0.17","0.74","0.25"
"25","A","Twe","yes",0,-1,0,"0.38","0.42","0.67"
"26","H","NAC","yes",1,0,1,"1.14","-0.77","-0.10"
"27","A","Wil","yes",3,2,2,"1.45","-1.24","-1.34"
"28","H","Zwo","yes",1,0,2,"0.71","-0.10","-1.44"
"29","A","PSV","yes",0,-5,0,"0.17","0.73","-0.71"
"30","A","Hee","yes",0,-1,1,"0.32","0.51","-0.20"
"31","H","GoA","yes",1,0,0,"0.66","-0.02","-0.21"
"32","H","Spa","yes",0,-3,0,"0.52","0.20","-0.02"
"33","H","Sit","yes",1,0,1,"0.71","-0.10","-0.11"
"34","A","AZA","yes",1,0,1,"0.57","0.11","0.00"
