"","HA","vs","played","Pts","GD","GS","ePts","sched","cumulative"
"1","A","Alm","yes",3,1,1,"2.52","-0.50","-0.50"
"2","H","NEC","yes",3,1,1,"1.64","0.02","-0.48"
"3","A","Gro","yes",1,0,0,"1.59","0.05","-0.43"
"4","A","RKC","yes",3,3,3,"2.25","-0.34","-0.77"
"5","H","Hee","yes",3,8,9,"2.37","-0.41","-1.19"
"6","A","Zwo","yes",3,1,2,"1.89","-0.12","-1.31"
"7","H","Utr","yes",0,-1,1,"0.78","0.54","-0.78"
"8","A","Sit","yes",0,-1,0,"1.89","-0.12","-0.90"
"9","H","PSV","yes",0,-1,1,"0.61","0.63","-0.27"
"10","H","GoA","yes",1,0,2,"1.75","-0.04","-0.31"
"11","A","Fey","yes",0,-1,2,"1.16","0.31","-0.00"
"12","H","Wil","yes",0,-1,1,"1.97","-0.18","-0.18"
"13","A","Spa","yes",3,1,2,"2.22","-0.33","-0.51"
"14","H","Her","yes",3,1,1,"2.00","-0.19","-0.70"
"15","H","Ajx","yes",3,1,2,"0.66","0.61","-0.10"
"16","A","NAC","yes",3,1,2,"1.95","-0.16","-0.26"
"17","H","Twe","yes",3,1,1,"1.57","0.06","-0.20"
"18","A","PSV","yes",1,0,2,"0.72","0.57","0.38"
"19","A","Utr","yes",1,0,0,"1.56","0.07","0.45"
"20","H","Spa","yes",0,-1,1,"1.53","0.08","0.53"
"21","A","Wil","yes",3,2,2,"2.48","-0.48","0.05"
"22","H","Zwo","yes",3,2,2,"1.82","-0.09","-0.03"
"23","H","Sit","yes",3,1,1,"1.82","-0.09","-0.12"
"24","A","Hee","yes",0,-2,1,"1.17","0.30","0.18"
"25","A","Ajx","yes",1,0,2,"0.72","0.57","0.75"
"26","A","NEC","yes",1,0,3,"1.93","-0.15","0.60"
"27","H","RKC","yes",1,0,2,"2.37","-0.41","0.18"
"28","H","Fey","yes",0,-1,0,"0.88","0.48","0.66"
"29","A","Her","yes",0,-1,0,"1.89","-0.13","0.53"
"30","H","NAC","yes",1,0,1,"2.24","-0.34","0.19"
"31","A","GoA","yes",3,3,3,"1.32","0.21","0.41"
"32","H","Gro","yes",3,3,3,"2.24","-0.34","0.07"
"33","A","Twe","yes",3,1,3,"1.32","0.22","0.29"
"34","H","Alm","yes",1,0,1,"2.16","-0.29","0.00"
