"","HA","vs","played","Pts","GD","GS","ePts","sched","cumulative"
"1","H","Her","yes",1,0,0,"1.37","-0.19","-0.19"
"2","A","Twe","yes",1,0,1,"0.83","0.27","0.08"
"3","H","Fey","yes",1,0,1,"0.44","0.62","0.70"
"4","A","Wil","yes",3,1,2,"2.14","-0.86","-0.16"
"5","H","GoA","yes",0,-1,1,"1.10","0.04","-0.12"
"6","A","RKC","yes",3,1,2,"1.82","-0.58","-0.70"
"7","H","Sit","yes",1,0,1,"1.17","-0.02","-0.72"
"8","A","PSV","yes",0,-1,1,"0.41","0.65","-0.07"
"9","H","Alm","yes",1,0,2,"1.56","-0.36","-0.43"
"10","A","Hee","yes",0,-2,0,"0.72","0.37","-0.05"
"11","H","Utr","yes",0,-3,1,"0.38","0.67","0.61"
"12","A","Gro","yes",0,-1,0,"1.08","0.06","0.68"
"13","H","AZA","yes",0,-1,1,"0.54","0.53","1.20"
"14","A","Zwo","yes",0,-1,0,"1.37","-0.20","1.01"
"15","H","NAC","yes",0,-2,0,"1.67","-0.46","0.55"
"16","A","NEC","yes",1,0,1,"1.43","-0.24","0.30"
"17","H","Ajx","yes",0,-2,0,"0.32","0.72","1.03"
"18","A","Her","yes",1,0,1,"1.38","-0.20","0.82"
"19","H","RKC","yes",1,0,1,"1.86","-0.62","0.20"
"20","A","AZA","yes",3,1,2,"1.17","-0.02","0.18"
"21","H","Gro","yes",3,1,1,"1.67","-0.46","-0.28"
"22","A","Fey","yes",0,-3,0,"0.71","0.38","0.10"
"23","A","GoA","yes",0,-1,0,"0.84","0.27","0.38"
"24","H","Wil","yes",3,4,4,"1.33","-0.16","0.21"
"25","A","NAC","yes",1,0,1,"1.45","-0.26","-0.05"
"26","H","Zwo","yes",1,0,1,"1.17","-0.02","-0.07"
"27","A","Sit","yes",3,3,3,"1.37","-0.20","-0.26"
"28","H","NEC","yes",3,2,2,"1.00","0.13","-0.13"
"29","H","Hee","yes",3,2,3,"1.86","-0.62","-0.75"
"30","A","Ajx","yes",1,0,1,"0.41","0.65","-0.10"
"31","H","Twe","yes",0,-2,0,"0.93","0.19","0.08"
"32","A","Alm","yes",3,3,3,"2.20","-0.92","-0.83"
"33","A","Utr","yes",1,0,1,"1.05","0.09","-0.75"
"34","H","PSV","yes",0,-2,1,"0.29","0.75","-0.00"
