"","HA","vs","played","Pts","GD","GS","ePts","sched","cumulative"
"1","A","NEC","yes",3,1,2,"1.39","0.12","0.12"
"2","H","Spa","yes",1,0,1,"1.92","-0.21","-0.08"
"3","A","Utr","yes",0,-1,1,"1.01","0.36","0.28"
"4","H","Zwo","yes",1,0,1,"2.17","-0.36","-0.09"
"5","H","Hee","yes",3,2,2,"2.58","-0.62","-0.71"
"6","A","Alm","yes",3,5,5,"2.17","-0.37","-1.08"
"7","H","NAC","yes",3,1,1,"2.49","-0.57","-1.64"
"8","A","Fey","yes",0,-1,1,"0.68","0.57","-1.07"
"9","A","RKC","yes",1,0,2,"1.78","-0.12","-1.19"
"10","H","Her","yes",3,5,5,"2.31","-0.45","-1.65"
"11","A","Wil","yes",3,1,1,"2.11","-0.33","-1.97"
"12","H","Ajx","yes",1,0,2,"0.98","0.38","-1.59"
"13","A","Sit","yes",3,1,2,"1.34","0.16","-1.43"
"14","H","GoA","yes",3,1,3,"2.11","-0.33","-1.76"
"15","A","PSV","yes",0,-5,1,"0.39","0.76","-1.00"
"16","H","Gro","yes",3,2,2,"2.49","-0.57","-1.57"
"17","A","AZA","yes",0,-1,0,"1.14","0.28","-1.29"
"18","H","Wil","yes",3,4,6,"2.28","-0.44","-1.72"
"19","A","NAC","yes",0,-1,1,"1.41","0.11","-1.61"
"20","A","GoA","yes",1,0,2,"0.80","0.49","-1.12"
"21","A","Hee","yes",1,0,3,"0.69","0.56","-0.55"
"22","H","RKC","yes",3,2,2,"2.58","-0.62","-1.18"
"23","H","NEC","yes",3,2,2,"2.02","-0.27","-1.45"
"24","A","Gro","yes",1,0,1,"1.04","0.34","-1.10"
"25","H","Alm","yes",3,1,1,"2.42","-0.53","-1.63"
"26","H","Fey","yes",0,-4,2,"1.24","0.22","-1.41"
"27","A","Her","yes",0,-1,1,"1.34","0.16","-1.26"
"28","H","Sit","yes",1,0,1,"2.17","-0.36","-1.62"
"29","A","Zwo","yes",1,0,1,"1.34","0.16","-1.46"
"30","H","PSV","yes",0,-2,1,"0.92","0.42","-1.04"
"31","A","Spa","yes",3,2,2,"1.75","-0.10","-1.14"
"32","H","Utr","yes",3,2,2,"1.13","0.29","-0.85"
"33","H","AZA","yes",0,-1,2,"1.44","0.09","-0.76"
"34","A","Ajx","yes",0,-2,0,"0.39","0.76","-0.00"
