"","HA","vs","played","Pts","GD","GS","ePts","sched","cumulative"
"1","A","Utr","yes",0,-1,0,"0.78","0.36","0.36"
"2","H","Fey","yes",0,-4,1,"0.71","0.42","0.77"
"3","A","NEC","yes",0,-1,0,"1.12","0.07","0.85"
"4","H","Her","yes",3,3,3,"1.81","-0.50","0.35"
"5","A","Twe","yes",1,0,1,"0.60","0.50","0.85"
"6","H","AZA","yes",0,-1,1,"0.86","0.29","1.14"
"7","H","Alm","yes",3,1,1,"1.98","-0.64","0.50"
"8","A","Hee","yes",1,0,1,"0.51","0.57","1.07"
"9","H","NAC","yes",0,-1,1,"2.08","-0.72","0.35"
"10","A","PSV","yes",0,-6,0,"0.28","0.77","1.12"
"11","A","GoA","yes",1,0,2,"0.60","0.50","1.62"
"12","H","Sit","yes",3,2,3,"1.61","-0.34","1.28"
"13","A","Ajx","yes",0,-2,0,"0.28","0.77","2.05"
"14","H","Spa","yes",3,1,1,"1.32","-0.09","1.95"
"15","A","Gro","yes",1,0,0,"0.80","0.34","2.29"
"16","H","Wil","yes",0,-1,0,"1.77","-0.47","1.82"
"17","A","RKC","yes",1,0,1,"1.50","-0.25","1.57"
"18","H","NEC","yes",0,-1,0,"1.43","-0.18","1.39"
"19","H","PSV","yes",3,2,3,"0.48","0.60","1.99"
"20","A","Sit","yes",3,3,4,"1.06","0.12","2.11"
"21","H","Utr","yes",1,0,3,"0.62","0.49","2.59"
"22","A","AZA","yes",0,-2,0,"0.88","0.27","2.86"
"23","H","Hee","yes",1,0,1,"2.23","-0.85","2.01"
"24","A","Her","yes",0,-2,2,"1.07","0.11","2.13"
"25","H","Ajx","yes",0,-1,0,"0.52","0.57","2.69"
"26","A","Spa","yes",1,0,1,"1.47","-0.22","2.48"
"27","H","RKC","yes",3,2,2,"2.23","-0.85","1.63"
"28","A","Alm","yes",1,0,2,"1.94","-0.61","1.02"
"29","H","Twe","yes",1,0,1,"1.35","-0.12","0.90"
"30","A","Fey","yes",0,-4,0,"0.51","0.58","1.48"
"31","A","NAC","yes",3,2,3,"1.13","0.06","1.54"
"32","H","GoA","yes",1,0,1,"1.54","-0.27","1.27"
"33","A","Wil","yes",3,1,2,"1.86","-0.55","0.72"
"34","H","Gro","yes",3,2,2,"2.08","-0.72","-0.00"
