"","HA","vs","played","Pts","GD","GS","ePts","sched","cumulative"
"1","A","PSV","yes",0,-4,1,"0.15","0.78","0.78"
"2","H","Gro","yes",0,-1,1,"1.27","-0.90","-0.12"
"3","A","GoA","yes",0,-2,0,"0.26","0.62","0.49"
"4","H","AZA","yes",0,-3,0,"0.46","0.30","0.80"
"5","A","Wil","yes",0,-3,0,"1.03","-0.55","0.25"
"6","H","Spa","yes",0,-1,1,"0.78","-0.16","0.09"
"7","H","Ajx","yes",0,-2,0,"0.17","0.75","0.85"
"8","A","Utr","yes",0,-1,2,"0.46","0.32","1.16"
"9","H","Twe","yes",1,0,2,"0.76","-0.13","1.03"
"10","A","NAC","yes",0,-3,1,"0.47","0.30","1.33"
"11","H","Alm","yes",3,2,2,"1.29","-0.94","0.39"
"12","H","NEC","yes",0,-3,0,"0.91","-0.37","0.02"
"13","A","Her","yes",1,0,2,"0.54","0.20","0.22"
"14","A","Hee","yes",1,0,1,"0.32","0.53","0.74"
"15","H","Fey","yes",0,-1,2,"0.32","0.51","1.26"
"16","A","Sit","yes",0,-1,2,"0.64","0.04","1.30"
"17","H","Zwo","yes",1,0,1,"1.16","-0.73","0.57"
"18","A","Ajx","yes",0,-1,1,"0.07","0.89","1.46"
"19","A","Spa","yes",1,0,1,"0.96","-0.43","1.02"
"20","H","Wil","yes",3,2,2,"1.01","-0.52","0.51"
"21","A","Alm","yes",3,3,4,"1.29","-0.93","-0.43"
"22","H","NAC","yes",3,5,5,"1.33","-0.99","-1.41"
"23","A","Twe","yes",0,-2,0,"0.26","0.60","-0.81"
"24","H","Sit","yes",0,-1,1,"0.87","-0.30","-1.11"
"25","H","PSV","yes",0,-3,0,"0.28","0.58","-0.53"
"26","A","Zwo","yes",0,-2,0,"0.56","0.16","-0.37"
"27","A","AZA","yes",1,0,2,"0.39","0.42","0.05"
"28","H","Her","no",NA,NA,NA,"1.13","-0.69","-0.64"
"29","A","NEC","no",NA,NA,NA,"0.64","0.04","-0.60"
"30","H","Utr","no",NA,NA,NA,"0.20","0.70","0.10"
"31","A","Gro","no",NA,NA,NA,"0.46","0.32","0.42"
"32","H","Hee","no",NA,NA,NA,"1.37","-1.06","-0.64"
"33","A","Fey","no",NA,NA,NA,"0.22","0.66","0.03"
"34","H","GoA","no",NA,NA,NA,"0.69","-0.03","-0.00"
