"","HA","vs","played","Pts","GD","GS","ePts","sched","cumulative"
"1","A","GoA","yes",3,2,2,"0.60","0.50","0.50"
"2","H","Alm","yes",3,3,3,"1.98","-0.64","-0.14"
"3","H","NEC","yes",0,-3,0,"1.43","-0.18","-0.32"
"4","A","NAC","yes",0,-1,0,"1.13","0.06","-0.26"
"5","A","Ajx","yes",0,-5,0,"0.28","0.77","0.50"
"6","H","PSV","yes",0,-2,1,"0.48","0.60","1.10"
"7","A","Spa","yes",1,0,1,"1.47","-0.22","0.89"
"8","H","AZA","yes",3,1,1,"0.86","0.29","1.17"
"9","A","Wil","yes",1,0,0,"1.86","-0.55","0.63"
"10","H","Gro","yes",3,1,1,"2.08","-0.72","-0.09"
"11","H","Hee","yes",3,3,3,"2.23","-0.85","-0.94"
"12","A","Zwo","yes",0,-2,1,"1.06","0.12","-0.82"
"13","H","Twe","yes",0,-1,1,"1.35","-0.12","-0.94"
"14","A","Fey","yes",1,0,1,"0.51","0.58","-0.36"
"15","A","Her","yes",1,0,2,"1.07","0.11","-0.25"
"16","H","RKC","yes",3,1,3,"2.23","-0.85","-1.10"
"17","A","Utr","yes",3,3,5,"0.78","0.36","-0.74"
"18","H","GoA","yes",0,-3,0,"1.54","-0.27","-1.02"
"19","A","NEC","yes",0,-3,1,"1.12","0.07","-0.94"
"20","H","Zwo","yes",0,-3,1,"1.61","-0.34","-1.28"
"21","A","Hee","yes",1,0,2,"0.51","0.57","-0.70"
"22","H","Ajx","yes",0,-2,0,"0.52","0.57","-0.14"
"23","A","AZA","yes",0,-1,0,"0.88","0.27","0.13"
"24","A","RKC","yes",3,1,2,"1.50","-0.25","-0.12"
"25","H","Her","yes",3,1,1,"1.81","-0.50","-0.61"
"26","A","Gro","yes",0,-1,0,"0.80","0.34","-0.28"
"27","H","Spa","yes",0,-3,0,"1.32","-0.09","-0.37"
"28","A","Twe","yes",1,0,1,"0.60","0.50","0.13"
"29","H","Fey","yes",0,-2,0,"0.71","0.42","0.55"
"30","H","Wil","yes",3,1,1,"1.77","-0.47","0.08"
"31","A","PSV","yes",0,-3,1,"0.28","0.77","0.84"
"32","H","NAC","yes",3,1,1,"2.08","-0.72","0.12"
"33","A","Alm","yes",1,0,1,"1.94","-0.61","-0.49"
"34","H","Utr","yes",1,0,0,"0.62","0.49","0.00"
