"","HA","vs","played","Pts","GD","GS","ePts","sched","cumulative"
"1","H","Est","yes",3,1,4,"2.19","-0.62","-0.62"
"2","A","Viz","yes",1,0,2,"2.02","-0.49","-1.11"
"3","H","Pse","yes",1,0,1,"1.62","-0.20","-1.31"
"4","A","Pto","yes",1,0,1,"0.63","0.54","-0.77"
"5","H","Cas","yes",0,-1,0,"1.18","0.13","-0.64"
"6","A","Fam","yes",0,-1,0,"1.41","-0.04","-0.69"
"7","H","Cha","yes",0,-2,0,"2.07","-0.53","-1.22"
"8","A","Spo","yes",0,-1,1,"0.05","0.97","-0.26"
"9","H","Mor","yes",0,-1,0,"0.99","0.27","0.02"
"10","A","Far","yes",0,-2,0,"1.54","-0.14","-0.12"
"11","H","Bra","yes",0,-1,0,"0.55","0.59","0.47"
"12","A","Boa","yes",3,4,4,"1.67","-0.23","0.24"
"13","H","Rio","yes",1,0,2,"1.98","-0.47","-0.23"
"14","H","Gil","yes",3,3,3,"1.98","-0.47","-0.70"
"15","A","Ama","yes",3,3,4,"1.61","-0.19","-0.89"
"16","H","Ben","yes",0,-3,0,"0.64","0.53","-0.36"
"17","A","Gui","yes",0,-1,1,"0.74","0.45","0.09"
"18","A","Est","yes",3,1,2,"1.36","-0.01","0.08"
"19","H","Viz","yes",3,5,5,"1.94","-0.44","-0.35"
"20","A","Pse","yes",3,1,2,"1.95","-0.44","-0.79"
"21","H","Pto","yes",3,1,3,"0.55","0.60","-0.20"
"22","A","Cas","yes",0,-1,0,"2.00","-0.48","-0.68"
"23","H","Fam","yes",3,1,3,"1.54","-0.14","-0.81"
"24","A","Cha","yes",3,4,5,"2.09","-0.54","-1.35"
"25","H","Spo","yes",0,-3,0,"0.36","0.74","-0.62"
"26","A","Mor","yes",0,-1,0,"1.15","0.15","-0.47"
"27","H","Far","yes",3,1,2,"1.73","-0.28","-0.75"
"28","A","Bra","yes",3,3,3,"0.85","0.37","-0.37"
"29","H","Boa","yes",3,1,2,"1.93","-0.42","-0.80"
"30","A","Rio","yes",1,0,1,"1.30","0.04","-0.76"
"31","A","Gil","yes",1,0,2,"1.36","-0.01","-0.76"
"32","H","Ama","yes",1,0,0,"1.92","-0.42","-1.19"
"33","A","Ben","yes",0,-5,0,"0.18","0.86","-0.32"
"34","H","Gui","yes",0,-2,1,"0.92","0.32","0.00"
