"","HA","vs","played","Pts","GD","GS","ePts","sched","cumulative"
"1","H","Fam","yes",0,-1,1,"2.12","-0.06","-0.06"
"2","A","Cha","yes",3,2,4,"2.64","-0.32","-0.38"
"3","H","Spo","yes",1,0,1,"0.71","0.64","0.27"
"4","A","Mor","yes",3,1,3,"2.06","-0.03","0.24"
"5","A","Far","yes",0,-2,1,"2.35","-0.17","0.06"
"6","H","Boa","yes",3,3,4,"2.40","-0.20","-0.14"
"7","A","Ama","yes",3,2,4,"2.39","-0.19","-0.33"
"8","H","Rio","yes",3,1,2,"2.44","-0.22","-0.55"
"9","A","Gil","yes",1,0,3,"2.23","-0.11","-0.66"
"10","H","Pse","yes",3,5,6,"2.18","-0.09","-0.75"
"11","A","Aro","yes",3,1,1,"2.26","-0.13","-0.88"
"12","H","Est","yes",3,2,3,"2.56","-0.28","-1.16"
"13","A","Viz","yes",3,2,3,"2.61","-0.30","-1.46"
"14","H","Ben","yes",0,-1,0,"1.17","0.42","-1.05"
"15","A","Cas","yes",3,2,3,"2.60","-0.30","-1.35"
"16","H","Gui","yes",1,0,1,"1.53","0.24","-1.11"
"17","A","Pto","yes",0,-2,0,"1.46","0.27","-0.84"
"18","A","Fam","yes",3,1,2,"2.26","-0.13","-0.97"
"19","H","Cha","yes",1,0,1,"2.49","-0.25","-1.22"
"20","H","Mor","yes",3,1,1,"1.60","0.20","-1.02"
"21","A","Spo","yes",0,-5,0,"0.14","0.93","-0.09"
"22","H","Far","yes",3,1,2,"2.26","-0.13","-0.22"
"23","A","Boa","yes",3,4,4,"2.42","-0.21","-0.43"
"24","H","Ama","yes",3,3,3,"2.40","-0.20","-0.63"
"25","A","Rio","yes",1,0,0,"2.18","-0.09","-0.72"
"26","H","Gil","yes",3,1,2,"2.44","-0.22","-0.94"
"27","A","Pse","yes",3,2,5,"2.57","-0.29","-1.22"
"28","H","Aro","yes",0,-3,0,"1.91","0.05","-1.18"
"29","A","Est","yes",3,1,1,"2.23","-0.11","-1.29"
"30","H","Viz","yes",3,1,2,"2.41","-0.20","-1.50"
"31","A","Ben","yes",0,-2,1,"0.54","0.73","-0.77"
"32","H","Cas","yes",3,1,4,"1.81","0.10","-0.67"
"33","A","Gui","yes",3,1,3,"1.62","0.19","-0.48"
"34","H","Pto","yes",0,-1,0,"1.03","0.48","0.00"
