"","HA","vs","played","Pts","GD","GS","ePts","sched","cumulative"
"1","H","Ben","yes",3,1,3,"0.47","0.50","0.50"
"2","A","Pse","yes",3,3,4,"1.27","-0.34","0.16"
"3","H","Cas","yes",1,0,1,"0.92","0.02","0.18"
"4","A","Est","yes",3,1,2,"0.73","0.23","0.41"
"5","H","Cha","yes",3,3,4,"1.82","-0.94","-0.53"
"6","A","Bra","yes",0,-3,1,"0.40","0.58","0.05"
"7","H","Fam","yes",1,0,2,"1.25","-0.33","-0.28"
"8","A","Mor","yes",1,0,1,"0.58","0.38","0.10"
"9","H","Spo","yes",0,-2,0,"0.26","0.73","0.83"
"10","A","Rio","yes",0,-2,0,"0.68","0.28","1.10"
"11","H","Far","yes",0,-2,1,"1.45","-0.54","0.57"
"12","H","Aro","yes",0,-4,0,"1.02","-0.08","0.49"
"13","A","Ama","yes",0,-2,1,"0.93","0.02","0.50"
"14","H","Gui","yes",1,0,1,"0.69","0.26","0.77"
"15","A","Gil","yes",0,-1,0,"0.73","0.23","1.00"
"16","H","Pto","yes",1,0,1,"0.40","0.58","1.57"
"17","A","Viz","yes",3,3,4,"1.35","-0.43","1.14"
"18","A","Ben","yes",0,-2,0,"0.08","0.91","2.06"
"19","H","Pse","yes",0,-3,1,"1.33","-0.42","1.64"
"20","A","Cas","yes",1,0,0,"1.32","-0.41","1.23"
"21","H","Est","yes",3,1,2,"1.95","-1.07","0.16"
"22","A","Cha","yes",0,-1,1,"1.42","-0.51","-0.35"
"23","H","Bra","yes",0,-4,0,"0.40","0.57","0.22"
"24","A","Fam","yes",1,0,1,"0.77","0.19","0.41"
"25","H","Mor","yes",3,1,1,"0.75","0.20","0.61"
"26","A","Spo","yes",0,-5,1,"0.02","0.98","1.59"
"27","H","Rio","yes",1,0,0,"1.72","-0.83","0.76"
"28","A","Far","yes",0,-2,0,"0.87","0.08","0.84"
"29","A","Aro","yes",0,-1,1,"0.76","0.19","1.03"
"30","H","Ama","yes",1,0,1,"1.65","-0.76","0.27"
"31","A","Gui","yes",0,-1,0,"0.34","0.63","0.91"
"32","H","Gil","yes",1,0,1,"1.72","-0.83","0.08"
"33","A","Pto","yes",0,-1,1,"0.29","0.70","0.78"
"34","H","Viz","yes",1,0,2,"1.67","-0.78","-0.00"
