"","HA","vs","played","Pts","GD","GS","ePts","sched","cumulative"
"1","A","Gil","yes",0,-5,0,"1.02","-0.08","-0.08"
"2","H","Boa","yes",0,-3,1,"1.33","-0.41","-0.49"
"3","A","Aro","yes",1,0,1,"1.06","-0.12","-0.62"
"4","H","Ama","yes",1,0,1,"1.33","-0.41","-1.03"
"5","A","Gui","yes",3,1,2,"0.51","0.46","-0.57"
"6","H","Ben","yes",0,-2,1,"0.32","0.66","0.09"
"7","A","Viz","yes",3,1,3,"1.70","-0.80","-0.71"
"8","A","Pto","yes",0,-1,0,"0.43","0.55","-0.17"
"9","H","Est","yes",3,1,1,"1.64","-0.75","-0.91"
"10","A","Bra","yes",0,-5,1,"0.59","0.38","-0.54"
"11","H","Cha","yes",3,1,2,"1.50","-0.59","-1.13"
"12","A","Cas","yes",0,-1,0,"1.67","-0.78","-1.91"
"13","H","Fam","yes",1,0,1,"0.94","-0.00","-1.91"
"14","A","Mor","yes",0,-3,2,"0.83","0.11","-1.80"
"15","H","Spo","yes",0,-1,1,"0.18","0.81","-0.99"
"16","A","Rio","yes",0,-2,0,"0.96","-0.02","-1.01"
"17","H","Far","yes",3,1,1,"1.12","-0.19","-1.20"
"18","H","Gil","yes",0,-2,0,"1.39","-0.48","-1.68"
"19","A","Boa","yes",3,3,4,"1.31","-0.40","-2.08"
"20","H","Aro","yes",0,-1,1,"0.74","0.21","-1.87"
"21","A","Ama","yes",0,-3,0,"1.25","-0.33","-2.20"
"22","H","Gui","yes",1,0,1,"0.49","0.48","-1.72"
"23","A","Ben","yes",0,-4,0,"0.12","0.87","-0.85"
"24","H","Viz","yes",1,0,0,"1.35","-0.43","-1.28"
"25","H","Pto","yes",0,-3,0,"0.27","0.71","-0.57"
"26","A","Est","yes",0,-1,0,"1.02","-0.08","-0.65"
"27","H","Bra","yes",0,-2,3,"0.28","0.71","0.05"
"28","A","Cha","yes",3,1,3,"1.77","-0.88","-0.83"
"29","H","Cas","yes",1,0,2,"0.66","0.30","-0.53"
"30","A","Fam","yes",1,0,2,"1.07","-0.13","-0.66"
"31","H","Mor","yes",0,-2,0,"0.53","0.44","-0.22"
"32","A","Spo","yes",0,-3,0,"0.03","0.97","0.74"
"33","H","Rio","yes",1,0,2,"1.39","-0.48","0.26"
"34","A","Far","yes",3,2,3,"1.19","-0.26","-0.00"
