"","HA","vs","played","Pts","GD","GS","ePts","sched","cumulative"
"1","H","Cas","yes",0,-3,0,"1.04","0.04","0.04"
"2","A","Pto","yes",0,-1,1,"0.37","0.66","0.70"
"3","H","Cha","yes",3,5,5,"1.95","-0.79","-0.09"
"4","A","Fam","yes",0,-1,0,"0.95","0.12","0.03"
"5","H","Bra","yes",3,2,3,"0.47","0.57","0.60"
"6","A","Mor","yes",0,-1,0,"0.74","0.32","0.92"
"7","H","Spo","yes",0,-1,2,"0.30","0.72","1.65"
"8","H","Viz","yes",1,0,0,"1.81","-0.66","0.98"
"9","A","Rio","yes",3,1,4,"0.86","0.21","1.20"
"10","H","Aro","yes",3,2,2,"1.15","-0.05","1.14"
"11","A","Boa","yes",3,2,3,"1.19","-0.10","1.04"
"12","H","Gui","yes",0,-1,1,"0.80","0.27","1.31"
"13","A","Ben","yes",1,0,1,"0.11","0.90","2.21"
"14","H","Ama","yes",1,0,0,"1.79","-0.64","1.57"
"15","A","Est","yes",0,-4,0,"0.91","0.16","1.73"
"16","H","Gil","yes",3,1,1,"1.85","-0.70","1.03"
"17","A","Pse","yes",0,-1,0,"1.49","-0.37","0.65"
"18","A","Cas","yes",3,2,3,"1.55","-0.43","0.23"
"19","H","Pto","yes",0,-2,1,"0.47","0.57","0.80"
"20","A","Cha","yes",1,0,1,"1.65","-0.52","0.28"
"21","H","Fam","yes",1,0,1,"1.39","-0.28","0.01"
"22","A","Bra","yes",0,-1,1,"0.52","0.53","0.53"
"23","H","Mor","yes",0,-1,0,"0.86","0.21","0.74"
"24","A","Spo","yes",0,-1,2,"0.03","0.97","1.72"
"25","A","Viz","yes",0,-1,1,"1.58","-0.45","1.27"
"26","H","Rio","yes",1,0,1,"1.85","-0.70","0.57"
"27","A","Aro","yes",0,-1,1,"0.95","0.13","0.70"
"28","H","Boa","yes",3,2,2,"1.79","-0.65","0.05"
"29","A","Gui","yes",1,0,1,"0.45","0.59","0.64"
"30","H","Ben","yes",0,-2,1,"0.55","0.50","1.14"
"31","A","Ama","yes",3,3,3,"1.14","-0.04","1.09"
"32","H","Est","yes",3,1,3,"2.07","-0.90","0.19"
"33","A","Gil","yes",0,-2,0,"0.91","0.16","0.35"
"34","H","Pse","yes",0,-2,1,"1.47","-0.35","-0.00"
