"","HA","vs","played","Pts","GD","GS","ePts","sched","cumulative"
"1","A","Far","yes",3,3,3,"1.46","-0.36","-0.36"
"2","H","Spo","yes",0,-1,1,"0.16","0.85","0.49"
"3","A","Boa","yes",1,0,1,"1.64","-0.54","-0.05"
"4","H","Rio","yes",1,0,1,"1.32","-0.24","-0.29"
"5","A","Aro","yes",3,1,1,"1.36","-0.27","-0.56"
"6","H","Gui","yes",1,0,0,"0.49","0.54","-0.02"
"7","A","Gil","yes",0,-2,0,"1.38","-0.29","-0.31"
"8","H","Ama","yes",0,-1,0,"1.26","-0.18","-0.49"
"9","A","Ben","yes",1,0,1,"0.19","0.82","0.33"
"10","H","Viz","yes",0,-1,0,"1.28","-0.20","0.14"
"11","A","Est","yes",0,-4,0,"1.38","-0.29","-0.16"
"12","H","Pse","yes",3,1,1,"1.07","-0.00","-0.16"
"13","A","Pto","yes",0,-2,1,"0.65","0.40","0.23"
"14","A","Cha","yes",3,2,3,"2.10","-0.96","-0.73"
"15","H","Bra","yes",0,-2,1,"0.25","0.76","0.04"
"16","A","Mor","yes",3,3,4,"1.22","-0.14","-0.10"
"17","H","Fam","yes",0,-2,0,"0.88","0.18","0.08"
"18","H","Far","yes",0,-2,1,"1.05","0.02","0.09"
"19","A","Spo","yes",0,-8,0,"0.05","0.95","1.05"
"20","H","Boa","yes",1,0,0,"1.25","-0.17","0.87"
"21","A","Rio","yes",0,-1,0,"1.34","-0.26","0.62"
"22","H","Aro","yes",3,1,1,"0.69","0.36","0.98"
"23","A","Gui","yes",3,2,2,"0.76","0.29","1.26"
"24","H","Gil","yes",1,0,0,"1.25","-0.17","1.10"
"25","A","Ama","yes",0,-2,1,"1.71","-0.60","0.50"
"26","H","Ben","yes",0,-1,0,"0.27","0.75","1.25"
"27","A","Viz","yes",3,4,4,"2.04","-0.90","0.34"
"28","H","Est","yes",1,0,0,"1.53","-0.43","-0.09"
"29","A","Pse","yes",1,0,2,"1.97","-0.84","-0.93"
"30","H","Pto","yes",0,-1,1,"0.29","0.73","-0.20"
"31","H","Cha","yes",3,2,3,"1.43","-0.33","-0.53"
"32","A","Bra","yes",0,-1,3,"0.80","0.25","-0.28"
"33","H","Mor","yes",0,-1,0,"0.49","0.54","0.26"
"34","A","Fam","no",NA,NA,NA,"1.35","-0.26","0.00"
