"","HA","vs","played","Pts","GD","GS","ePts","sched","cumulative"
"1","A","Boa","yes",0,-1,2,"2.34","0.01","0.01"
"2","H","Ama","yes",3,2,2,"2.86","-0.22","-0.21"
"3","A","Gil","yes",3,1,3,"2.12","0.10","-0.11"
"4","H","Gui","yes",3,4,4,"2.60","-0.10","-0.21"
"5","A","Viz","yes",3,1,2,"2.54","-0.08","-0.29"
"6","A","Pse","yes",3,2,3,"2.51","-0.07","-0.36"
"7","H","Pto","yes",3,1,1,"2.33","0.01","-0.35"
"8","A","Est","yes",3,1,1,"2.12","0.10","-0.25"
"9","H","Cas","yes",1,0,1,"2.70","-0.15","-0.40"
"10","A","Cha","yes",3,2,2,"2.58","-0.10","-0.49"
"11","H","Spo","yes",3,1,2,"2.04","0.13","-0.36"
"12","A","Mor","yes",1,0,0,"1.94","0.18","-0.18"
"13","H","Far","yes",1,0,1,"2.83","-0.20","-0.38"
"14","A","Bra","yes",3,1,1,"1.61","0.32","-0.07"
"15","H","Fam","yes",3,3,3,"2.79","-0.19","-0.25"
"16","A","Aro","yes",3,3,3,"2.15","0.09","-0.17"
"17","H","Rio","yes",3,3,4,"2.87","-0.22","-0.39"
"18","H","Boa","yes",3,2,2,"2.86","-0.22","-0.60"
"19","A","Ama","yes",3,3,4,"2.30","0.02","-0.58"
"20","H","Gil","yes",3,3,3,"2.87","-0.22","-0.80"
"21","A","Gui","yes",1,0,2,"1.48","0.37","-0.43"
"22","H","Viz","yes",3,5,6,"2.86","-0.22","-0.64"
"23","H","Pse","yes",3,4,4,"2.81","-0.19","-0.84"
"24","A","Pto","yes",0,-5,0,"1.32","0.44","-0.40"
"25","H","Est","yes",3,2,3,"2.90","-0.23","-0.63"
"26","A","Cas","yes",3,1,1,"2.53","-0.08","-0.71"
"27","H","Cha","yes",3,1,1,"2.88","-0.23","-0.93"
"28","A","Spo","yes",0,-1,1,"0.11","0.95","0.02"
"29","H","Mor","yes",3,3,3,"2.63","-0.12","-0.10"
"30","A","Far","yes",3,2,3,"2.25","0.04","-0.05"
"31","H","Bra","yes",3,2,3,"2.33","0.01","-0.05"
"32","A","Fam","yes",0,-2,0,"2.15","0.08","0.04"
"33","H","Aro","yes",3,5,5,"2.73","-0.16","-0.12"
"34","A","Rio","yes",1,0,1,"2.06","0.12","0.00"
