"","HA","vs","played","Pts","GD","GS","ePts","sched","cumulative"
"1","A","Mor","yes",3,1,2,"2.07","0.02","0.02"
"2","H","Far","yes",3,1,2,"2.45","-0.16","-0.13"
"3","A","Rio","yes",3,1,2,"2.18","-0.03","-0.17"
"4","H","Aro","yes",1,0,1,"2.17","-0.02","-0.19"
"5","A","Ama","yes",3,1,1,"2.39","-0.13","-0.32"
"6","H","Gil","yes",3,1,2,"2.59","-0.22","-0.54"
"7","A","Ben","yes",0,-1,0,"0.55","0.74","0.20"
"8","H","Pse","yes",3,1,1,"2.39","-0.13","0.07"
"9","A","Viz","yes",3,2,2,"2.61","-0.23","-0.16"
"10","H","Est","yes",0,-1,0,"2.68","-0.27","-0.43"
"11","A","Gui","yes",3,1,2,"1.63","0.23","-0.20"
"12","A","Fam","yes",3,3,3,"2.27","-0.07","-0.27"
"13","H","Cas","yes",3,2,3,"2.08","0.02","-0.25"
"14","A","Spo","yes",0,-2,0,"0.14","0.94","0.69"
"15","H","Cha","yes",3,1,1,"2.63","-0.24","0.45"
"16","A","Boa","yes",1,0,1,"2.43","-0.15","0.30"
"17","H","Bra","yes",3,2,2,"1.33","0.37","0.67"
"18","H","Mor","yes",3,5,5,"1.90","0.10","0.77"
"19","A","Far","yes",3,2,3,"2.35","-0.11","0.66"
"20","H","Rio","yes",1,0,0,"2.59","-0.22","0.44"
"21","A","Aro","yes",0,-1,2,"2.26","-0.07","0.37"
"22","H","Ama","yes",3,2,2,"2.56","-0.21","0.17"
"23","A","Gil","yes",1,0,1,"2.23","-0.05","0.11"
"24","H","Ben","yes",3,5,5,"1.47","0.30","0.42"
"25","A","Pse","yes",3,3,3,"2.58","-0.22","0.20"
"26","H","Viz","yes",3,3,4,"2.57","-0.21","-0.01"
"27","A","Est","yes",0,-1,0,"2.23","-0.05","-0.06"
"28","H","Gui","yes",0,-1,1,"1.83","0.14","0.07"
"29","H","Fam","yes",1,0,2,"2.34","-0.10","-0.03"
"30","A","Cas","yes",3,1,2,"2.60","-0.23","-0.26"
"31","H","Spo","yes",1,0,2,"0.96","0.55","0.28"
"32","A","Cha","yes",3,3,3,"2.64","-0.25","0.04"
"33","H","Boa","yes",3,1,2,"2.56","-0.21","-0.17"
"34","A","Bra","yes",3,1,1,"1.76","0.17","0.00"
