"","HA","vs","played","Pts","GD","GS","ePts","sched","cumulative"
"1","A","Spo","yes",0,-1,2,"0.02","0.97","0.97"
"2","H","Aro","yes",1,0,2,"0.68","0.11","1.08"
"3","A","Gui","yes",0,-2,0,"0.34","0.56","1.64"
"4","H","Gil","yes",3,1,1,"1.31","-0.71","0.94"
"5","H","Ben","yes",0,-1,1,"0.29","0.62","1.55"
"6","A","Est","yes",1,0,2,"0.71","0.07","1.62"
"7","H","Pse","yes",0,-1,2,"0.94","-0.23","1.39"
"8","A","Far","yes",1,0,0,"0.85","-0.11","1.28"
"9","H","Pto","yes",0,-2,0,"0.25","0.68","1.96"
"10","A","Cas","yes",3,1,1,"1.30","-0.70","1.25"
"11","H","Fam","yes",1,0,0,"0.87","-0.14","1.12"
"12","A","Cha","yes",0,-1,1,"1.40","-0.83","0.28"
"13","H","Bra","yes",0,-2,1,"0.25","0.67","0.96"
"14","A","Rio","yes",1,0,1,"0.67","0.13","1.08"
"15","H","Mor","yes",1,0,0,"0.48","0.37","1.45"
"16","A","Ama","yes",1,0,1,"0.91","-0.19","1.27"
"17","H","Boa","yes",0,-3,1,"1.24","-0.62","0.64"
"18","H","Spo","yes",0,-3,2,"0.16","0.79","1.44"
"19","A","Aro","yes",0,-5,0,"0.74","0.03","1.46"
"20","H","Gui","yes",0,-1,0,"0.44","0.42","1.88"
"21","A","Gil","yes",3,1,1,"0.71","0.07","1.95"
"22","A","Ben","yes",0,-5,1,"0.08","0.89","2.85"
"23","H","Est","yes",1,0,3,"1.55","-1.03","1.81"
"24","A","Pse","yes",1,0,0,"1.25","-0.63","1.18"
"25","H","Far","yes",3,1,2,"1.04","-0.36","0.82"
"26","A","Pto","yes",0,-3,1,"0.28","0.64","1.46"
"27","H","Cas","yes",0,-4,0,"0.60","0.21","1.67"
"28","A","Fam","yes",0,-1,2,"0.75","0.02","1.69"
"29","H","Cha","yes",0,-1,0,"1.41","-0.85","0.84"
"30","A","Bra","yes",0,-1,1,"0.39","0.49","1.33"
"31","H","Rio","yes",1,0,1,"1.31","-0.71","0.62"
"32","A","Mor","yes",0,-1,0,"0.57","0.26","0.88"
"33","H","Ama","yes",3,4,4,"1.24","-0.62","0.26"
"34","A","Boa","yes",1,0,2,"0.96","-0.26","-0.00"
