"","HA","vs","played","Pts","GD","GS","ePts","sched","cumulative"
"1","A","Cel","yes",0,-1,1,"0.68","0.39","0.39"
"2","H","Bet","yes",1,0,0,"1.00","0.09","0.48"
"3","A","RSo","yes",3,1,2,"1.08","0.02","0.50"
"4","H","Lpa","yes",3,2,2,"1.62","-0.46","0.03"
"5","A","Esp","yes",0,-1,2,"0.95","0.14","0.18"
"6","H","Sev","yes",3,1,2,"1.49","-0.35","-0.17"
"7","A","RMa","yes",0,-1,2,"0.23","0.79","0.63"
"8","A","Get","yes",0,-2,0,"1.49","-0.35","0.28"
"9","H","FCB","yes",0,-3,0,"0.30","0.73","1.01"
"10","H","RVa","yes",0,-1,2,"2.47","-1.23","-0.22"
"11","A","Ray","yes",0,-1,0,"1.12","-0.01","-0.24"
"12","H","Mal","yes",3,1,1,"1.26","-0.14","-0.38"
"13","A","Vil","yes",0,-3,0,"0.75","0.32","-0.06"
"14","A","Atl","yes",0,-1,1,"0.32","0.71","0.66"
"15","H","Leg","yes",1,0,1,"1.60","-0.45","0.20"
"16","A","Osa","yes",1,0,2,"0.68","0.38","0.59"
"17","H","Ath","yes",1,0,1,"0.78","0.30","0.89"
"18","A","Val","yes",1,0,2,"0.90","0.19","1.07"
"19","H","Gir","yes",0,-1,0,"1.49","-0.35","0.73"
"20","A","Bet","yes",3,2,3,"0.76","0.32","1.04"
"21","H","Cel","yes",1,0,1,"1.36","-0.23","0.81"
"22","A","FCB","yes",0,-1,0,"0.41","0.63","1.44"
"23","H","Get","yes",0,-1,0,"1.17","-0.06","1.39"
"24","A","Leg","yes",1,0,3,"1.19","-0.07","1.31"
"25","H","Esp","yes",0,-1,0,"1.79","-0.62","0.70"
"26","A","Mal","yes",1,0,1,"1.08","0.02","0.72"
"27","H","Vil","yes",3,1,1,"0.59","0.47","1.19"
"28","A","Lpa","yes",1,0,2,"1.62","-0.46","0.73"
"29","H","Ray","yes",0,-2,0,"1.01","0.08","0.81"
"30","A","Gir","yes",3,1,1,"1.23","-0.12","0.70"
"31","H","RMa","yes",0,-1,0,"0.61","0.44","1.14"
"32","A","Sev","yes",1,0,1,"1.23","-0.12","1.03"
"33","H","RSo","yes",3,1,1,"1.37","-0.24","0.79"
"34","H","Atl","yes",1,0,0,"0.82","0.26","1.05"
"35","A","Ath","yes",0,-1,0,"0.56","0.50","1.55"
"36","H","Val","yes",3,1,1,"1.60","-0.44","1.10"
"37","A","RVa","yes",3,1,1,"1.90","-0.72","0.39"
"38","H","Osa","yes",1,0,1,"1.53","-0.39","-0.00"
