"","HA","vs","played","Pts","GD","GS","ePts","sched","cumulative"
"1","A","Lpa","yes",1,0,2,"1.55","-0.44","-0.44"
"2","H","Vil","yes",0,-1,1,"0.59","0.46","0.02"
"3","A","Mal","yes",1,0,0,"1.02","0.05","0.07"
"4","H","Gir","yes",0,-2,0,"1.49","-0.38","-0.31"
"5","H","Get","yes",3,1,1,"1.17","-0.08","-0.39"
"6","A","Ala","yes",0,-1,1,"1.17","-0.09","-0.47"
"7","H","RVa","yes",3,1,2,"2.47","-1.29","-1.76"
"8","A","Ath","yes",1,0,1,"0.52","0.52","-1.24"
"9","H","Bet","yes",3,1,1,"1.00","0.07","-1.17"
"10","A","FCB","yes",0,-4,1,"0.38","0.65","-0.52"
"11","A","Esp","yes",3,2,2,"0.89","0.17","-0.35"
"12","H","RSo","yes",0,-2,0,"1.37","-0.27","-0.62"
"13","A","Leg","yes",0,-1,0,"1.13","-0.04","-0.66"
"14","H","Ray","yes",3,1,1,"1.01","0.06","-0.60"
"15","H","Osa","yes",1,0,1,"1.53","-0.42","-1.02"
"16","A","Atl","yes",0,-1,3,"0.30","0.73","-0.29"
"17","H","Cel","yes",3,1,1,"1.36","-0.26","-0.55"
"18","A","RMa","yes",0,-2,2,"0.21","0.80","0.25"
"19","H","Val","yes",1,0,1,"1.60","-0.48","-0.23"
"20","A","Gir","yes",3,1,2,"1.17","-0.09","-0.32"
"21","H","Esp","yes",1,0,1,"1.78","-0.65","-0.97"
"22","A","Get","yes",1,0,0,"1.43","-0.32","-1.29"
"23","H","FCB","yes",0,-3,1,"0.30","0.72","-0.57"
"24","A","RVa","yes",3,4,4,"1.84","-0.70","-1.27"
"25","H","Mal","yes",1,0,1,"1.26","-0.17","-1.44"
"26","A","Ray","yes",1,0,1,"1.06","0.01","-1.43"
"27","A","RSo","yes",3,1,1,"1.02","0.05","-1.38"
"28","H","Ath","yes",0,-1,0,"0.78","0.28","-1.09"
"29","A","Bet","yes",0,-1,1,"0.71","0.34","-0.75"
"30","H","Atl","yes",0,-1,1,"0.81","0.25","-0.51"
"31","A","Val","yes",0,-1,0,"0.85","0.22","-0.29"
"32","H","Ala","yes",1,0,1,"1.43","-0.32","-0.62"
"33","A","Osa","yes",0,-1,0,"0.64","0.41","-0.21"
"34","H","Leg","yes",1,0,2,"1.60","-0.48","-0.69"
"35","A","Cel","yes",0,-1,2,"0.64","0.41","-0.28"
"36","H","Lpa","yes",3,1,1,"1.62","-0.50","-0.78"
"37","H","RMa","yes",0,-2,0,"0.61","0.43","-0.35"
"38","A","Vil","yes",0,-2,2,"0.70","0.35","-0.00"
