"","HA","vs","played","Pts","GD","GS","ePts","sched","cumulative"
"1","H","RMa","yes",1,0,1,"0.73","0.42","0.42"
"2","A","Osa","yes",0,-1,0,"0.82","0.35","0.77"
"3","H","Sev","yes",1,0,0,"1.66","-0.31","0.46"
"4","A","Leg","yes",3,1,1,"1.37","-0.08","0.38"
"5","H","Vil","yes",0,-1,1,"0.70","0.44","0.82"
"6","H","RSo","yes",3,1,1,"1.54","-0.22","0.60"
"7","A","Bet","yes",3,1,2,"0.90","0.28","0.88"
"8","A","RVa","yes",3,1,2,"2.05","-0.63","0.26"
"9","A","Esp","yes",0,-1,1,"1.11","0.12","0.38"
"10","H","Ray","yes",3,1,1,"1.17","0.07","0.45"
"11","H","Ath","yes",1,0,0,"0.92","0.27","0.72"
"12","A","Ala","yes",0,-1,0,"1.41","-0.12","0.60"
"13","H","Atl","yes",0,-1,0,"0.96","0.24","0.84"
"14","A","Lpa","yes",3,1,3,"1.79","-0.42","0.42"
"15","H","Val","yes",3,1,2,"1.76","-0.40","0.03"
"16","H","FCB","yes",0,-4,1,"0.36","0.71","0.74"
"17","A","Cel","yes",0,-2,0,"0.82","0.35","1.09"
"18","H","Gir","yes",3,1,2,"1.66","-0.31","0.78"
"19","A","Get","yes",3,1,1,"1.67","-0.32","0.46"
"20","A","Vil","yes",0,-4,0,"0.90","0.29","0.75"
"21","H","Bet","yes",0,-1,0,"1.16","0.08","0.83"
"22","A","Atl","yes",0,-2,0,"0.39","0.69","1.52"
"23","H","Osa","yes",1,0,1,"1.70","-0.35","1.17"
"24","H","Lpa","yes",3,2,3,"1.79","-0.41","0.76"
"25","A","Sev","yes",1,0,1,"1.41","-0.12","0.64"
"26","H","Ala","yes",1,0,1,"1.60","-0.27","0.37"
"27","A","Ath","yes",1,0,1,"0.67","0.47","0.84"
"28","H","Esp","yes",3,1,2,"1.94","-0.54","0.30"
"29","A","Val","yes",0,-1,0,"1.06","0.16","0.46"
"30","H","Cel","yes",0,-1,1,"1.53","-0.21","0.24"
"31","A","RSo","yes",3,2,2,"1.26","0.01","0.25"
"32","H","Leg","yes",1,0,0,"1.77","-0.40","-0.15"
"33","A","FCB","yes",0,-1,0,"0.50","0.61","0.45"
"34","A","Gir","yes",0,-1,0,"1.41","-0.12","0.33"
"35","H","RVa","yes",3,1,2,"2.56","-1.02","-0.69"
"36","A","RMa","yes",0,-1,1,"0.28","0.78","0.09"
"37","H","Get","yes",0,-1,1,"1.34","-0.06","0.03"
"38","A","Ray","yes",1,0,0,"1.30","-0.03","-0.00"
