"","HA","vs","played","Pts","GD","GS","ePts","sched","cumulative"
"1","A","RSo","yes",3,1,2,"1.54","-0.12","-0.12"
"2","A","Get","yes",1,0,0,"1.93","-0.41","-0.54"
"3","H","FCB","yes",0,-1,1,"0.34","0.75","0.21"
"4","A","Esp","yes",0,-1,1,"1.39","-0.01","0.20"
"5","H","Osa","yes",3,2,3,"1.66","-0.21","-0.01"
"6","H","Atl","yes",1,0,1,"0.92","0.33","0.32"
"7","A","Gir","yes",1,0,0,"1.69","-0.24","0.08"
"8","H","Leg","yes",1,0,1,"1.72","-0.26","-0.18"
"9","A","RVa","yes",3,1,2,"2.27","-0.66","-0.84"
"10","A","Mal","yes",0,-1,0,"1.53","-0.12","-0.96"
"11","H","Ala","yes",3,1,1,"1.55","-0.14","-1.09"
"12","H","Lpa","yes",0,-2,1,"1.74","-0.27","-1.36"
"13","A","Sev","yes",0,-1,0,"1.69","-0.24","-1.60"
"14","H","Ath","yes",0,-1,1,"0.88","0.36","-1.24"
"15","A","Val","yes",3,1,1,"1.33","0.03","-1.21"
"16","H","RMa","yes",1,0,3,"0.70","0.49","-0.73"
"17","A","Vil","yes",1,0,1,"1.15","0.16","-0.57"
"18","A","Bet","yes",1,0,1,"1.16","0.15","-0.41"
"19","H","Cel","yes",3,1,2,"1.48","-0.08","-0.50"
"20","A","Osa","yes",1,0,1,"1.06","0.22","-0.27"
"21","H","Gir","yes",3,1,2,"1.61","-0.18","-0.45"
"22","A","Leg","yes",3,1,1,"1.65","-0.20","-0.65"
"23","H","RVa","yes",3,1,1,"2.53","-0.85","-1.50"
"24","A","FCB","yes",0,-1,0,"0.67","0.51","-1.00"
"25","H","Vil","yes",0,-1,0,"0.67","0.51","-0.49"
"26","H","Sev","yes",1,0,1,"1.61","-0.18","-0.66"
"27","A","RMa","yes",0,-1,1,"0.39","0.71","0.05"
"28","H","RSo","yes",1,0,2,"1.49","-0.09","-0.04"
"29","A","Ala","yes",3,2,2,"1.69","-0.24","-0.27"
"30","H","Esp","yes",0,-4,0,"1.90","-0.39","-0.66"
"31","A","Ath","yes",0,-2,1,"0.89","0.35","-0.32"
"32","H","Val","yes",1,0,1,"1.72","-0.26","-0.57"
"33","A","Atl","yes",0,-3,0,"0.54","0.61","0.04"
"34","H","Get","yes",3,1,1,"1.29","0.06","0.10"
"35","A","Lpa","yes",3,1,1,"2.04","-0.49","-0.40"
"36","H","Bet","yes",1,0,2,"1.12","0.18","-0.21"
"37","A","Cel","yes",3,1,2,"1.06","0.23","0.01"
"38","H","Mal","yes",1,0,0,"1.38","-0.01","-0.00"
