"","HA","vs","played","Pts","GD","GS","ePts","sched","cumulative"
"1","A","Val","yes",3,1,2,"2.38","-0.03","-0.03"
"2","H","Ath","yes",3,1,2,"1.89","0.18","0.16"
"3","A","Ray","yes",3,1,2,"2.52","-0.09","0.07"
"4","H","RVa","yes",3,7,7,"2.85","-0.23","-0.16"
"5","A","Gir","yes",3,3,4,"2.57","-0.11","-0.27"
"6","A","Vil","yes",3,4,5,"2.26","0.02","-0.24"
"7","H","Get","yes",3,1,1,"2.25","0.03","-0.22"
"8","A","Osa","yes",0,-2,2,"2.19","0.05","-0.16"
"9","A","Ala","yes",3,3,3,"2.57","-0.11","-0.27"
"10","H","Sev","yes",3,4,5,"2.45","-0.06","-0.33"
"11","A","RMa","yes",3,4,4,"1.29","0.44","0.11"
"12","H","Esp","yes",3,2,3,"2.59","-0.12","-0.01"
"13","A","RSo","yes",0,-1,0,"2.50","-0.08","-0.09"
"14","A","Cel","yes",1,0,2,"2.19","0.05","-0.03"
"15","H","Lpa","yes",0,-1,1,"2.52","-0.09","-0.12"
"16","A","Mal","yes",3,4,5,"2.49","-0.08","-0.20"
"17","A","Bet","yes",1,0,2,"2.27","0.02","-0.18"
"18","H","Leg","yes",0,-1,0,"2.51","-0.08","-0.26"
"19","H","Atl","yes",0,-1,1,"1.93","0.17","-0.10"
"20","A","Get","yes",1,0,1,"2.67","-0.15","-0.25"
"21","H","Val","yes",3,6,7,"2.51","-0.08","-0.33"
"22","H","Ala","yes",3,1,1,"2.42","-0.04","-0.37"
"23","A","Sev","yes",3,3,4,"2.57","-0.11","-0.48"
"24","H","Ray","yes",3,1,1,"2.13","0.08","-0.40"
"25","A","Lpa","yes",3,2,2,"2.71","-0.17","-0.57"
"26","H","RSo","yes",3,4,4,"2.38","-0.03","-0.60"
"27","A","Atl","yes",3,2,4,"1.58","0.32","-0.28"
"28","H","Osa","yes",3,3,3,"2.47","-0.07","-0.35"
"29","H","Gir","yes",3,3,4,"2.45","-0.06","-0.41"
"30","H","Bet","yes",1,0,1,"2.12","0.09","-0.32"
"31","A","Leg","yes",3,1,1,"2.55","-0.10","-0.42"
"32","H","Cel","yes",3,1,4,"2.38","-0.03","-0.45"
"33","H","Mal","yes",3,1,1,"2.31","0.00","-0.45"
"34","A","RVa","yes",3,1,2,"2.78","-0.20","-0.65"
"35","H","RMa","yes",3,1,4,"1.67","0.28","-0.37"
"36","A","Esp","yes",3,2,2,"2.41","-0.04","-0.42"
"37","H","Vil","yes",0,-1,2,"1.63","0.30","-0.12"
"38","A","Ath","yes",3,3,3,"2.04","0.12","-0.00"
