"","HA","vs","played","Pts","GD","GS","ePts","sched","cumulative"
"1","A","Ath","yes",1,0,1,"0.75","0.32","0.32"
"2","H","Ray","yes",1,0,0,"0.78","0.30","0.62"
"3","H","RSo","yes",1,0,0,"1.10","0.01","0.63"
"4","A","Sev","yes",0,-1,0,"1.52","-0.37","0.26"
"5","A","Bet","yes",0,-1,1,"0.99","0.10","0.36"
"6","H","Leg","yes",1,0,1,"1.32","-0.20","0.16"
"7","A","FCB","yes",0,-1,0,"0.56","0.50","0.65"
"8","H","Ala","yes",3,2,2,"1.15","-0.04","0.61"
"9","H","Osa","yes",1,0,1,"1.25","-0.14","0.48"
"10","A","Vil","yes",1,0,1,"0.98","0.11","0.58"
"11","H","Val","yes",1,0,1,"1.32","-0.19","0.39"
"12","A","Cel","yes",0,-1,0,"0.90","0.18","0.58"
"13","H","Gir","yes",0,-1,0,"1.21","-0.09","0.48"
"14","H","RVa","yes",3,2,2,"2.30","-1.08","-0.59"
"15","A","RMa","yes",0,-2,0,"0.32","0.71","0.12"
"16","H","Esp","yes",3,1,1,"1.51","-0.37","-0.25"
"17","A","Atl","yes",0,-1,0,"0.44","0.60","0.35"
"18","H","Mal","yes",0,-1,0,"1.00","0.10","0.45"
"19","A","Lpa","yes",3,1,2,"1.89","-0.71","-0.26"
"20","H","FCB","yes",1,0,1,"0.22","0.81","0.55"
"21","A","RSo","yes",3,3,3,"1.36","-0.23","0.32"
"22","H","Sev","yes",1,0,0,"1.21","-0.09","0.23"
"23","A","Ala","yes",3,1,1,"1.52","-0.37","-0.14"
"24","A","Gir","yes",3,1,2,"1.52","-0.37","-0.52"
"25","H","Bet","yes",0,-1,1,"0.77","0.30","-0.21"
"26","A","Leg","yes",0,-1,0,"1.47","-0.33","-0.54"
"27","H","Atl","yes",3,1,2,"0.61","0.45","-0.09"
"28","A","Osa","yes",3,1,2,"0.90","0.18","0.09"
"29","H","Vil","yes",0,-1,1,"0.43","0.61","0.70"
"30","A","RVa","yes",3,4,4,"2.14","-0.93","-0.23"
"31","H","Lpa","yes",0,-2,1,"1.34","-0.21","-0.45"
"32","A","Esp","yes",0,-1,0,"1.21","-0.09","-0.54"
"33","H","RMa","yes",0,-1,0,"0.45","0.59","0.05"
"34","A","Ray","yes",0,-1,0,"1.40","-0.27","-0.22"
"35","A","Val","yes",0,-3,0,"1.16","-0.05","-0.26"
"36","H","Ath","yes",0,-2,0,"0.58","0.47","0.21"
"37","A","Mal","yes",3,1,2,"1.36","-0.23","-0.02"
"38","H","Cel","yes",0,-1,1,"1.09","0.02","0.00"
