"","HA","vs","played","Pts","GD","GS","ePts","sched","cumulative"
"1","H","Gir","yes",1,0,1,"2.03","-0.28","-0.28"
"2","A","Ala","yes",1,0,0,"1.70","-0.08","-0.36"
"3","A","RMa","yes",0,-2,0,"0.39","0.75","0.39"
"4","H","Leg","yes",3,2,2,"2.12","-0.34","0.04"
"5","H","Get","yes",3,1,2,"1.74","-0.10","-0.06"
"6","H","Mal","yes",0,-1,1,"1.83","-0.16","-0.21"
"7","A","Lpa","yes",1,0,1,"2.05","-0.30","-0.51"
"8","H","Esp","yes",3,1,1,"2.26","-0.43","-0.94"
"9","A","Sev","yes",0,-1,0,"1.70","-0.08","-1.02"
"10","A","Osa","yes",3,1,2,"1.07","0.32","-0.70"
"11","H","Atl","yes",3,1,1,"1.34","0.15","-0.55"
"12","A","Ath","yes",1,0,1,"0.90","0.43","-0.12"
"13","H","Cel","yes",1,0,2,"1.92","-0.21","-0.33"
"14","A","Val","yes",0,-2,2,"1.34","0.15","-0.18"
"15","A","RSo","yes",0,-2,0,"1.55","0.02","-0.16"
"16","H","FCB","yes",1,0,2,"0.57","0.64","0.48"
"17","A","Vil","yes",3,1,2,"1.16","0.27","0.74"
"18","H","Ray","yes",1,0,1,"1.57","0.00","0.75"
"19","A","RVa","yes",0,-1,0,"2.27","-0.44","0.31"
"20","H","Ala","yes",0,-2,1,"1.98","-0.25","0.05"
"21","A","Mal","yes",3,1,1,"1.54","0.02","0.08"
"22","H","Ath","yes",1,0,2,"1.29","0.18","0.26"
"23","A","Cel","yes",0,-1,2,"1.07","0.32","0.58"
"24","H","RSo","yes",3,3,3,"1.93","-0.22","0.36"
"25","A","Get","yes",3,1,2,"1.94","-0.23","0.13"
"26","H","RMa","yes",3,1,2,"1.07","0.32","0.45"
"27","H","Lpa","yes",3,1,1,"2.14","-0.35","0.10"
"28","A","Leg","yes",3,1,3,"1.66","-0.05","0.05"
"29","H","Sev","yes",3,1,2,"2.03","-0.28","-0.24"
"30","A","FCB","yes",1,0,1,"0.68","0.57","0.33"
"31","H","Vil","yes",0,-1,1,"1.03","0.34","0.68"
"32","A","Gir","yes",3,2,3,"1.70","-0.08","0.60"
"33","H","RVa","yes",3,4,5,"2.71","-0.71","-0.12"
"34","A","Esp","yes",3,1,2,"1.40","0.12","-0.00"
"35","H","Osa","yes",1,0,1,"2.07","-0.31","-0.31"
"36","A","Ray","yes",1,0,2,"1.59","-0.01","-0.32"
"37","A","Atl","yes",0,-3,1,"0.54","0.66","0.34"
"38","H","Val","yes",1,0,1,"2.12","-0.34","0.00"
