"","HA","vs","played","Pts","GD","GS","ePts","sched","cumulative"
"1","H","Atl","yes",1,0,2,"1.35","0.27","0.27"
"2","A","Sev","yes",3,1,2,"2.20","-0.19","0.07"
"3","H","Cel","yes",3,1,4,"1.93","-0.05","0.03"
"4","A","Val","yes",1,0,1,"1.90","-0.03","-0.00"
"5","A","Mal","yes",3,1,2,"2.07","-0.13","-0.13"
"6","H","FCB","yes",0,-4,1,"0.57","0.69","0.56"
"7","A","Esp","yes",3,1,2,"1.95","-0.06","0.50"
"8","H","Lpa","yes",3,2,3,"2.14","-0.16","0.34"
"9","A","RMa","yes",0,-2,0,"0.73","0.60","0.94"
"10","H","Get","yes",1,0,1,"1.75","0.05","0.99"
"11","A","RVa","yes",3,1,2,"2.59","-0.40","0.59"
"12","H","Ala","yes",3,3,3,"1.99","-0.08","0.51"
"13","A","Osa","yes",1,0,2,"1.63","0.11","0.62"
"14","H","Gir","yes",1,0,2,"2.04","-0.11","0.52"
"15","A","Ath","yes",0,-2,0,"1.44","0.22","0.73"
"16","H","Bet","yes",0,-1,1,"1.57","0.15","0.88"
"17","H","Ray","yes",1,0,1,"1.58","0.14","1.02"
"18","A","Leg","yes",3,3,5,"2.16","-0.17","0.85"
"19","A","RSo","yes",0,-1,0,"2.07","-0.13","0.72"
"20","H","Mal","yes",3,4,4,"1.84","0.00","0.72"
"21","A","Atl","yes",1,0,1,"0.96","0.48","1.20"
"22","H","RVa","yes",3,4,5,"2.71","-0.47","0.73"
"23","A","Lpa","yes",3,1,2,"2.44","-0.33","0.40"
"24","H","Val","yes",1,0,1,"2.13","-0.15","0.25"
"25","A","Ray","yes",3,1,1,"2.11","-0.14","0.10"
"26","A","Ala","yes",0,-1,0,"2.20","-0.19","-0.09"
"27","H","RMa","yes",0,-1,1,"1.08","0.41","0.32"
"28","A","Get","yes",3,1,2,"2.37","-0.29","0.03"
"29","H","Ath","yes",1,0,0,"1.31","0.29","0.32"
"30","A","Bet","yes",3,1,2,"1.73","0.06","0.38"
"31","H","RSo","yes",1,0,2,"1.94","-0.05","0.33"
"32","A","Cel","yes",0,-3,0,"1.63","0.12","0.45"
"33","H","Esp","yes",3,1,1,"2.27","-0.23","0.22"
"34","H","Osa","yes",3,2,4,"2.08","-0.13","0.09"
"35","A","Gir","yes",3,1,1,"2.20","-0.19","-0.11"
"36","H","Leg","yes",3,3,3,"2.13","-0.16","-0.26"
"37","A","FCB","yes",3,1,3,"1.16","0.37","0.11"
"38","H","Sev","yes",3,2,4,"2.04","-0.11","-0.00"
