"","HA","vs","played","Pts","GD","GS","ePts","sched","cumulative"
"1","H","Ray","yes",0,-1,1,"1.17","0.03","0.03"
"2","A","Esp","yes",3,1,1,"1.00","0.17","0.20"
"3","H","Ala","yes",0,-1,1,"1.60","-0.32","-0.12"
"4","A","Get","yes",1,0,0,"1.55","-0.28","-0.40"
"5","H","RMa","yes",0,-2,0,"0.73","0.40","-0.01"
"6","A","Mal","yes",0,-1,0,"1.14","0.06","0.05"
"7","A","RVa","yes",1,0,0,"1.95","-0.61","-0.56"
"8","H","Val","yes",3,3,3,"1.76","-0.46","-1.02"
"9","H","Atl","yes",1,0,1,"0.96","0.21","-0.81"
"10","A","Gir","yes",3,1,1,"1.30","-0.07","-0.88"
"11","H","Osa","yes",0,-2,0,"1.70","-0.40","-1.28"
"12","A","Sev","yes",3,2,2,"1.30","-0.07","-1.36"
"13","H","FCB","yes",3,1,1,"0.36","0.70","-0.65"
"14","A","Ath","yes",0,-1,0,"0.60","0.51","-0.15"
"15","H","Bet","yes",3,2,2,"1.16","0.04","-0.11"
"16","A","Leg","yes",3,3,3,"1.25","-0.03","-0.14"
"17","H","Lpa","yes",1,0,0,"1.78","-0.47","-0.61"
"18","A","Cel","yes",0,-2,0,"0.73","0.40","-0.21"
"19","H","Vil","yes",3,1,1,"0.70","0.42","0.21"
"20","A","Val","yes",0,-1,0,"0.95","0.21","0.42"
"21","H","Get","yes",0,-3,0,"1.33","-0.10","0.32"
"22","A","Osa","yes",0,-1,1,"0.73","0.40","0.72"
"23","H","Esp","yes",3,1,2,"1.94","-0.60","0.12"
"24","A","Bet","yes",0,-3,0,"0.81","0.33","0.45"
"25","H","Leg","yes",3,3,3,"1.77","-0.46","-0.01"
"26","A","FCB","yes",0,-4,0,"0.44","0.64","0.63"
"27","H","Sev","yes",0,-1,0,"1.65","-0.37","0.26"
"28","A","Ray","yes",1,0,2,"1.18","0.02","0.28"
"29","H","RVa","yes",3,1,2,"2.55","-1.11","-0.83"
"30","A","Lpa","yes",3,2,3,"1.68","-0.39","-1.21"
"31","H","Mal","yes",0,-2,0,"1.43","-0.18","-1.40"
"32","A","Vil","yes",1,0,2,"0.80","0.34","-1.06"
"33","A","Ala","yes",0,-1,0,"1.30","-0.07","-1.13"
"34","H","Ath","yes",1,0,0,"0.92","0.24","-0.88"
"35","A","Atl","yes",0,-4,0,"0.34","0.72","-0.17"
"36","H","Cel","yes",0,-1,0,"1.53","-0.26","-0.43"
"37","H","Gir","yes",3,1,3,"1.65","-0.37","-0.80"
"38","A","RMa","yes",0,-2,0,"0.25","0.80","0.00"
