"matchday","homeTeamName","homeTeamId","awayTeamName","awayTeamId","FTHG","FTAG","FTR","date","UTCtime","status"
4,"Lille OSC",521,"Toulouse FC",511,2,1,"H","2025-09-14","13:00:00","FINISHED"
4,"FC Metz",545,"Angers SCO",532,1,1,"D","2025-09-14","15:15:00","FINISHED"
4,"Paris Saint-Germain FC",524,"Racing Club de Lens",546,2,0,"H","2025-09-14","15:15:00","FINISHED"
4,"RC Strasbourg Alsace",576,"Le Havre AC",533,1,0,"H","2025-09-14","15:15:00","FINISHED"
4,"Stade Brestois 29",512,"Paris FC",1045,1,2,"A","2025-09-14","15:15:00","FINISHED"
4,"Stade Rennais FC 1901",529,"Olympique Lyonnais",523,3,1,"H","2025-09-14","18:45:00","FINISHED"
5,"Olympique Lyonnais",523,"Angers SCO",532,1,0,"H","2025-09-19","18:45:00","FINISHED"
5,"FC Nantes",543,"Stade Rennais FC 1901",529,2,2,"D","2025-09-20","15:00:00","FINISHED"
5,"Stade Brestois 29",512,"OGC Nice",522,4,1,"H","2025-09-20","17:00:00","FINISHED"
5,"Racing Club de Lens",546,"Lille OSC",521,3,0,"H","2025-09-20","19:05:00","FINISHED"
5,"Paris FC",1045,"RC Strasbourg Alsace",576,2,3,"A","2025-09-21","13:00:00","FINISHED"
5,"Le Havre AC",533,"FC Lorient",525,1,1,"D","2025-09-21","15:15:00","FINISHED"
5,"AJ Auxerre",519,"Toulouse FC",511,1,0,"H","2025-09-21","15:15:00","FINISHED"
5,"AS Monaco FC",548,"FC Metz",545,5,2,"H","2025-09-21","15:15:00","FINISHED"
5,"Olympique de Marseille",516,"Paris Saint-Germain FC",524,1,0,"H","2025-09-22","18:00:00","FINISHED"
6,"RC Strasbourg Alsace",576,"Olympique de Marseille",516,1,2,"A","2025-09-26","18:45:00","FINISHED"
6,"FC Lorient",525,"AS Monaco FC",548,3,1,"H","2025-09-27","15:00:00","FINISHED"
6,"Toulouse FC",511,"FC Nantes",543,2,2,"D","2025-09-27","17:00:00","FINISHED"
6,"Paris Saint-Germain FC",524,"AJ Auxerre",519,2,0,"H","2025-09-27","19:05:00","FINISHED"
6,"OGC Nice",522,"Paris FC",1045,1,1,"D","2025-09-28","13:00:00","FINISHED"
6,"FC Metz",545,"Le Havre AC",533,0,0,"D","2025-09-28","15:15:00","FINISHED"
6,"Lille OSC",521,"Olympique Lyonnais",523,0,1,"A","2025-09-28","15:15:00","FINISHED"
6,"Angers SCO",532,"Stade Brestois 29",512,0,2,"A","2025-09-28","15:15:00","FINISHED"
6,"Stade Rennais FC 1901",529,"Racing Club de Lens",546,0,0,"D","2025-09-28","18:45:00","FINISHED"
7,"Paris FC",1045,"FC Lorient",525,2,0,"H","2025-10-03","18:45:00","FINISHED"
7,"FC Metz",545,"Olympique de Marseille",516,0,3,"A","2025-10-04","15:00:00","FINISHED"
7,"Stade Brestois 29",512,"FC Nantes",543,0,0,"D","2025-10-04","17:00:00","FINISHED"
7,"AJ Auxerre",519,"Racing Club de Lens",546,1,2,"A","2025-10-04","19:05:00","FINISHED"
7,"Olympique Lyonnais",523,"Toulouse FC",511,1,2,"A","2025-10-05","13:00:00","FINISHED"
7,"RC Strasbourg Alsace",576,"Angers SCO",532,5,0,"H","2025-10-05","15:15:00","FINISHED"
7,"Le Havre AC",533,"Stade Rennais FC 1901",529,2,2,"D","2025-10-05","15:15:00","FINISHED"
7,"AS Monaco FC",548,"OGC Nice",522,2,2,"D","2025-10-05","15:15:00","FINISHED"
7,"Lille OSC",521,"Paris Saint-Germain FC",524,1,1,"D","2025-10-05","18:45:00","FINISHED"
8,"Paris Saint-Germain FC",524,"RC Strasbourg Alsace",576,3,3,"D","2025-10-17","18:45:00","FINISHED"
8,"OGC Nice",522,"Olympique Lyonnais",523,3,2,"H","2025-10-18","15:00:00","FINISHED"
8,"Angers SCO",532,"AS Monaco FC",548,1,1,"D","2025-10-18","17:00:00","FINISHED"
8,"Olympique de Marseille",516,"Le Havre AC",533,6,2,"H","2025-10-18","19:05:00","FINISHED"
8,"Racing Club de Lens",546,"Paris FC",1045,2,1,"H","2025-10-19","13:00:00","FINISHED"
8,"FC Lorient",525,"Stade Brestois 29",512,3,3,"D","2025-10-19","15:15:00","FINISHED"
8,"Toulouse FC",511,"FC Metz",545,4,0,"H","2025-10-19","15:15:00","FINISHED"
8,"Stade Rennais FC 1901",529,"AJ Auxerre",519,2,2,"D","2025-10-19","15:15:00","FINISHED"
8,"FC Nantes",543,"Lille OSC",521,0,2,"A","2025-10-19","18:45:00","FINISHED"
9,"Paris FC",1045,"FC Nantes",543,1,2,"A","2025-10-24","18:45:00","FINISHED"
9,"Stade Brestois 29",512,"Paris Saint-Germain FC",524,0,3,"A","2025-10-25","15:00:00","FINISHED"
9,"AS Monaco FC",548,"Toulouse FC",511,1,0,"H","2025-10-25","17:00:00","FINISHED"
9,"Racing Club de Lens",546,"Olympique de Marseille",516,2,1,"H","2025-10-25","19:05:00","FINISHED"
9,"Lille OSC",521,"FC Metz",545,6,1,"H","2025-10-26","14:00:00","FINISHED"
9,"AJ Auxerre",519,"Le Havre AC",533,0,1,"A","2025-10-26","16:15:00","FINISHED"
9,"Angers SCO",532,"FC Lorient",525,2,0,"H","2025-10-26","16:15:00","FINISHED"
9,"Stade Rennais FC 1901",529,"OGC Nice",522,1,2,"A","2025-10-26","16:15:00","FINISHED"
9,"Olympique Lyonnais",523,"RC Strasbourg Alsace",576,2,1,"H","2025-10-26","19:45:00","FINISHED"
10,"Le Havre AC",533,"Stade Brestois 29",512,1,0,"H","2025-10-29","18:00:00","FINISHED"
10,"FC Lorient",525,"Paris Saint-Germain FC",524,1,1,"D","2025-10-29","18:00:00","FINISHED"
10,"FC Metz",545,"Racing Club de Lens",546,2,0,"H","2025-10-29","18:00:00","FINISHED"
10,"OGC Nice",522,"Lille OSC",521,2,0,"H","2025-10-29","18:00:00","FINISHED"
10,"FC Nantes",543,"AS Monaco FC",548,3,5,"A","2025-10-29","20:05:00","FINISHED"
10,"Paris FC",1045,"Olympique Lyonnais",523,3,3,"D","2025-10-29","20:05:00","FINISHED"
10,"Toulouse FC",511,"Stade Rennais FC 1901",529,2,2,"D","2025-10-29","20:05:00","FINISHED"
10,"Olympique de Marseille",516,"Angers SCO",532,2,2,"D","2025-10-29","20:05:00","FINISHED"
10,"RC Strasbourg Alsace",576,"AJ Auxerre",519,3,0,"H","2025-10-29","20:05:00","FINISHED"
11,"Paris Saint-Germain FC",524,"OGC Nice",522,1,0,"H","2025-11-01","16:00:00","FINISHED"
11,"AS Monaco FC",548,"Paris FC",1045,0,1,"A","2025-11-01","18:00:00","FINISHED"
11,"AJ Auxerre",519,"Olympique de Marseille",516,0,1,"A","2025-11-01","20:05:00","FINISHED"
11,"Stade Rennais FC 1901",529,"RC Strasbourg Alsace",576,4,1,"H","2025-11-02","14:00:00","FINISHED"
11,"FC Nantes",543,"FC Metz",545,0,2,"A","2025-11-02","16:15:00","FINISHED"
11,"Toulouse FC",511,"Le Havre AC",533,0,0,"D","2025-11-02","16:15:00","FINISHED"
11,"Lille OSC",521,"Angers SCO",532,1,0,"H","2025-11-02","16:15:00","FINISHED"
11,"Racing Club de Lens",546,"FC Lorient",525,3,0,"H","2025-11-02","16:15:00","FINISHED"
11,"Stade Brestois 29",512,"Olympique Lyonnais",523,0,0,"D","2025-11-02","19:45:00","FINISHED"
12,"Paris FC",1045,"Stade Rennais FC 1901",529,0,1,"A","2025-11-07","19:45:00","FINISHED"
12,"Olympique de Marseille",516,"Stade Brestois 29",512,3,0,"H","2025-11-08","16:00:00","FINISHED"
12,"Le Havre AC",533,"FC Nantes",543,1,1,"D","2025-11-08","18:00:00","FINISHED"
12,"AS Monaco FC",548,"Racing Club de Lens",546,1,4,"A","2025-11-08","20:05:00","FINISHED"
12,"FC Lorient",525,"Toulouse FC",511,1,1,"D","2025-11-09","14:00:00","FINISHED"
12,"FC Metz",545,"OGC Nice",522,2,1,"H","2025-11-09","16:15:00","FINISHED"
12,"RC Strasbourg Alsace",576,"Lille OSC",521,2,0,"H","2025-11-09","16:15:00","FINISHED"
12,"Angers SCO",532,"AJ Auxerre",519,2,0,"H","2025-11-09","16:15:00","FINISHED"
12,"Olympique Lyonnais",523,"Paris Saint-Germain FC",524,2,3,"A","2025-11-09","19:45:00","FINISHED"
13,"OGC Nice",522,"Olympique de Marseille",516,1,5,"A","2025-11-21","19:45:00","FINISHED"
13,"Racing Club de Lens",546,"RC Strasbourg Alsace",576,1,0,"H","2025-11-22","16:00:00","FINISHED"
13,"Stade Rennais FC 1901",529,"AS Monaco FC",548,4,1,"H","2025-11-22","18:00:00","FINISHED"
13,"Paris Saint-Germain FC",524,"Le Havre AC",533,3,0,"H","2025-11-22","20:05:00","FINISHED"
13,"AJ Auxerre",519,"Olympique Lyonnais",523,0,0,"D","2025-11-23","14:00:00","FINISHED"
13,"FC Nantes",543,"FC Lorient",525,1,1,"D","2025-11-23","16:15:00","FINISHED"
13,"Toulouse FC",511,"Angers SCO",532,0,1,"A","2025-11-23","16:15:00","FINISHED"
13,"Stade Brestois 29",512,"FC Metz",545,3,2,"H","2025-11-23","16:15:00","FINISHED"
13,"Lille OSC",521,"Paris FC",1045,4,2,"H","2025-11-23","19:45:00","FINISHED"
14,"FC Metz",545,"Stade Rennais FC 1901",529,0,1,"A","2025-11-28","19:45:00","FINISHED"
14,"AS Monaco FC",548,"Paris Saint-Germain FC",524,1,0,"H","2025-11-29","16:00:00","FINISHED"
14,"Paris FC",1045,"AJ Auxerre",519,1,1,"D","2025-11-29","18:00:00","FINISHED"
14,"Olympique de Marseille",516,"Toulouse FC",511,2,2,"D","2025-11-29","20:05:00","FINISHED"
14,"RC Strasbourg Alsace",576,"Stade Brestois 29",512,1,2,"A","2025-11-30","14:00:00","FINISHED"
14,"Le Havre AC",533,"Lille OSC",521,0,1,"A","2025-11-30","16:15:00","FINISHED"
14,"FC Lorient",525,"OGC Nice",522,3,1,"H","2025-11-30","16:15:00","FINISHED"
14,"Angers SCO",532,"Racing Club de Lens",546,1,2,"A","2025-11-30","16:15:00","FINISHED"
14,"Olympique Lyonnais",523,"FC Nantes",543,3,0,"H","2025-11-30","19:45:00","FINISHED"
15,"Stade Brestois 29",512,"AS Monaco FC",548,1,0,"H","2025-12-05","18:00:00","FINISHED"
15,"Lille OSC",521,"Olympique de Marseille",516,1,0,"H","2025-12-05","20:00:00","FINISHED"
15,"FC Nantes",543,"Racing Club de Lens",546,1,2,"A","2025-12-06","16:00:00","FINISHED"
15,"Toulouse FC",511,"RC Strasbourg Alsace",576,1,0,"H","2025-12-06","18:00:00","FINISHED"
15,"Paris Saint-Germain FC",524,"Stade Rennais FC 1901",529,5,0,"H","2025-12-06","20:05:00","FINISHED"
15,"OGC Nice",522,"Angers SCO",532,0,1,"A","2025-12-07","14:00:00","FINISHED"
15,"Le Havre AC",533,"Paris FC",1045,0,0,"D","2025-12-07","16:15:00","FINISHED"
15,"AJ Auxerre",519,"FC Metz",545,3,1,"H","2025-12-07","16:15:00","FINISHED"
15,"FC Lorient",525,"Olympique Lyonnais",523,1,0,"H","2025-12-07","19:45:00","FINISHED"
16,"Angers SCO",532,"FC Nantes",543,4,1,"H","2025-12-12","19:45:00","FINISHED"
16,"Stade Rennais FC 1901",529,"Stade Brestois 29",512,3,1,"H","2025-12-13","16:00:00","FINISHED"
16,"FC Metz",545,"Paris Saint-Germain FC",524,2,3,"A","2025-12-13","18:00:00","FINISHED"
16,"Paris FC",1045,"Toulouse FC",511,0,3,"A","2025-12-13","20:05:00","FINISHED"
16,"Olympique Lyonnais",523,"Le Havre AC",533,1,0,"H","2025-12-14","14:00:00","FINISHED"
16,"AJ Auxerre",519,"Lille OSC",521,3,4,"A","2025-12-14","16:15:00","FINISHED"
16,"RC Strasbourg Alsace",576,"FC Lorient",525,0,0,"D","2025-12-14","16:15:00","FINISHED"
16,"Racing Club de Lens",546,"OGC Nice",522,2,0,"H","2025-12-14","16:15:00","FINISHED"
16,"Olympique de Marseille",516,"AS Monaco FC",548,1,0,"H","2025-12-14","19:45:00","FINISHED"
17,"Toulouse FC",511,"Racing Club de Lens",546,0,3,"A","2026-01-02","19:45:00","FINISHED"
17,"AS Monaco FC",548,"Olympique Lyonnais",523,1,3,"A","2026-01-03","16:00:00","FINISHED"
17,"OGC Nice",522,"RC Strasbourg Alsace",576,1,1,"D","2026-01-03","18:00:00","FINISHED"
17,"Lille OSC",521,"Stade Rennais FC 1901",529,0,2,"A","2026-01-03","20:05:00","FINISHED"
17,"Olympique de Marseille",516,"FC Nantes",543,0,2,"A","2026-01-04","14:00:00","FINISHED"
17,"Le Havre AC",533,"Angers SCO",532,2,1,"H","2026-01-04","16:15:00","FINISHED"
17,"FC Lorient",525,"FC Metz",545,1,1,"D","2026-01-04","16:15:00","FINISHED"
17,"Stade Brestois 29",512,"AJ Auxerre",519,2,0,"H","2026-01-04","16:15:00","FINISHED"
17,"Paris Saint-Germain FC",524,"Paris FC",1045,2,1,"H","2026-01-04","19:45:00","FINISHED"
18,"AS Monaco FC",548,"FC Lorient",525,1,3,"A","2026-01-16","18:00:00","FINISHED"
18,"Paris Saint-Germain FC",524,"Lille OSC",521,3,0,"H","2026-01-16","20:00:00","FINISHED"
18,"Racing Club de Lens",546,"AJ Auxerre",519,1,0,"H","2026-01-17","16:00:00","FINISHED"
18,"Toulouse FC",511,"OGC Nice",522,5,1,"H","2026-01-17","18:00:00","FINISHED"
18,"Angers SCO",532,"Olympique de Marseille",516,2,5,"A","2026-01-17","20:05:00","FINISHED"
18,"RC Strasbourg Alsace",576,"FC Metz",545,2,1,"H","2026-01-18","14:00:00","FINISHED"
18,"FC Nantes",543,"Paris FC",1045,1,2,"A","2026-01-18","16:15:00","FINISHED"
18,"Stade Rennais FC 1901",529,"Le Havre AC",533,1,1,"D","2026-01-18","16:15:00","FINISHED"
18,"Olympique Lyonnais",523,"Stade Brestois 29",512,2,1,"H","2026-01-18","19:45:00","FINISHED"
19,"AJ Auxerre",519,"Paris Saint-Germain FC",524,0,1,"A","2026-01-23","19:00:00","FINISHED"
19,"Stade Rennais FC 1901",529,"FC Lorient",525,0,2,"A","2026-01-24","16:00:00","FINISHED"
19,"Le Havre AC",533,"AS Monaco FC",548,0,0,"D","2026-01-24","18:00:00","FINISHED"
19,"Olympique de Marseille",516,"Racing Club de Lens",546,3,1,"H","2026-01-24","20:05:00","FINISHED"
19,"FC Nantes",543,"OGC Nice",522,1,4,"A","2026-01-25","14:00:00","FINISHED"
19,"FC Metz",545,"Olympique Lyonnais",523,2,5,"A","2026-01-25","16:15:00","FINISHED"
19,"Paris FC",1045,"Angers SCO",532,0,0,"D","2026-01-25","16:15:00","FINISHED"
19,"Stade Brestois 29",512,"Toulouse FC",511,0,2,"A","2026-01-25","16:15:00","FINISHED"
19,"Lille OSC",521,"RC Strasbourg Alsace",576,1,4,"A","2026-01-25","19:45:00","FINISHED"
20,"Racing Club de Lens",546,"Le Havre AC",533,1,0,"H","2026-01-30","19:45:00","FINISHED"
20,"Paris FC",1045,"Olympique de Marseille",516,2,2,"D","2026-01-31","16:00:00","FINISHED"
20,"FC Lorient",525,"FC Nantes",543,2,1,"H","2026-01-31","18:00:00","FINISHED"
20,"AS Monaco FC",548,"Stade Rennais FC 1901",529,4,0,"H","2026-01-31","20:05:00","FINISHED"
20,"Olympique Lyonnais",523,"Lille OSC",521,1,0,"H","2026-02-01","14:00:00","FINISHED"
20,"Toulouse FC",511,"AJ Auxerre",519,0,0,"D","2026-02-01","16:15:00","FINISHED"
20,"OGC Nice",522,"Stade Brestois 29",512,2,2,"D","2026-02-01","16:15:00","FINISHED"
20,"Angers SCO",532,"FC Metz",545,1,0,"H","2026-02-01","16:15:00","FINISHED"
20,"RC Strasbourg Alsace",576,"Paris Saint-Germain FC",524,1,2,"A","2026-02-01","19:45:00","FINISHED"
21,"FC Metz",545,"Lille OSC",521,0,0,"D","2026-02-06","19:45:00","FINISHED"
21,"Racing Club de Lens",546,"Stade Rennais FC 1901",529,3,1,"H","2026-02-07","16:00:00","FINISHED"
21,"Stade Brestois 29",512,"FC Lorient",525,2,0,"H","2026-02-07","18:00:00","FINISHED"
21,"FC Nantes",543,"Olympique Lyonnais",523,0,1,"A","2026-02-07","20:05:00","FINISHED"
21,"OGC Nice",522,"AS Monaco FC",548,0,0,"D","2026-02-08","14:00:00","FINISHED"
21,"Le Havre AC",533,"RC Strasbourg Alsace",576,2,1,"H","2026-02-08","16:15:00","FINISHED"
21,"AJ Auxerre",519,"Paris FC",1045,0,0,"D","2026-02-08","16:15:00","FINISHED"
21,"Angers SCO",532,"Toulouse FC",511,1,0,"H","2026-02-08","16:15:00","FINISHED"
21,"Paris Saint-Germain FC",524,"Olympique de Marseille",516,5,0,"H","2026-02-08","19:45:00","FINISHED"
22,"Stade Rennais FC 1901",529,"Paris Saint-Germain FC",524,3,1,"H","2026-02-13","18:00:00","FINISHED"
22,"AS Monaco FC",548,"FC Nantes",543,3,1,"H","2026-02-13","20:05:00","FINISHED"
22,"Olympique de Marseille",516,"RC Strasbourg Alsace",576,2,2,"D","2026-02-14","16:00:00","FINISHED"
22,"Lille OSC",521,"Stade Brestois 29",512,1,1,"D","2026-02-14","18:00:00","FINISHED"
22,"Paris FC",1045,"Racing Club de Lens",546,0,5,"A","2026-02-14","20:05:00","FINISHED"
22,"Le Havre AC",533,"Toulouse FC",511,2,1,"H","2026-02-15","14:00:00","FINISHED"
22,"FC Lorient",525,"Angers SCO",532,2,0,"H","2026-02-15","16:15:00","FINISHED"
22,"FC Metz",545,"AJ Auxerre",519,1,3,"A","2026-02-15","16:15:00","FINISHED"
22,"Olympique Lyonnais",523,"OGC Nice",522,2,0,"H","2026-02-15","19:45:00","FINISHED"
23,"Stade Brestois 29",512,"Olympique de Marseille",516,2,0,"H","2026-02-20","19:45:00","FINISHED"
23,"Racing Club de Lens",546,"AS Monaco FC",548,2,3,"A","2026-02-21","16:00:00","FINISHED"
23,"Toulouse FC",511,"Paris FC",1045,1,1,"D","2026-02-21","18:00:00","FINISHED"
23,"Paris Saint-Germain FC",524,"FC Metz",545,3,0,"H","2026-02-21","20:05:00","FINISHED"
23,"AJ Auxerre",519,"Stade Rennais FC 1901",529,0,3,"A","2026-02-22","14:00:00","FINISHED"
23,"FC Nantes",543,"Le Havre AC",533,2,0,"H","2026-02-22","16:15:00","FINISHED"
23,"OGC Nice",522,"FC Lorient",525,3,3,"D","2026-02-22","16:15:00","FINISHED"
23,"Angers SCO",532,"Lille OSC",521,0,1,"A","2026-02-22","16:15:00","FINISHED"
23,"RC Strasbourg Alsace",576,"Olympique Lyonnais",523,3,1,"H","2026-02-22","19:45:00","FINISHED"
24,"RC Strasbourg Alsace",576,"Racing Club de Lens",546,1,1,"D","2026-02-27","19:45:00","FINISHED"
24,"Stade Rennais FC 1901",529,"Toulouse FC",511,NA,NA,NA,"2026-02-28","16:00:00","TIMED"
24,"AS Monaco FC",548,"Angers SCO",532,NA,NA,NA,"2026-02-28","18:00:00","TIMED"
24,"Le Havre AC",533,"Paris Saint-Germain FC",524,NA,NA,NA,"2026-02-28","20:05:00","TIMED"
24,"Paris FC",1045,"OGC Nice",522,NA,NA,NA,"2026-03-01","14:00:00","TIMED"
24,"FC Lorient",525,"AJ Auxerre",519,NA,NA,NA,"2026-03-01","16:15:00","TIMED"
24,"FC Metz",545,"Stade Brestois 29",512,NA,NA,NA,"2026-03-01","16:15:00","TIMED"
24,"Lille OSC",521,"FC Nantes",543,NA,NA,NA,"2026-03-01","16:15:00","TIMED"
24,"Olympique de Marseille",516,"Olympique Lyonnais",523,NA,NA,NA,"2026-03-01","19:45:00","TIMED"
25,"Paris Saint-Germain FC",524,"AS Monaco FC",548,NA,NA,NA,"2026-03-06","19:45:00","TIMED"
25,"FC Nantes",543,"Angers SCO",532,NA,NA,NA,"2026-03-07","16:00:00","TIMED"
25,"AJ Auxerre",519,"RC Strasbourg Alsace",576,NA,NA,NA,"2026-03-07","18:00:00","TIMED"
25,"Toulouse FC",511,"Olympique de Marseille",516,NA,NA,NA,"2026-03-07","20:05:00","TIMED"
25,"Racing Club de Lens",546,"FC Metz",545,NA,NA,NA,"2026-03-08","14:00:00","TIMED"
25,"OGC Nice",522,"Stade Rennais FC 1901",529,NA,NA,NA,"2026-03-08","16:15:00","TIMED"
25,"Lille OSC",521,"FC Lorient",525,NA,NA,NA,"2026-03-08","16:15:00","TIMED"
25,"Stade Brestois 29",512,"Le Havre AC",533,NA,NA,NA,"2026-03-08","16:15:00","TIMED"
25,"Olympique Lyonnais",523,"Paris FC",1045,NA,NA,NA,"2026-03-08","19:45:00","TIMED"
26,"Olympique de Marseille",516,"AJ Auxerre",519,NA,NA,NA,"2026-03-13","19:45:00","TIMED"
26,"FC Lorient",525,"Racing Club de Lens",546,NA,NA,NA,"2026-03-14","16:00:00","TIMED"
26,"Angers SCO",532,"OGC Nice",522,NA,NA,NA,"2026-03-14","18:00:00","TIMED"
26,"AS Monaco FC",548,"Stade Brestois 29",512,NA,NA,NA,"2026-03-14","20:05:00","TIMED"
26,"Le Havre AC",533,"Olympique Lyonnais",523,NA,NA,NA,"2026-03-15","00:00:00","SCHEDULED"
26,"FC Metz",545,"Toulouse FC",511,NA,NA,NA,"2026-03-15","00:00:00","SCHEDULED"
26,"Paris Saint-Germain FC",524,"FC Nantes",543,NA,NA,NA,"2026-03-15","00:00:00","SCHEDULED"
26,"RC Strasbourg Alsace",576,"Paris FC",1045,NA,NA,NA,"2026-03-15","00:00:00","SCHEDULED"
26,"Stade Rennais FC 1901",529,"Lille OSC",521,NA,NA,NA,"2026-03-15","00:00:00","SCHEDULED"
27,"AJ Auxerre",519,"Stade Brestois 29",512,NA,NA,NA,"2026-03-22","00:00:00","SCHEDULED"
27,"FC Nantes",543,"RC Strasbourg Alsace",576,NA,NA,NA,"2026-03-22","00:00:00","SCHEDULED"
27,"Paris FC",1045,"Le Havre AC",533,NA,NA,NA,"2026-03-22","00:00:00","SCHEDULED"
27,"Toulouse FC",511,"FC Lorient",525,NA,NA,NA,"2026-03-22","00:00:00","SCHEDULED"
27,"OGC Nice",522,"Paris Saint-Germain FC",524,NA,NA,NA,"2026-03-22","00:00:00","SCHEDULED"
27,"Olympique Lyonnais",523,"AS Monaco FC",548,NA,NA,NA,"2026-03-22","00:00:00","SCHEDULED"
27,"Olympique de Marseille",516,"Lille OSC",521,NA,NA,NA,"2026-03-22","00:00:00","SCHEDULED"
27,"Racing Club de Lens",546,"Angers SCO",532,NA,NA,NA,"2026-03-22","00:00:00","SCHEDULED"
27,"Stade Rennais FC 1901",529,"FC Metz",545,NA,NA,NA,"2026-03-22","00:00:00","SCHEDULED"
28,"Le Havre AC",533,"AJ Auxerre",519,NA,NA,NA,"2026-04-05","00:00:00","SCHEDULED"
28,"AS Monaco FC",548,"Olympique de Marseille",516,NA,NA,NA,"2026-04-05","00:00:00","SCHEDULED"
28,"FC Lorient",525,"Paris FC",1045,NA,NA,NA,"2026-04-05","00:00:00","SCHEDULED"
28,"FC Metz",545,"FC Nantes",543,NA,NA,NA,"2026-04-05","00:00:00","SCHEDULED"
28,"Lille OSC",521,"Racing Club de Lens",546,NA,NA,NA,"2026-04-05","00:00:00","SCHEDULED"
28,"Paris Saint-Germain FC",524,"Toulouse FC",511,NA,NA,NA,"2026-04-05","00:00:00","SCHEDULED"
28,"RC Strasbourg Alsace",576,"OGC Nice",522,NA,NA,NA,"2026-04-05","00:00:00","SCHEDULED"
28,"Angers SCO",532,"Olympique Lyonnais",523,NA,NA,NA,"2026-04-05","00:00:00","SCHEDULED"
28,"Stade Brestois 29",512,"Stade Rennais FC 1901",529,NA,NA,NA,"2026-04-05","00:00:00","SCHEDULED"
29,"AJ Auxerre",519,"FC Nantes",543,NA,NA,NA,"2026-04-12","00:00:00","SCHEDULED"
29,"Paris FC",1045,"AS Monaco FC",548,NA,NA,NA,"2026-04-12","00:00:00","SCHEDULED"
29,"Toulouse FC",511,"Lille OSC",521,NA,NA,NA,"2026-04-12","00:00:00","SCHEDULED"
29,"OGC Nice",522,"Le Havre AC",533,NA,NA,NA,"2026-04-12","00:00:00","SCHEDULED"
29,"Olympique Lyonnais",523,"FC Lorient",525,NA,NA,NA,"2026-04-12","00:00:00","SCHEDULED"
29,"Olympique de Marseille",516,"FC Metz",545,NA,NA,NA,"2026-04-12","00:00:00","SCHEDULED"
