"","HA","vs","played","Pts","GD","GS","ePts","sched","cumulative"
"1","H","Bre","yes",1,0,2,"0.88","0.02","0.02"
"2","A","Ars","yes",0,-2,2,"0.31","0.66","0.68"
"3","H","Sot","yes",0,-1,1,"1.36","-0.52","0.16"
"4","A","Che","yes",0,-1,1,"1.07","-0.19","-0.03"
"5","H","MnU","yes",0,-1,0,"0.66","0.26","0.23"
"6","A","BHA","yes",0,-3,2,"0.67","0.25","0.48"
"7","A","Tot","yes",0,-4,2,"0.56","0.37","0.85"
"8","H","Not","yes",3,4,4,"1.78","-0.98","-0.14"
"9","A","Bou","yes",0,-1,1,"1.22","-0.36","-0.50"
"10","H","Pal","yes",1,0,0,"1.14","-0.28","-0.78"
"11","H","Lee","yes",3,2,2,"1.70","-0.90","-1.67"
"12","A","Wol","yes",3,4,4,"0.85","0.05","-1.62"
"13","H","MnC","yes",0,-1,0,"0.35","0.61","-1.01"
"14","A","Eve","yes",3,2,2,"1.27","-0.42","-1.43"
"15","A","WHU","yes",3,2,2,"0.94","-0.05","-1.48"
"16","H","New","yes",0,-3,0,"0.49","0.45","-1.03"
"17","A","Liv","yes",0,-1,1,"0.34","0.62","-0.41"
"18","H","Ful","yes",0,-1,0,"0.84","0.06","-0.35"
"19","A","Not","yes",0,-2,0,"0.85","0.05","-0.30"
"20","H","BHA","yes",1,0,2,"0.63","0.29","-0.00"
"21","A","Ast","yes",3,2,4,"0.53","0.41","0.41"
"22","H","Tot","yes",3,3,4,"0.83","0.07","0.48"
"23","A","MnU","yes",0,-3,0,"0.23","0.74","1.22"
"24","H","Ars","yes",0,-1,0,"0.31","0.66","1.88"
"25","A","Sot","yes",0,-1,0,"1.86","-1.08","0.80"
"26","H","Che","yes",0,-2,1,"1.04","-0.16","0.64"
"27","A","Bre","yes",1,0,1,"0.57","0.37","1.01"
"28","A","Pal","yes",0,-1,1,"0.93","-0.04","0.97"
"29","H","Ast","yes",0,-1,1,"0.83","0.07","1.04"
"30","H","Bou","yes",0,-1,0,"1.15","-0.29","0.75"
"31","A","MnC","yes",0,-2,1,"0.13","0.85","1.61"
"32","H","Wol","yes",3,1,2,"1.53","-0.71","0.89"
"33","A","Lee","yes",1,0,1,"1.23","-0.38","0.51"
"34","H","Eve","yes",1,0,2,"1.27","-0.42","0.09"
"35","A","Ful","yes",0,-2,3,"0.88","0.02","0.11"
"36","H","Liv","yes",0,-3,0,"0.83","0.07","0.18"
"37","A","New","yes",1,0,0,"0.49","0.45","0.63"
"38","H","WHU","yes",3,1,2,"1.46","-0.63","0.00"
