"","HA","vs","played","Pts","GD","GS","ePts","sched","cumulative"
"1","H","Che","yes",0,-1,0,"1.15","-0.21","-0.21"
"2","A","Ast","yes",0,-1,1,"0.53","0.44","0.23"
"3","H","Not","yes",1,0,1,"1.88","-0.99","-0.76"
"4","A","Bre","yes",1,0,1,"0.57","0.40","-0.36"
"5","A","Lee","yes",1,0,1,"1.24","-0.31","-0.66"
"6","H","Liv","yes",1,0,0,"0.93","0.02","-0.64"
"7","H","WHU","yes",3,1,1,"1.58","-0.67","-1.31"
"8","A","Sot","yes",3,1,2,"1.86","-0.97","-2.27"
"9","H","MnU","yes",0,-1,1,"0.75","0.21","-2.06"
"10","A","Tot","yes",0,-2,0,"0.57","0.40","-1.66"
"11","A","New","yes",0,-1,0,"0.49","0.48","-1.18"
"12","H","Pal","yes",3,3,3,"1.26","-0.33","-1.51"
"13","A","Ful","yes",1,0,0,"0.88","0.07","-1.44"
"14","H","Lei","yes",0,-2,0,"1.39","-0.47","-1.91"
"15","A","Bou","yes",0,-3,0,"1.22","-0.29","-2.20"
"16","H","Wol","yes",0,-1,1,"1.65","-0.74","-2.94"
"17","A","MnC","yes",1,0,1,"0.13","0.86","-2.08"
"18","H","BHA","yes",0,-3,1,"0.71","0.25","-1.83"
"19","H","Sot","yes",0,-1,1,"1.48","-0.56","-2.39"
"20","A","WHU","yes",0,-2,0,"0.94","0.01","-2.38"
"21","H","Ars","yes",3,1,1,"0.35","0.63","-1.75"
"22","A","Liv","yes",0,-2,0,"0.34","0.64","-1.11"
"23","H","Lee","yes",3,1,1,"1.81","-0.91","-2.02"
"24","H","Ast","yes",0,-2,0,"0.93","0.02","-2.00"
"25","A","Ars","yes",0,-4,0,"0.31","0.68","-1.32"
"26","A","Not","yes",1,0,2,"0.85","0.10","-1.22"
"27","H","Bre","yes",3,1,1,"0.98","-0.03","-1.25"
"28","A","Che","yes",1,0,2,"1.07","-0.13","-1.38"
"29","H","Tot","yes",1,0,1,"0.93","0.02","-1.36"
"30","A","MnU","yes",0,-2,0,"0.23","0.76","-0.61"
"31","H","Ful","yes",0,-2,1,"0.94","0.01","-0.59"
"32","A","Pal","yes",1,0,0,"0.93","0.01","-0.58"
"33","H","New","yes",0,-3,1,"0.56","0.41","-0.17"
"34","A","Lei","yes",1,0,2,"1.38","-0.46","-0.63"
"35","A","BHA","yes",3,4,5,"0.67","0.29","-0.34"
"36","H","MnC","yes",0,-3,0,"0.40","0.58","0.23"
"37","A","Wol","yes",1,0,1,"0.85","0.10","0.33"
"38","H","Bou","yes",3,1,1,"1.26","-0.33","-0.00"
