"","HA","vs","played","Pts","GD","GS","ePts","sched","cumulative"
"1","A","Lei","yes",1,0,2,"1.84","-0.18","-0.18"
"2","H","MnU","yes",3,4,4,"1.59","-0.03","-0.21"
"3","A","Ful","yes",0,-1,2,"1.31","0.16","-0.05"
"4","H","Eve","yes",1,0,1,"2.22","-0.43","-0.48"
"5","A","Pal","yes",1,0,1,"1.37","0.12","-0.36"
"6","H","Lee","yes",3,3,5,"2.48","-0.60","-0.96"
"7","H","Ars","yes",0,-3,0,"0.92","0.41","-0.55"
"8","A","Bou","yes",1,0,0,"1.68","-0.08","-0.64"
"9","A","New","yes",0,-4,1,"0.80","0.48","-0.15"
"10","H","BHA","yes",3,2,2,"1.55","0.00","-0.15"
"11","H","Che","yes",1,0,0,"2.02","-0.30","-0.45"
"12","A","Ast","yes",0,-4,0,"0.86","0.45","-0.00"
"13","H","Wol","yes",1,0,1,"2.39","-0.54","-0.54"
"14","A","Not","yes",1,0,2,"1.27","0.18","-0.36"
"15","A","MnC","yes",3,1,2,"0.23","0.85","0.49"
"16","H","Tot","yes",1,0,2,"1.81","-0.17","0.33"
"17","A","WHU","yes",3,2,2,"1.38","0.11","0.44"
"18","H","Liv","yes",3,2,3,"1.81","-0.16","0.28"
"19","H","Bou","yes",3,2,2,"2.12","-0.37","-0.09"
"20","A","Lee","yes",1,0,0,"1.69","-0.09","-0.18"
"21","H","Sot","yes",3,3,3,"2.28","-0.47","-0.65"
"22","A","Ars","yes",1,0,1,"0.52","0.67","0.02"
"23","H","Pal","yes",1,0,1,"2.12","-0.36","-0.35"
"24","H","Ful","yes",3,1,3,"1.82","-0.17","-0.52"
"25","A","Eve","yes",0,-1,0,"1.73","-0.12","-0.63"
"26","A","Sot","yes",3,2,2,"2.24","-0.44","-1.08"
"27","H","Lei","yes",1,0,1,"2.22","-0.43","-1.51"
"28","A","BHA","yes",1,0,3,"1.05","0.32","-1.18"
"29","A","MnU","yes",0,-1,0,"0.39","0.75","-0.44"
"30","H","New","yes",0,-1,1,"1.32","0.15","-0.29"
"31","A","Wol","yes",0,-2,0,"1.27","0.18","-0.11"
"32","H","Ast","yes",1,0,1,"1.81","-0.17","-0.27"
"33","A","Che","yes",3,2,2,"1.52","0.02","-0.25"
"34","H","Not","yes",3,1,2,"2.52","-0.62","-0.88"
"35","A","Liv","yes",0,-1,0,"0.57","0.63","-0.24"
"36","H","WHU","yes",3,2,2,"2.35","-0.51","-0.75"
"37","A","Tot","yes",3,2,3,"0.91","0.42","-0.34"
"38","H","MnC","yes",3,1,1,"1.03","0.34","-0.00"
