"","HA","vs","played","Pts","GD","GS","ePts","sched","cumulative"
"1","A","MnU","yes",3,1,2,"0.58","0.65","0.65"
"2","H","New","yes",1,0,0,"1.15","0.29","0.94"
"3","A","WHU","yes",3,2,2,"1.72","-0.05","0.89"
"4","H","Lee","yes",3,1,1,"2.39","-0.46","0.43"
"5","A","Ful","yes",0,-1,1,"1.65","-0.01","0.41"
"6","H","Lei","yes",3,3,5,"2.09","-0.28","0.13"
"7","A","Liv","yes",1,0,3,"0.81","0.50","0.63"
"8","H","Tot","yes",0,-1,0,"1.65","-0.01","0.62"
"9","A","Bre","yes",0,-2,0,"1.22","0.25","0.87"
"10","H","Not","yes",1,0,0,"2.43","-0.49","0.38"
"11","A","MnC","yes",0,-2,1,"0.34","0.79","1.17"
"12","H","Che","yes",3,3,4,"1.87","-0.15","1.03"
"13","A","Wol","yes",3,1,3,"1.61","0.01","1.04"
"14","H","Ast","yes",0,-1,1,"1.64","-0.01","1.03"
"15","A","Sot","yes",3,2,3,"2.46","-0.50","0.52"
"16","H","Ars","yes",0,-2,2,"0.78","0.52","1.04"
"17","A","Eve","yes",3,3,4,"2.05","-0.25","0.79"
"18","H","Liv","yes",3,3,3,"1.64","-0.01","0.78"
"19","A","Lei","yes",1,0,2,"2.13","-0.31","0.48"
"20","H","Bou","yes",3,1,1,"1.98","-0.21","0.26"
"21","A","Pal","yes",1,0,1,"1.71","-0.05","0.22"
"22","H","Ful","yes",0,-1,0,"1.65","-0.01","0.20"
"23","H","WHU","yes",3,4,4,"2.23","-0.37","-0.17"
"24","A","Lee","yes",1,0,2,"2.01","-0.23","-0.40"
"25","H","Pal","yes",3,1,1,"1.97","-0.21","-0.61"
"26","H","Bre","yes",1,0,3,"1.70","-0.04","-0.65"
"27","A","Bou","yes",3,2,2,"2.00","-0.22","-0.87"
"28","A","Tot","yes",0,-1,1,"1.22","0.25","-0.62"
"29","A","Che","yes",3,1,2,"1.86","-0.14","-0.76"
"30","A","Not","yes",0,-2,1,"1.62","0.01","-0.75"
"31","H","Wol","yes",3,6,6,"2.28","-0.40","-1.15"
"32","H","MnU","yes",3,1,1,"1.42","0.13","-1.02"
"33","H","Eve","yes",0,-4,1,"2.09","-0.28","-1.30"
"34","A","Ars","yes",3,3,3,"0.74","0.54","-0.75"
"35","A","New","yes",0,-3,1,"1.10","0.33","-0.43"
"36","H","Sot","yes",3,2,3,"2.15","-0.32","-0.75"
"37","H","MnC","yes",1,0,1,"0.88","0.46","-0.29"
"38","A","Ast","yes",0,-1,1,"1.17","0.29","-0.00"
