"","HA","vs","played","Pts","GD","GS","ePts","sched","cumulative"
"1","A","Tot","yes",0,-3,1,"0.51","0.22","0.22"
"2","H","Lee","yes",1,0,2,"1.17","-0.77","-0.55"
"3","A","Lei","yes",3,1,2,"1.29","-0.96","-1.52"
"4","H","MnU","yes",0,-1,0,"0.37","0.44","-1.08"
"5","H","Che","yes",3,1,2,"0.61","0.07","-1.01"
"6","A","Wol","yes",0,-1,0,"0.78","-0.18","-1.19"
"7","A","Ast","yes",0,-1,0,"0.48","0.27","-0.92"
"8","H","Eve","yes",0,-1,1,"0.79","-0.20","-1.12"
"9","A","MnC","yes",0,-4,0,"0.12","0.82","-0.31"
"10","H","WHU","yes",1,0,1,"0.95","-0.44","-0.75"
"11","A","Bou","yes",3,1,1,"1.13","-0.72","-1.47"
"12","H","Ars","yes",1,0,1,"0.17","0.75","-0.72"
"13","A","Pal","yes",0,-1,0,"0.85","-0.30","-1.02"
"14","H","New","yes",0,-3,1,"0.27","0.59","-0.43"
"15","A","Liv","yes",0,-2,1,"0.31","0.53","0.10"
"16","H","BHA","yes",0,-2,1,"0.35","0.47","0.57"
"17","A","Ful","yes",0,-1,1,"0.81","-0.23","0.35"
"18","H","Not","yes",0,-1,0,"1.25","-0.90","-0.55"
"19","A","Eve","yes",3,1,2,"1.19","-0.80","-1.35"
"20","H","Ast","yes",0,-1,0,"0.47","0.28","-1.07"
"21","A","Bre","yes",0,-3,0,"0.51","0.22","-0.85"
"22","H","Wol","yes",0,-1,1,"1.01","-0.54","-1.39"
"23","A","Che","yes",3,1,1,"0.99","-0.50","-1.89"
"24","A","Lee","yes",0,-1,0,"1.15","-0.74","-2.63"
"25","H","Lei","yes",3,1,1,"0.79","-0.21","-2.84"
"26","A","MnU","yes",1,0,0,"0.21","0.68","-2.16"
"27","H","Bre","yes",0,-2,0,"0.50","0.23","-1.92"
"28","H","Tot","yes",1,0,3,"0.47","0.28","-1.64"
"29","A","WHU","yes",0,-1,0,"0.86","-0.31","-1.95"
"30","H","MnC","yes",0,-3,1,"0.19","0.71","-1.24"
"31","H","Pal","yes",0,-2,0,"0.69","-0.05","-1.29"
"32","A","Ars","yes",1,0,3,"0.28","0.58","-0.71"
"33","H","Bou","yes",0,-1,0,"0.70","-0.06","-0.77"
"34","A","New","yes",0,-2,1,"0.44","0.32","-0.45"
"35","A","Not","yes",0,-1,3,"0.78","-0.18","-0.63"
"36","H","Ful","yes",0,-2,0,"0.48","0.27","-0.35"
"37","A","BHA","yes",0,-2,1,"0.61","0.07","-0.28"
"38","H","Liv","yes",1,0,4,"0.47","0.28","-0.00"
