"","HA","vs","played","Pts","GD","GS","ePts","sched","cumulative"
"1","A","Eve","yes",3,1,1,"1.54","-0.33","-0.33"
"2","H","Tot","yes",1,0,2,"1.14","0.02","-0.32"
"3","A","Lee","yes",0,-3,0,"1.50","-0.30","-0.61"
"4","H","Lei","yes",3,1,2,"1.62","-0.40","-1.01"
"5","A","Sot","yes",0,-1,1,"2.09","-0.81","-1.82"
"6","H","WHU","yes",3,1,2,"1.80","-0.56","-2.38"
"7","A","Pal","yes",3,1,2,"1.18","-0.02","-2.39"
"8","H","Wol","yes",3,3,3,"1.87","-0.61","-3.01"
"9","A","Ast","yes",3,2,2,"0.70","0.39","-2.62"
"10","A","Bre","yes",1,0,0,"0.75","0.35","-2.26"
"11","H","MnU","yes",1,0,1,"0.93","0.19","-2.07"
"12","A","BHA","yes",0,-3,1,"0.88","0.24","-1.83"
"13","H","Ars","yes",0,-1,0,"0.45","0.61","-1.22"
"14","A","New","yes",0,-1,0,"0.66","0.43","-0.79"
"15","H","Bou","yes",3,2,2,"1.49","-0.29","-1.08"
"16","A","Not","yes",1,0,1,"1.08","0.06","-1.02"
"17","H","MnC","yes",0,-1,0,"0.52","0.55","-0.46"
"18","A","Ful","yes",0,-1,1,"1.12","0.03","-0.43"
"19","H","Pal","yes",3,1,1,"1.49","-0.28","-0.72"
"20","A","Liv","yes",1,0,0,"0.46","0.60","-0.11"
"21","H","Ful","yes",1,0,0,"1.15","0.01","-0.10"
"22","A","WHU","yes",1,0,1,"1.18","-0.02","-0.13"
"23","H","Sot","yes",0,-1,0,"1.70","-0.47","-0.60"
"24","A","Tot","yes",0,-2,0,"0.75","0.35","-0.24"
"25","H","Lee","yes",3,1,1,"2.01","-0.74","-0.98"
"26","A","Lei","yes",3,2,3,"1.65","-0.42","-1.41"
"27","H","Eve","yes",1,0,2,"1.62","-0.40","-1.81"
"28","H","Ast","yes",0,-2,0,"1.14","0.02","-1.79"
"29","H","Liv","yes",1,0,0,"1.14","0.02","-1.77"
"30","A","Wol","yes",0,-1,0,"1.08","0.06","-1.71"
"31","H","BHA","yes",0,-1,1,"0.90","0.23","-1.48"
"32","H","Bre","yes",0,-2,0,"1.19","-0.03","-1.51"
"33","A","Ars","yes",0,-2,1,"0.42","0.64","-0.87"
"34","A","Bou","yes",3,2,3,"1.49","-0.28","-1.15"
"35","H","Not","yes",1,0,2,"2.08","-0.80","-1.95"
"36","A","MnC","yes",0,-1,0,"0.18","0.84","-1.11"
"37","A","MnU","yes",0,-3,1,"0.31","0.73","-0.38"
"38","H","New","yes",1,0,1,"0.72","0.38","0.00"
