"","HA","vs","played","Pts","GD","GS","ePts","sched","cumulative"
"1","H","Liv","yes",1,0,2,"1.36","0.01","0.01"
"2","A","Wol","yes",1,0,0,"1.32","0.03","0.04"
"3","H","Bre","yes",3,1,3,"1.42","-0.03","0.01"
"4","A","Ars","yes",0,-1,1,"0.55","0.60","0.61"
"5","H","BHA","yes",3,1,2,"1.10","0.20","0.81"
"6","A","Tot","yes",0,-1,1,"0.95","0.31","1.12"
"7","A","Not","yes",3,1,3,"1.32","0.03","1.15"
"8","H","New","yes",0,-3,1,"0.89","0.35","1.50"
"9","A","WHU","yes",0,-2,1,"1.43","-0.04","1.45"
"10","H","Bou","yes",1,0,2,"1.72","-0.25","1.20"
"11","H","Ast","yes",3,3,3,"1.36","0.01","1.21"
"12","A","Lee","yes",3,1,3,"1.74","-0.27","0.93"
"13","H","Eve","yes",1,0,0,"1.84","-0.34","0.59"
"14","A","MnC","yes",0,-1,1,"0.24","0.82","1.41"
"15","H","MnU","yes",0,-1,1,"1.14","0.17","1.58"
"16","A","Pal","yes",3,3,3,"1.42","-0.04","1.55"
"17","H","Sot","yes",3,1,2,"1.91","-0.40","1.15"
"18","A","Lei","yes",3,1,1,"1.88","-0.38","0.77"
"19","H","Che","yes",3,1,2,"1.60","-0.17","0.60"
"20","A","New","yes",0,-1,0,"0.84","0.39","0.99"
"21","H","Tot","yes",0,-1,0,"1.36","0.01","1.00"
"22","A","Che","yes",1,0,0,"1.57","-0.15","0.85"
"23","H","Not","yes",3,2,2,"2.25","-0.65","0.20"
"24","A","BHA","yes",3,1,1,"1.10","0.20","0.40"
"25","H","Wol","yes",1,0,1,"2.07","-0.51","-0.11"
"26","A","Bre","yes",0,-1,2,"0.95","0.31","0.20"
"27","H","Ars","yes",0,-3,0,"0.58","0.57","0.77"
"28","A","Bou","yes",0,-1,1,"1.73","-0.26","0.51"
"29","H","WHU","yes",0,-1,0,"2.01","-0.47","0.04"
"30","A","Eve","yes",3,2,3,"1.78","-0.30","-0.26"
"31","H","Lee","yes",3,1,2,"2.19","-0.60","-0.86"
"32","A","Ast","yes",0,-1,0,"0.90","0.34","-0.52"
"33","H","MnC","yes",0,-1,1,"0.66","0.52","-0.00"
"34","A","Liv","yes",0,-1,0,"0.60","0.56","0.56"
"35","H","Lei","yes",3,2,5,"1.84","-0.34","0.22"
"36","A","Sot","yes",3,2,2,"2.28","-0.66","-0.45"
"37","H","Pal","yes",1,0,2,"1.71","-0.25","-0.70"
"38","A","MnU","yes",0,-1,1,"0.42","0.70","-0.00"
