"","HA","vs","played","Pts","GD","GS","ePts","sched","cumulative"
"1","A","Ful","yes",1,0,2,"1.37","0.22","0.22"
"2","H","Pal","yes",1,0,1,"2.44","-0.38","-0.16"
"3","A","MnU","yes",0,-1,1,"0.42","0.76","0.60"
"4","H","Bou","yes",3,9,9,"2.44","-0.39","0.21"
"5","H","New","yes",3,1,2,"1.79","-0.02","0.20"
"6","A","Eve","yes",1,0,0,"1.79","-0.02","0.18"
"7","H","BHA","yes",1,0,3,"2.00","-0.13","0.04"
"8","A","Ars","yes",0,-1,2,"0.55","0.69","0.73"
"9","H","MnC","yes",3,1,1,"1.49","0.15","0.88"
"10","H","WHU","yes",3,1,1,"2.59","-0.47","0.41"
"11","A","Not","yes",0,-1,0,"1.33","0.24","0.66"
"12","H","Lee","yes",0,-1,1,"2.68","-0.52","0.13"
"13","A","Tot","yes",3,1,2,"0.96","0.46","0.59"
"14","H","Sot","yes",3,2,3,"2.55","-0.45","0.14"
"15","A","Ast","yes",3,2,3,"0.91","0.48","0.63"
"16","H","Lei","yes",3,1,2,"2.51","-0.42","0.21"
"17","A","Bre","yes",0,-2,1,"0.96","0.46","0.66"
"18","A","BHA","yes",0,-3,0,"1.11","0.37","1.03"
"19","H","Che","yes",1,0,0,"2.37","-0.35","0.68"
"20","A","Wol","yes",0,-3,0,"1.33","0.24","0.93"
"21","H","Eve","yes",3,2,2,"2.51","-0.42","0.51"
"22","A","New","yes",3,2,2,"0.85","0.52","1.02"
"23","A","Pal","yes",1,0,0,"1.43","0.19","1.21"
"24","H","Wol","yes",3,2,2,"2.62","-0.49","0.72"
"25","H","MnU","yes",3,7,7,"2.04","-0.15","0.57"
"26","A","Bou","yes",0,-1,0,"1.74","0.01","0.58"
"27","A","MnC","yes",0,-3,1,"0.25","0.86","1.44"
"28","A","Che","yes",1,0,0,"1.58","0.10","1.54"
"29","H","Ars","yes",1,0,2,"1.37","0.22","1.76"
"30","A","Lee","yes",3,5,6,"1.75","0.01","1.77"
"31","H","Not","yes",3,1,3,"2.71","-0.53","1.23"
"32","A","WHU","yes",3,1,2,"1.44","0.18","1.42"
"33","H","Tot","yes",3,1,4,"2.21","-0.26","1.16"
"34","H","Ful","yes",3,1,1,"2.22","-0.26","0.90"
"35","H","Bre","yes",3,1,1,"2.25","-0.28","0.63"
"36","A","Lei","yes",3,3,3,"1.89","-0.07","0.55"
"37","H","Ast","yes",1,0,1,"2.21","-0.26","0.30"
"38","A","Sot","yes",1,0,4,"2.28","-0.30","-0.00"
