"","HA","vs","played","Pts","GD","GS","ePts","sched","cumulative"
"1","H","Not","yes",3,2,2,"2.58","-0.38","-0.38"
"2","A","BHA","yes",1,0,0,"1.62","0.13","-0.25"
"3","H","MnC","yes",1,0,3,"1.16","0.38","0.13"
"4","A","Wol","yes",1,0,1,"1.84","0.01","0.14"
"5","A","Liv","yes",0,-1,1,"1.02","0.46","0.60"
"6","H","Pal","yes",1,0,0,"2.22","-0.19","0.41"
"7","H","Bou","yes",1,0,1,"2.23","-0.19","0.22"
"8","A","Ful","yes",3,3,4,"1.88","-0.01","0.21"
"9","H","Bre","yes",3,4,5,"1.98","-0.06","0.15"
"10","A","MnU","yes",1,0,0,"0.74","0.60","0.76"
"11","H","Eve","yes",3,1,1,"2.31","-0.24","0.52"
"12","A","Tot","yes",3,1,2,"1.46","0.22","0.74"
"13","H","Ast","yes",3,4,4,"1.93","-0.03","0.71"
"14","A","Sot","yes",3,3,4,"2.57","-0.38","0.33"
"15","H","Che","yes",3,1,1,"2.13","-0.14","0.19"
"16","A","Lei","yes",3,3,3,"2.30","-0.23","-0.05"
"17","H","Lee","yes",1,0,0,"2.55","-0.36","-0.41"
"18","A","Ars","yes",1,0,0,"0.94","0.50","0.09"
"19","H","Ful","yes",3,1,1,"1.94","-0.04","0.05"
"20","A","Pal","yes",1,0,0,"1.93","-0.03","0.02"
"21","H","WHU","yes",1,0,1,"2.43","-0.30","-0.28"
"22","A","Bou","yes",1,0,1,"2.19","-0.17","-0.46"
"23","H","Liv","yes",0,-2,0,"1.93","-0.03","-0.49"
"24","A","MnC","yes",0,-2,0,"0.45","0.76","0.27"
"25","H","Wol","yes",3,1,2,"2.47","-0.32","-0.05"
"26","A","Not","yes",3,1,2,"1.84","0.01","-0.04"
"27","H","MnU","yes",3,2,2,"1.72","0.08","0.04"
"28","A","WHU","yes",3,4,5,"1.94","-0.04","0.00"
"29","A","Bre","yes",3,1,2,"1.46","0.22","0.22"
"30","A","Ast","yes",0,-3,0,"1.40","0.25","0.47"
"31","H","Tot","yes",3,5,6,"1.93","-0.04","0.44"
"32","A","Eve","yes",3,3,4,"2.23","-0.19","0.25"
"33","H","Sot","yes",3,2,3,"2.37","-0.27","-0.02"
"34","H","Ars","yes",0,-2,0,"1.04","0.44","0.42"
"35","A","Lee","yes",1,0,2,"2.20","-0.18","0.24"
"36","H","BHA","yes",3,3,4,"1.68","0.10","0.34"
"37","H","Lei","yes",1,0,0,"2.31","-0.24","0.10"
"38","A","Che","yes",1,0,1,"2.06","-0.10","-0.00"
