"","HA","vs","played","Pts","GD","GS","ePts","sched","cumulative"
"1","A","Lee","yes",0,-1,1,"0.97","0.10","0.10"
"2","H","Ful","yes",1,0,0,"1.41","-0.31","-0.21"
"3","A","Tot","yes",0,-1,0,"0.41","0.62","0.41"
"4","H","New","yes",1,0,1,"0.93","0.14","0.55"
"5","A","Bou","yes",1,0,0,"0.96","0.11","0.66"
"6","H","Sot","yes",3,1,1,"1.95","-0.81","-0.15"
"7","H","MnC","yes",0,-3,0,"0.69","0.36","0.21"
"8","A","WHU","yes",0,-2,0,"0.71","0.34","0.55"
"9","A","Che","yes",0,-3,0,"0.82","0.24","0.79"
"10","H","Not","yes",3,1,1,"2.28","-1.12","-0.33"
"11","A","Pal","yes",0,-1,1,"0.71","0.34","0.02"
"12","H","Lei","yes",0,-4,0,"1.88","-0.74","-0.72"
"13","A","Bre","yes",1,0,1,"0.42","0.62","-0.11"
"14","H","BHA","yes",0,-1,2,"1.14","-0.05","-0.16"
"15","H","Ars","yes",0,-2,0,"0.61","0.44","0.27"
"16","A","Eve","yes",3,1,2,"1.01","0.07","0.34"
"17","H","MnU","yes",0,-1,0,"1.18","-0.09","0.25"
"18","A","Ast","yes",1,0,1,"0.39","0.64","0.89"
"19","H","WHU","yes",3,1,1,"2.04","-0.89","-0.01"
"20","A","MnC","yes",0,-3,0,"0.10","0.91","0.90"
"21","H","Liv","yes",3,3,3,"1.40","-0.30","0.61"
"22","A","Sot","yes",3,1,2,"1.59","-0.47","0.13"
"23","H","Bou","yes",0,-1,0,"1.76","-0.63","-0.49"
"24","A","Ful","yes",1,0,1,"0.67","0.38","-0.11"
"25","A","Liv","yes",0,-2,0,"0.25","0.77","0.66"
"26","H","Tot","yes",3,1,1,"1.40","-0.30","0.36"
"27","A","New","yes",0,-1,1,"0.36","0.67","1.03"
"28","H","Lee","yes",0,-2,2,"2.22","-1.06","-0.03"
"29","A","Not","yes",1,0,1,"0.64","0.41","0.37"
"30","H","Che","yes",3,1,1,"1.64","-0.52","-0.14"
"31","H","Bre","yes",3,2,2,"1.46","-0.35","-0.49"
"32","A","Lei","yes",0,-1,1,"1.11","-0.03","-0.52"
"33","H","Pal","yes",3,2,2,"1.75","-0.62","-1.14"
"34","A","BHA","yes",0,-6,0,"0.50","0.54","-0.60"
"35","H","Ast","yes",3,1,1,"1.40","-0.30","-0.90"
"36","A","MnU","yes",0,-2,0,"0.17","0.85","-0.06"
"37","H","Eve","yes",1,0,1,"1.87","-0.74","-0.79"
"38","A","Ars","yes",0,-5,0,"0.22","0.79","-0.00"
