"","HA","vs","played","Pts","GD","GS","ePts","sched","cumulative"
"1","H","Sot","yes",3,3,4,"2.28","-0.44","-0.44"
"2","A","Che","yes",1,0,2,"1.58","-0.00","-0.44"
"3","H","Wol","yes",3,1,1,"2.39","-0.51","-0.96"
"4","A","Not","yes",3,2,2,"1.33","0.16","-0.80"
"5","A","WHU","yes",1,0,1,"1.43","0.09","-0.71"
"6","H","Ful","yes",3,1,2,"1.82","-0.15","-0.86"
"7","H","Lei","yes",3,4,6,"2.22","-0.41","-1.27"
"8","A","Ars","yes",0,-2,1,"0.55","0.65","-0.62"
"9","A","BHA","yes",3,1,1,"1.11","0.30","-0.32"
"10","H","Eve","yes",3,2,2,"2.22","-0.40","-0.72"
"11","A","MnU","yes",0,-2,0,"0.42","0.73","0.01"
"12","H","New","yes",0,-1,1,"1.32","0.16","0.17"
"13","A","Bou","yes",3,1,3,"1.74","-0.10","0.07"
"14","H","Liv","yes",0,-1,1,"1.81","-0.14","-0.07"
"15","H","Lee","yes",3,1,4,"2.48","-0.57","-0.64"
"16","A","Bre","yes",1,0,2,"0.96","0.39","-0.25"
"17","H","Ast","yes",0,-2,0,"1.81","-0.15","-0.39"
"18","A","Pal","yes",3,4,4,"1.43","0.10","-0.30"
"19","H","Ars","yes",0,-2,0,"0.92","0.41","0.12"
"20","A","MnC","yes",0,-2,2,"0.25","0.84","0.96"
"21","A","Ful","yes",3,1,1,"1.37","0.13","1.09"
"22","H","MnC","yes",3,1,1,"1.03","0.35","1.44"
"23","A","Lei","yes",0,-3,1,"1.89","-0.20","1.24"
"24","H","WHU","yes",3,2,2,"2.35","-0.49","0.76"
"25","H","Che","yes",3,2,2,"2.02","-0.28","0.48"
"26","A","Wol","yes",0,-1,0,"1.33","0.16","0.63"
"27","H","Not","yes",3,2,3,"2.52","-0.60","0.04"
"28","A","Sot","yes",1,0,3,"2.28","-0.44","-0.41"
"29","A","Eve","yes",1,0,1,"1.79","-0.13","-0.54"
"30","H","BHA","yes",3,1,2,"1.55","0.02","-0.52"
"31","H","Bou","yes",0,-1,2,"2.12","-0.35","-0.87"
"32","A","New","yes",0,-5,1,"0.85","0.46","-0.40"
"33","H","MnU","yes",1,0,2,"1.59","-0.01","-0.41"
"34","A","Liv","yes",0,-1,3,"0.61","0.62","0.20"
"35","H","Pal","yes",3,1,1,"2.12","-0.34","-0.14"
"36","A","Ast","yes",0,-1,1,"0.91","0.43","0.29"
"37","H","Bre","yes",0,-2,1,"1.86","-0.18","0.11"
"38","A","Lee","yes",3,3,4,"1.75","-0.11","-0.00"
