"","HA","vs","played","Pts","GD","GS","ePts","sched","cumulative"
"1","H","BHA","yes",0,-1,1,"2.27","-0.15","-0.15"
"2","A","Bre","yes",0,-4,0,"1.18","0.40","0.25"
"3","H","Liv","yes",3,1,2,"2.44","-0.24","0.02"
"4","A","Sot","yes",3,1,1,"2.43","-0.23","-0.21"
"5","A","Lei","yes",3,1,1,"2.10","-0.06","-0.28"
"6","H","Ars","yes",3,2,3,"1.72","0.13","-0.15"
"7","A","MnC","yes",0,-3,3,"0.32","0.84","0.69"
"8","A","Eve","yes",3,1,2,"2.01","-0.02","0.67"
"9","H","New","yes",1,0,0,"2.10","-0.07","0.61"
"10","H","Tot","yes",3,2,2,"2.44","-0.24","0.37"
"11","A","Che","yes",1,0,1,"1.81","0.08","0.45"
"12","H","WHU","yes",3,1,1,"2.72","-0.38","0.08"
"13","A","Ast","yes",0,-2,1,"1.12","0.43","0.51"
"14","A","Ful","yes",3,1,2,"1.61","0.19","0.69"
"15","H","Not","yes",3,3,3,"2.80","-0.42","0.28"
"16","A","Wol","yes",3,1,1,"1.57","0.21","0.48"
"17","H","Bou","yes",3,3,3,"2.61","-0.32","0.16"
"18","H","MnC","yes",3,1,2,"1.84","0.07","0.23"
"19","A","Pal","yes",1,0,1,"1.67","0.16","0.39"
"20","A","Ars","yes",0,-1,2,"0.71","0.64","1.03"
"21","H","Pal","yes",3,1,2,"2.61","-0.32","0.70"
"22","H","Lee","yes",1,0,2,"2.78","-0.41","0.30"
"23","A","Lee","yes",3,2,2,"1.97","0.00","0.30"
"24","H","Lei","yes",3,3,3,"2.66","-0.35","-0.05"
"25","A","Liv","yes",0,-7,0,"0.78","0.61","0.56"
"26","H","Sot","yes",1,0,0,"2.69","-0.36","0.20"
"27","A","New","yes",0,-2,0,"1.06","0.46","0.66"
"28","H","Bre","yes",3,1,1,"2.47","-0.25","0.41"
"29","H","Eve","yes",3,2,2,"2.66","-0.35","0.07"
"30","A","Not","yes",3,2,2,"1.57","0.20","0.27"
"31","A","Tot","yes",1,0,2,"1.18","0.40","0.67"
"32","H","Ast","yes",3,1,1,"2.44","-0.24","0.44"
"33","A","BHA","yes",0,-1,0,"1.34","0.32","0.76"
"34","A","WHU","yes",0,-1,0,"1.67","0.15","0.91"
"35","H","Wol","yes",3,2,2,"2.74","-0.39","0.53"
"36","A","Bou","yes",3,1,1,"1.96","0.01","0.54"
"37","H","Che","yes",3,3,4,"2.56","-0.30","0.24"
"38","H","Ful","yes",3,1,2,"2.45","-0.24","0.00"
