"matchday","homeTeamName","homeTeamId","awayTeamName","awayTeamId","FTHG","FTAG","FTR","date","UTCtime","status"
1,"Sporting Clube de Portugal",498,"Rio Ave FC",496,3,1,"H","2024-08-09","19:15:00","FINISHED"
1,"AVS",10340,"CD Nacional",5529,1,1,"D","2024-08-10","14:30:00","FINISHED"
1,"Casa Pia AC",6618,"Boavista FC",810,0,1,"A","2024-08-10","17:00:00","FINISHED"
1,"FC Porto",503,"Gil Vicente FC",5533,3,0,"H","2024-08-10","19:30:00","FINISHED"
1,"GD Estoril Praia",582,"CD Santa Clara",5530,1,4,"A","2024-08-11","14:30:00","FINISHED"
1,"SC Farense",5602,"Moreirense FC",583,1,2,"A","2024-08-11","17:00:00","FINISHED"
1,"FC Famalicão",5531,"Sport Lisboa e Benfica",1903,2,0,"H","2024-08-11","17:00:00","FINISHED"
1,"Sporting Clube de Braga",5613,"CF Estrela da Amadora",9136,1,1,"D","2024-08-11","19:30:00","FINISHED"
1,"FC Arouca",712,"Vitória SC",5543,0,1,"A","2024-08-12","19:15:00","FINISHED"
2,"CD Santa Clara",5530,"FC Porto",503,0,2,"A","2024-08-16","16:00:00","FINISHED"
2,"Gil Vicente FC",5533,"AVS",10340,4,2,"H","2024-08-16","19:15:00","FINISHED"
2,"Rio Ave FC",496,"SC Farense",5602,1,0,"H","2024-08-17","14:30:00","FINISHED"
2,"CD Nacional",5529,"Sporting Clube de Portugal",498,1,6,"A","2024-08-17","17:00:00","FINISHED"
2,"Sport Lisboa e Benfica",1903,"Casa Pia AC",6618,3,0,"H","2024-08-17","19:30:00","FINISHED"
2,"Moreirense FC",583,"FC Arouca",712,3,1,"H","2024-08-18","14:30:00","FINISHED"
2,"Vitória SC",5543,"GD Estoril Praia",582,1,0,"H","2024-08-18","17:00:00","FINISHED"
2,"Boavista FC",810,"Sporting Clube de Braga",5613,0,1,"A","2024-08-18","19:30:00","FINISHED"
2,"CF Estrela da Amadora",9136,"FC Famalicão",5531,0,3,"A","2024-08-19","19:15:00","FINISHED"
3,"SC Farense",5602,"Sporting Clube de Portugal",498,0,5,"A","2024-08-23","19:15:00","FINISHED"
3,"Casa Pia AC",6618,"CD Santa Clara",5530,0,2,"A","2024-08-24","14:30:00","FINISHED"
3,"FC Porto",503,"Rio Ave FC",496,2,0,"H","2024-08-24","17:00:00","FINISHED"
3,"Sport Lisboa e Benfica",1903,"CF Estrela da Amadora",9136,1,0,"H","2024-08-24","19:30:00","FINISHED"
3,"FC Famalicão",5531,"Boavista FC",810,1,0,"H","2024-08-24","19:30:00","FINISHED"
3,"FC Arouca",712,"CD Nacional",5529,1,0,"H","2024-08-25","14:30:00","FINISHED"
3,"GD Estoril Praia",582,"Gil Vicente FC",5533,0,0,"D","2024-08-25","17:00:00","FINISHED"
3,"Sporting Clube de Braga",5613,"Moreirense FC",583,3,1,"H","2024-08-25","19:30:00","FINISHED"
3,"AVS",10340,"Vitória SC",5543,1,0,"H","2024-08-25","19:30:00","FINISHED"
4,"Moreirense FC",583,"Sport Lisboa e Benfica",1903,1,1,"D","2024-08-30","19:15:00","FINISHED"
4,"CD Santa Clara",5530,"AVS",10340,2,1,"H","2024-08-31","14:30:00","FINISHED"
