"matchday","homeTeamName","homeTeamId","awayTeamName","awayTeamId","FTHG","FTAG","FTR","date","UTCtime","status"
9,"NEC",1915,"SBV Excelsior",670,1,1,"D","2022-10-08","19:00:00","FINISHED"
9,"Go Ahead Eagles",718,"SC Cambuur-Leeuwarden",1909,0,0,"D","2022-10-09","10:15:00","FINISHED"
9,"FC Utrecht",676,"AZ",682,1,2,"A","2022-10-09","12:30:00","FINISHED"
9,"Feyenoord Rotterdam",675,"FC Twente '65",666,2,0,"H","2022-10-09","12:30:00","FINISHED"
9,"SC Heerenveen",673,"PSV",674,0,1,"A","2022-10-09","14:45:00","FINISHED"
9,"SBV Vitesse",679,"Fortuna Sittard",1920,1,2,"A","2022-10-09","18:00:00","FINISHED"
10,"FC Emmen",1914,"FC Volendam",1919,1,1,"D","2022-10-14","18:00:00","FINISHED"
10,"Fortuna Sittard",1920,"RKC Waalwijk",683,0,0,"D","2022-10-15","16:45:00","FINISHED"
10,"Go Ahead Eagles",718,"SC Heerenveen",673,1,1,"D","2022-10-15","18:00:00","FINISHED"
10,"SC Cambuur-Leeuwarden",1909,"SBV Vitesse",679,0,3,"A","2022-10-15","19:00:00","FINISHED"
10,"Sparta Rotterdam",6806,"NEC",1915,2,0,"H","2022-10-16","10:15:00","FINISHED"
10,"PSV",674,"FC Utrecht",676,6,1,"H","2022-10-16","12:30:00","FINISHED"
10,"FC Twente '65",666,"FC Groningen",677,3,0,"H","2022-10-16","12:30:00","FINISHED"
10,"AZ",682,"Feyenoord Rotterdam",675,1,3,"A","2022-10-16","14:45:00","FINISHED"
10,"AFC Ajax",678,"SBV Excelsior",670,7,1,"H","2022-10-16","18:00:00","FINISHED"
11,"Feyenoord Rotterdam",675,"Fortuna Sittard",1920,1,1,"D","2022-10-22","14:30:00","FINISHED"
11,"RKC Waalwijk",683,"AFC Ajax",678,1,4,"A","2022-10-22","16:45:00","FINISHED"
11,"SBV Vitesse",679,"FC Emmen",1914,2,1,"H","2022-10-22","19:00:00","FINISHED"
11,"SBV Excelsior",670,"AZ",682,2,1,"H","2022-10-23","10:15:00","FINISHED"
11,"NEC",1915,"Go Ahead Eagles",718,3,3,"D","2022-10-23","12:30:00","FINISHED"
11,"FC Groningen",677,"PSV",674,4,2,"H","2022-10-23","12:30:00","FINISHED"
11,"SC Cambuur-Leeuwarden",1909,"FC Twente '65",666,0,1,"A","2022-10-23","12:30:00","FINISHED"
11,"FC Utrecht",676,"Sparta Rotterdam",6806,3,1,"H","2022-10-23","14:45:00","FINISHED"
11,"FC Volendam",1919,"SC Heerenveen",673,1,3,"A","2022-10-23","18:00:00","FINISHED"
12,"SC Heerenveen",673,"FC Utrecht",676,1,2,"A","2022-10-29","14:30:00","FINISHED"
12,"Sparta Rotterdam",6806,"Fortuna Sittard",1920,3,1,"H","2022-10-29","16:45:00","FINISHED"
12,"Go Ahead Eagles",718,"SBV Excelsior",670,3,1,"H","2022-10-29","19:00:00","FINISHED"
12,"FC Emmen",1914,"FC Groningen",677,0,0,"D","2022-10-30","11:15:00","FINISHED"
12,"PSV",674,"NEC",1915,3,0,"H","2022-10-30","13:30:00","FINISHED"
12,"FC Twente '65",666,"RKC Waalwijk",683,3,0,"H","2022-10-30","13:30:00","FINISHED"
12,"AZ",682,"FC Volendam",1919,2,1,"H","2022-10-30","15:45:00","FINISHED"
13,"SC Cambuur-Leeuwarden",1909,"NEC",1915,0,1,"A","2022-11-04","19:00:00","FINISHED"
13,"SBV Vitesse",679,"Sparta Rotterdam",6806,0,4,"A","2022-11-05","15:30:00","FINISHED"
13,"Fortuna Sittard",1920,"FC Emmen",1914,0,1,"A","2022-11-05","17:50:00","FINISHED"
13,"SBV Excelsior",670,"SC Heerenveen",673,0,1,"A","2022-11-05","20:00:00","FINISHED"
13,"FC Utrecht",676,"FC Groningen",677,2,1,"H","2022-11-06","11:15:00","FINISHED"
13,"FC Volendam",1919,"Feyenoord Rotterdam",675,0,2,"A","2022-11-06","13:30:00","FINISHED"
13,"FC Twente '65",666,"Go Ahead Eagles",718,1,1,"D","2022-11-06","13:30:00","FINISHED"
13,"RKC Waalwijk",683,"AZ",682,3,1,"H","2022-11-06","15:45:00","FINISHED"
13,"AFC Ajax",678,"PSV",674,1,2,"A","2022-11-06","15:45:00","FINISHED"
12,"AFC Ajax",678,"SBV Vitesse",679,2,2,"D","2022-11-09","19:00:00","FINISHED"
12,"Feyenoord Rotterdam",675,"SC Cambuur-Leeuwarden",1909,1,0,"H","2022-11-10","19:00:00","FINISHED"
14,"Sparta Rotterdam",6806,"FC Twente '65",666,1,1,"D","2022-11-11","19:00:00","FINISHED"
14,"FC Volendam",1919,"FC Utrecht",676,0,4,"A","2022-11-12","15:30:00","FINISHED"
14,"FC Emmen",1914,"AFC Ajax",678,3,3,"D","2022-11-12","17:45:00","FINISHED"
14,"PSV",674,"AZ",682,0,1,"A","2022-11-12","20:00:00","FINISHED"
14,"NEC",1915,"RKC Waalwijk",683,6,1,"H","2022-11-13","11:15:00","FINISHED"
14,"SC Heerenveen",673,"SC Cambuur-Leeuwarden",1909,2,1,"H","2022-11-13","13:30:00","FINISHED"
14,"FC Groningen",677,"Fortuna Sittard",1920,2,3,"A","2022-11-13","13:30:00","FINISHED"
14,"Feyenoord Rotterdam",675,"SBV Excelsior",670,5,1,"H","2022-11-13","15:45:00","FINISHED"
14,"Go Ahead Eagles",718,"SBV Vitesse",679,2,2,"D","2022-11-13","19:00:00","FINISHED"
15,"FC Twente '65",666,"FC Emmen",1914,2,0,"H","2023-01-06","19:00:00","FINISHED"
15,"RKC Waalwijk",683,"SC Heerenveen",673,0,0,"D","2023-01-07","15:30:00","FINISHED"
15,"AZ",682,"SBV Vitesse",679,1,1,"D","2023-01-07","17:45:00","FINISHED"
15,"Fortuna Sittard",1920,"Go Ahead Eagles",718,0,2,"A","2023-01-07","19:00:00","FINISHED"
15,"PSV",674,"Sparta Rotterdam",6806,0,0,"D","2023-01-07","20:00:00","FINISHED"
15,"FC Utrecht",676,"Feyenoord Rotterdam",675,1,1,"D","2023-01-08","11:15:00","FINISHED"
15,"SC Cambuur-Leeuwarden",1909,"FC Volendam",1919,0,3,"A","2023-01-08","13:30:00","FINISHED"
15,"NEC",1915,"AFC Ajax",678,1,1,"D","2023-01-08","13:30:00","FINISHED"
15,"SBV Excelsior",670,"FC Groningen",677,1,0,"H","2023-01-08","15:45:00","FINISHED"
16,"FC Volendam",1919,"RKC Waalwijk",683,2,1,"H","2023-01-14","17:45:00","FINISHED"
16,"SC Heerenveen",673,"AZ",682,0,2,"A","2023-01-14","17:45:00","FINISHED"
16,"AFC Ajax",678,"FC Twente '65",666,0,0,"D","2023-01-14","20:00:00","FINISHED"
16,"Sparta Rotterdam",6806,"SBV Excelsior",670,1,0,"H","2023-01-14","20:00:00","FINISHED"
16,"SBV Vitesse",679,"NEC",1915,0,0,"D","2023-01-15","11:15:00","FINISHED"
16,"Go Ahead Eagles",718,"FC Utrecht",676,2,2,"D","2023-01-15","13:30:00","FINISHED"
16,"Fortuna Sittard",1920,"PSV",674,2,2,"D","2023-01-15","13:30:00","FINISHED"
16,"FC Emmen",1914,"SC Cambuur-Leeuwarden",1909,0,0,"D","2023-01-15","15:45:00","FINISHED"
16,"FC Groningen",677,"Feyenoord Rotterdam",675,0,3,"A","2023-01-15","15:45:00","FINISHED"
17,"SBV Excelsior",670,"FC Volendam",1919,2,0,"H","2023-01-20","19:00:00","FINISHED"
17,"NEC",1915,"FC Emmen",1914,3,1,"H","2023-01-21","17:45:00","FINISHED"
17,"SC Cambuur-Leeuwarden",1909,"Sparta Rotterdam",6806,0,3,"A","2023-01-21","19:00:00","FINISHED"
17,"PSV",674,"SBV Vitesse",679,1,0,"H","2023-01-21","19:00:00","FINISHED"
17,"SC Heerenveen",673,"FC Groningen",677,3,1,"H","2023-01-22","11:15:00","FINISHED"
17,"FC Twente '65",666,"FC Utrecht",676,2,0,"H","2023-01-22","13:30:00","FINISHED"
17,"Feyenoord Rotterdam",675,"AFC Ajax",678,1,1,"D","2023-01-22","13:35:00","FINISHED"
17,"AZ",682,"Fortuna Sittard",1920,3,1,"H","2023-01-22","15:45:00","FINISHED"
18,"FC Emmen",1914,"PSV",674,1,0,"H","2023-01-24","17:45:00","FINISHED"
18,"Sparta Rotterdam",6806,"RKC Waalwijk",683,0,0,"D","2023-01-24","20:00:00","FINISHED"
18,"SBV Vitesse",679,"FC Twente '65",666,NA,NA,NA,"2023-01-25","17:45:00","SCHEDULED"
18,"Go Ahead Eagles",718,"AZ",682,NA,NA,NA,"2023-01-25","17:45:00","SCHEDULED"
18,"Fortuna Sittard",1920,"SC Heerenveen",673,NA,NA,NA,"2023-01-25","19:00:00","SCHEDULED"
18,"Feyenoord Rotterdam",675,"NEC",1915,NA,NA,NA,"2023-01-25","20:00:00","SCHEDULED"
18,"FC Utrecht",676,"SBV Excelsior",670,NA,NA,NA,"2023-01-25","20:00:00","SCHEDULED"
18,"FC Groningen",677,"SC Cambuur-Leeuwarden",1909,NA,NA,NA,"2023-01-26","17:45:00","SCHEDULED"
18,"AFC Ajax",678,"FC Volendam",1919,NA,NA,NA,"2023-01-26","20:00:00","SCHEDULED"
19,"PSV",674,"Go Ahead Eagles",718,NA,NA,NA,"2023-01-28","15:30:00","SCHEDULED"
19,"RKC Waalwijk",683,"FC Emmen",1914,NA,NA,NA,"2023-01-28","17:45:00","SCHEDULED"
19,"SC Heerenveen",673,"SBV Vitesse",679,NA,NA,NA,"2023-01-28","19:00:00","SCHEDULED"
19,"NEC",1915,"Sparta Rotterdam",6806,NA,NA,NA,"2023-01-28","19:00:00","SCHEDULED"
19,"AZ",682,"FC Utrecht",676,NA,NA,NA,"2023-01-28","20:00:00","SCHEDULED"
19,"FC Twente '65",666,"Feyenoord Rotterdam",675,NA,NA,NA,"2023-01-29","11:15:00","SCHEDULED"
19,"FC Volendam",1919,"FC Groningen",677,NA,NA,NA,"2023-01-29","13:30:00","SCHEDULED"
19,"SBV Excelsior",670,"AFC Ajax",678,NA,NA,NA,"2023-01-29","13:30:00","SCHEDULED"
19,"SC Cambuur-Leeuwarden",1909,"Fortuna Sittard",1920,NA,NA,NA,"2023-01-29","15:45:00","SCHEDULED"
20,"Fortuna Sittard",1920,"Sparta Rotterdam",6806,NA,NA,NA,"2023-02-03","19:00:00","SCHEDULED"
20,"FC Volendam",1919,"AZ",682,NA,NA,NA,"2023-02-04","17:45:00","SCHEDULED"
20,"FC Utrecht",676,"SC Heerenveen",673,NA,NA,NA,"2023-02-04","19:00:00","SCHEDULED"
20,"FC Emmen",1914,"SBV Vitesse",679,NA,NA,NA,"2023-02-04","19:00:00","SCHEDULED"
20,"SBV Excelsior",670,"RKC Waalwijk",683,NA,NA,NA,"2023-02-04","20:00:00","SCHEDULED"
20,"SC Cambuur-Leeuwarden",1909,"AFC Ajax",678,NA,NA,NA,"2023-02-05","11:15:00","SCHEDULED"
20,"Go Ahead Eagles",718,"NEC",1915,NA,NA,NA,"2023-02-05","13:30:00","SCHEDULED"
20,"Feyenoord Rotterdam",675,"PSV",674,NA,NA,NA,"2023-02-05","13:30:00","SCHEDULED"
20,"FC Groningen",677,"FC Twente '65",666,NA,NA,NA,"2023-02-05","15:45:00","SCHEDULED"
21,"AZ",682,"SBV Excelsior",670,NA,NA,NA,"2023-02-10","19:00:00","SCHEDULED"
21,"NEC",1915,"SC Cambuur-Leeuwarden",1909,NA,NA,NA,"2023-02-11","17:45:00","SCHEDULED"
21,"PSV",674,"FC Groningen",677,NA,NA,NA,"2023-02-11","19:00:00","SCHEDULED"
21,"FC Emmen",1914,"Fortuna Sittard",1920,NA,NA,NA,"2023-02-11","20:00:00","SCHEDULED"
21,"Sparta Rotterdam",6806,"Go Ahead Eagles",718,NA,NA,NA,"2023-02-12","11:15:00","SCHEDULED"
21,"SBV Vitesse",679,"FC Utrecht",676,NA,NA,NA,"2023-02-12","13:30:00","SCHEDULED"
21,"SC Heerenveen",673,"Feyenoord Rotterdam",675,NA,NA,NA,"2023-02-12","13:30:00","SCHEDULED"
21,"FC Twente '65",666,"FC Volendam",1919,NA,NA,NA,"2023-02-12","15:45:00","SCHEDULED"
21,"AFC Ajax",678,"RKC Waalwijk",683,NA,NA,NA,"2023-02-12","15:45:00","SCHEDULED"
22,"RKC Waalwijk",683,"Fortuna Sittard",1920,NA,NA,NA,"2023-02-17","19:00:00","SCHEDULED"
22,"FC Volendam",1919,"SBV Vitesse",679,NA,NA,NA,"2023-02-18","15:30:00","SCHEDULED"
22,"FC Groningen",677,"FC Emmen",1914,NA,NA,NA,"2023-02-18","17:45:00","SCHEDULED"
22,"Feyenoord Rotterdam",675,"AZ",682,NA,NA,NA,"2023-02-18","20:00:00","SCHEDULED"
22,"SC Cambuur-Leeuwarden",1909,"SC Heerenveen",673,NA,NA,NA,"2023-02-19","11:15:00","SCHEDULED"
22,"Go Ahead Eagles",718,"FC Twente '65",666,NA,NA,NA,"2023-02-19","13:30:00","SCHEDULED"
22,"FC Utrecht",676,"PSV",674,NA,NA,NA,"2023-02-19","13:30:00","SCHEDULED"
22,"AFC Ajax",678,"Sparta Rotterdam",6806,NA,NA,NA,"2023-02-19","15:45:00","SCHEDULED"
22,"SBV Excelsior",670,"NEC",1915,NA,NA,NA,"2023-02-19","19:00:00","SCHEDULED"
23,"Sparta Rotterdam",6806,"FC Utrecht",676,NA,NA,NA,"2023-02-24","19:00:00","SCHEDULED"
23,"FC Groningen",677,"SBV Excelsior",670,NA,NA,NA,"2023-02-25","15:30:00","SCHEDULED"
23,"SC Heerenveen",673,"RKC Waalwijk",683,NA,NA,NA,"2023-02-25","17:45:00","SCHEDULED"
23,"AZ",682,"SC Cambuur-Leeuwarden",1909,NA,NA,NA,"2023-02-25","19:00:00","SCHEDULED"
23,"NEC",1915,"FC Volendam",1919,NA,NA,NA,"2023-02-25","20:00:00","SCHEDULED"
23,"Fortuna Sittard",1920,"Feyenoord Rotterdam",675,NA,NA,NA,"2023-02-26","11:15:00","SCHEDULED"
23,"SBV Vitesse",679,"AFC Ajax",678,NA,NA,NA,"2023-02-26","13:30:00","SCHEDULED"
23,"FC Emmen",1914,"Go Ahead Eagles",718,NA,NA,NA,"2023-02-26","13:30:00","SCHEDULED"
23,"PSV",674,"FC Twente '65",666,NA,NA,NA,"2023-02-26","15:45:00","SCHEDULED"
24,"FC Utrecht",676,"Fortuna Sittard",1920,NA,NA,NA,"2023-03-03","19:00:00","SCHEDULED"
24,"FC Volendam",1919,"FC Emmen",1914,NA,NA,NA,"2023-03-04","17:45:00","SCHEDULED"
24,"Feyenoord Rotterdam",675,"FC Groningen",677,NA,NA,NA,"2023-03-04","19:00:00","SCHEDULED"
24,"FC Twente '65",666,"SC Heerenveen",673,NA,NA,NA,"2023-03-04","20:00:00","SCHEDULED"
24,"SBV Excelsior",670,"Sparta Rotterdam",6806,NA,NA,NA,"2023-03-05","11:15:00","SCHEDULED"
24,"SBV Vitesse",679,"AZ",682,NA,NA,NA,"2023-03-05","13:30:00","SCHEDULED"
24,"RKC Waalwijk",683,"PSV",674,NA,NA,NA,"2023-03-05","13:30:00","SCHEDULED"
24,"AFC Ajax",678,"NEC",1915,NA,NA,NA,"2023-03-05","15:45:00","SCHEDULED"
24,"SC Cambuur-Leeuwarden",1909,"Go Ahead Eagles",718,NA,NA,NA,"2023-03-05","19:00:00","SCHEDULED"
25,"Go Ahead Eagles",718,"RKC Waalwijk",683,NA,NA,NA,"2023-03-10","19:00:00","SCHEDULED"
25,"FC Emmen",1914,"SBV Excelsior",670,NA,NA,NA,"2023-03-11","15:30:00","SCHEDULED"
25,"Fortuna Sittard",1920,"FC Twente '65",666,NA,NA,NA,"2023-03-11","17:45:00","SCHEDULED"
25,"Sparta Rotterdam",6806,"SBV Vitesse",679,NA,NA,NA,"2023-03-11","20:00:00","SCHEDULED"
25,"NEC",1915,"FC Utrecht",676,NA,NA,NA,"2023-03-12","11:15:00","SCHEDULED"
25,"SC Heerenveen",673,"AFC Ajax",678,NA,NA,NA,"2023-03-12","13:30:00","SCHEDULED"
25,"AZ",682,"FC Groningen",677,NA,NA,NA,"2023-03-12","13:30:00","SCHEDULED"
25,"PSV",674,"SC Cambuur-Leeuwarden",1909,NA,NA,NA,"2023-03-12","15:45:00","SCHEDULED"
25,"Feyenoord Rotterdam",675,"FC Volendam",1919,NA,NA,NA,"2023-03-12","19:00:00","SCHEDULED"
26,"FC Volendam",1919,"Fortuna Sittard",1920,NA,NA,NA,"2023-03-17","19:00:00","SCHEDULED"
26,"FC Utrecht",676,"Go Ahead Eagles",718,NA,NA,NA,"2023-03-18","15:30:00","SCHEDULED"
26,"FC Emmen",1914,"Sparta Rotterdam",6806,NA,NA,NA,"2023-03-18","17:45:00","SCHEDULED"
26,"RKC Waalwijk",683,"NEC",1915,NA,NA,NA,"2023-03-18","20:00:00","SCHEDULED"
26,"FC Groningen",677,"SC Heerenveen",673,NA,NA,NA,"2023-03-19","11:15:00","SCHEDULED"
26,"SBV Excelsior",670,"SC Cambuur-Leeuwarden",1909,NA,NA,NA,"2023-03-19","13:30:00","SCHEDULED"
26,"AFC Ajax",678,"Feyenoord Rotterdam",675,NA,NA,NA,"2023-03-19","13:30:00","SCHEDULED"
26,"SBV Vitesse",679,"PSV",674,NA,NA,NA,"2023-03-19","15:45:00","SCHEDULED"
26,"FC Twente '65",666,"AZ",682,NA,NA,NA,"2023-03-19","19:00:00","SCHEDULED"
27,"AZ",682,"SC Heerenveen",673,NA,NA,NA,"2023-04-01","14:30:00","SCHEDULED"
27,"SBV Excelsior",670,"FC Twente '65",666,NA,NA,NA,"2023-04-01","16:45:00","SCHEDULED"
27,"SC Cambuur-Leeuwarden",1909,"FC Emmen",1914,NA,NA,NA,"2023-04-01","18:00:00","SCHEDULED"
27,"NEC",1915,"PSV",674,NA,NA,NA,"2023-04-01","18:00:00","SCHEDULED"
27,"RKC Waalwijk",683,"SBV Vitesse",679,NA,NA,NA,"2023-04-01","19:00:00","SCHEDULED"
27,"Go Ahead Eagles",718,"AFC Ajax",678,NA,NA,NA,"2023-04-02","10:15:00","SCHEDULED"
27,"Sparta Rotterdam",6806,"Feyenoord Rotterdam",675,NA,NA,NA,"2023-04-02","12:30:00","SCHEDULED"
27,"FC Utrecht",676,"FC Volendam",1919,NA,NA,NA,"2023-04-02","12:30:00","SCHEDULED"
27,"Fortuna Sittard",1920,"FC Groningen",677,NA,NA,NA,"2023-04-02","14:45:00","SCHEDULED"
28,"FC Groningen",677,"FC Utrecht",676,NA,NA,NA,"2023-04-07","18:00:00","SCHEDULED"
28,"SBV Vitesse",679,"Go Ahead Eagles",718,NA,NA,NA,"2023-04-08","16:45:00","SCHEDULED"
28,"PSV",674,"SBV Excelsior",670,NA,NA,NA,"2023-04-08","18:00:00","SCHEDULED"
28,"SC Heerenveen",673,"FC Volendam",1919,NA,NA,NA,"2023-04-08","19:00:00","SCHEDULED"
28,"FC Twente '65",666,"SC Cambuur-Leeuwarden",1909,NA,NA,NA,"2023-04-09","10:15:00","SCHEDULED"
28,"FC Emmen",1914,"NEC",1915,NA,NA,NA,"2023-04-09","12:30:00","SCHEDULED"
28,"AFC Ajax",678,"Fortuna Sittard",1920,NA,NA,NA,"2023-04-09","12:30:00","SCHEDULED"
28,"AZ",682,"Sparta Rotterdam",6806,NA,NA,NA,"2023-04-09","14:45:00","SCHEDULED"
28,"Feyenoord Rotterdam",675,"RKC Waalwijk",683,NA,NA,NA,"2023-04-09","18:00:00","SCHEDULED"
29,"SBV Excelsior",670,"Go Ahead Eagles",718,NA,NA,NA,"2023-04-14","18:00:00","SCHEDULED"
29,"RKC Waalwijk",683,"FC Groningen",677,NA,NA,NA,"2023-04-15","16:45:00","SCHEDULED"
